timestamp,bitcoin_open,bitcoin_close,bitcoin_high,bitcoin_low,bitcoin_total_volume,bitcoin_market_cap,bitcoin_log_return_1,label,barrier_touched,days_to_barrier,return_at_barrier,volatility
2022-03-15,39699.0,39332.0,39781.0,38321.0,20768829817.938637,747642430663.595,-0.008531589324885729,1.0,time,5.0,0.0484,0.0427
2022-03-16,39309.0,41166.0,41551.0,39029.0,34974203468.766266,779761001844.4108,0.045574236018899025,0.0,time,5.0,-0.0025,0.0429
2022-03-17,41129.0,41002.0,41374.0,40681.0,18861644942.593346,778474325709.8895,-0.0039918269344253535,1.0,time,5.0,0.0336,0.0409
2022-03-18,40943.0,41837.0,42337.0,40311.0,30316128166.48974,794378970588.3145,0.020160269462751415,1.0,time,5.0,0.0228,0.0393
2022-03-19,41828.0,42202.0,42323.0,41612.0,16580741571.959858,800887993391.0255,0.008686497818730085,1.0,time,5.0,0.0403,0.0374
2022-03-20,42223.0,41283.0,42271.0,41021.0,16856192301.960054,784054464871.6631,-0.02201682033261068,1.0,time,5.0,0.0713,0.0365
2022-03-21,41249.0,41062.0,41481.0,40615.0,21335882483.315796,779205413378.8728,-0.005367673340681736,1.0,upper,4.0,0.0766,0.0347
2022-03-22,41009.0,42402.0,43080.0,40937.0,28688623151.357098,803937099701.4115,0.03211241132619967,1.0,upper,5.0,0.0969,0.0343
2022-03-23,42370.0,42802.0,42802.0,41868.0,21851891598.642384,810894331277.664,0.009389299531177066,1.0,upper,4.0,0.0875,0.0327
2022-03-24,42845.0,43936.0,44133.0,42726.0,26212783703.864426,834251096724.507,0.026149199117611228,1.0,upper,4.0,0.0673,0.0317
2022-03-25,43939.0,44332.0,44999.0,43721.0,26147756108.07925,842031938721.7855,0.008972734327846114,1.0,upper,4.0,0.0682,0.0302
2022-03-26,44298.0,44511.0,44737.0,44157.0,13676534294.229202,845235093872.7649,0.004029585723359656,1.0,upper,3.0,0.0641,0.0287
2022-03-27,44483.0,46715.0,46715.0,44413.0,22545392529.67392,887283025181.1342,0.04832896260815268,0.0,time,5.0,-0.0096,0.03
2022-03-28,46723.0,46995.0,48079.0,46660.0,30051327357.066643,892747620147.7012,0.005975900827345874,0.0,time,5.0,-0.0248,0.0286
2022-03-29,47061.0,47459.0,47967.0,47061.0,26128040680.825665,901430001888.9999,0.00982496733831658,0.0,time,5.0,-0.0218,0.0272
2022-03-30,47451.0,47063.0,47651.0,46751.0,24497248306.346912,895356010540.8462,-0.008379050736918347,0.0,time,5.0,-0.0094,0.0265
2022-03-31,47031.0,45528.0,47468.0,45363.0,27736469645.537262,865010142444.9791,-0.033159608372840155,1.0,time,5.0,0.0023,0.0281
2022-04-01,45528.0,46270.0,46658.0,44347.0,32948605532.135277,879144224206.3806,0.016166281618085507,0.0,lower,5.0,-0.0687,0.027
2022-04-02,46229.0,45842.0,47026.0,45804.0,24803837259.76474,871050305858.7916,-0.009293101446733646,0.0,lower,4.0,-0.0594,0.0261
2022-04-03,45847.0,46435.0,47322.0,45667.0,21510196790.30345,882346640419.069,0.01285278375579706,0.0,lower,3.0,-0.0722,0.0249
2022-04-04,46361.0,46623.0,46819.0,45277.0,28019309650.72574,885584977681.2438,0.004040496373612807,0.0,lower,2.0,-0.0763,0.0237
2022-04-05,46610.0,45635.0,47077.0,45635.0,25474063861.60569,867247321783.443,-0.021419015632743926,0.0,lower,1.0,-0.0549,0.0239
2022-04-06,45561.0,43199.0,45561.0,43199.0,34113818641.77575,820983263462.4961,-0.054857619134846665,0.0,lower,5.0,-0.0869,0.0286
2022-04-07,43237.0,43515.0,43869.0,42867.0,22960138784.304127,827032889944.6309,0.007288359407483065,0.0,lower,4.0,-0.0942,0.0273
2022-04-08,43488.0,42316.0,43916.0,42212.0,24202906401.166885,804272478980.6077,-0.027940441116948905,0.0,lower,3.0,-0.0662,0.0272
2022-04-09,42307.0,42796.0,42807.0,42259.0,13949535311.5313,812734148492.5116,0.01127937515183209,0.0,lower,2.0,-0.0775,0.0263
2022-04-10,42807.0,42275.0,43420.0,42041.0,14936318818.778025,803574629064.9272,-0.012248745491716142,0.0,lower,1.0,-0.0653,0.0251
2022-04-11,42249.0,39604.0,42418.0,39444.0,30168665078.21043,752680814425.1921,-0.06526577152437575,1.0,time,5.0,0.0211,0.0302
2022-04-12,39553.0,40206.0,40660.0,39445.0,27804694935.48352,764314681923.3135,0.015086114958820547,0.0,time,5.0,-0.0117,0.0297
2022-04-13,40101.0,41205.0,41444.0,39731.0,25453869985.971855,783560801481.9719,0.0245433699962583,0.0,time,5.0,-0.009,0.0298
2022-04-14,41232.0,39959.0,41523.0,39708.0,22744792147.00975,759703443634.6515,-0.030705679773150273,1.0,time,5.0,0.0378,0.0295
2022-04-15,39994.0,40587.0,40709.0,39877.0,22053774554.17729,771666602547.5923,0.015593889847136319,1.0,time,5.0,0.0198,0.0288
2022-04-16,40592.0,40450.0,40676.0,40086.0,15777789210.238447,770439827829.2395,-0.0033811747848321604,1.0,time,5.0,0.002,0.0274
2022-04-17,40443.0,39739.0,40593.0,39659.0,16627779441.567648,755627152747.4514,-0.017733570260598193,1.0,time,5.0,0.0005,0.0264
2022-04-18,39717.0,40834.0,40950.0,38780.0,30617039399.980103,776463403746.4385,0.027181994470105407,0.0,time,5.0,-0.0316,0.027
2022-04-19,40833.0,41498.0,41653.0,40646.0,22717772925.289574,789141783336.2104,0.016130165590251436,0.0,time,5.0,-0.0457,0.0263
2022-04-20,41468.0,41397.0,42142.0,40959.0,24937668255.073463,787437397453.9304,-0.0024368188667323347,0.0,time,5.0,-0.0316,0.025
2022-04-21,41384.0,40529.0,42859.0,39975.0,32131220615.550182,770787243369.5001,-0.021190647183363318,0.0,lower,5.0,-0.0597,0.0246
2022-04-22,40432.0,39757.0,40776.0,39265.0,46022063018.95215,756144456297.8489,-0.01923184102878764,0.0,time,5.0,-0.0297,0.0239
2022-04-23,39757.0,39562.0,39966.0,39347.0,15010797471.968071,752414150959.3553,-0.004916864631491924,0.0,time,5.0,-0.0059,0.0227
2022-04-24,39499.0,39643.0,39872.0,39299.0,16778683767.597218,752446283899.8965,0.00204532613440231,0.0,time,5.0,-0.0347,0.0217
2022-04-25,39469.0,40111.0,40332.0,37715.0,32883645913.964718,770112436973.4149,0.011736223181435839,0.0,lower,1.0,-0.0494,0.0212
2022-04-26,40458.0,38179.0,40607.0,37472.0,31053018153.386673,725434540422.046,-0.04936498467854532,0.0,time,5.0,-0.0008,0.0246
2022-04-27,38134.0,38595.0,39390.0,36902.0,28170490245.865635,746473028158.29,0.010837108170640302,0.0,time,5.0,-0.0146,0.024
2022-04-28,39224.0,39328.0,40184.0,37265.0,31484572271.03238,756090806420.8264,0.01881399898180703,0.0,lower,5.0,-0.0546,0.0239
2022-04-29,39742.0,38292.0,39847.0,37743.0,27758348826.409065,735829877665.6912,-0.0266957362995176,1.0,time,5.0,0.0293,0.0239
2022-04-30,38651.0,38279.0,38756.0,37628.0,20955789685.355682,719611115951.2947,-0.00033955414255800907,0.0,lower,5.0,-0.0632,0.0228
2022-05-01,37821.0,38148.0,38582.0,37070.0,24857664487.014507,733294957352.5364,-0.0034281112248827892,0.0,lower,4.0,-0.0598,0.0217
2022-05-02,38538.0,38034.0,39037.0,37693.0,29825308569.42226,733787526677.6703,-0.0029928351865816287,0.0,lower,3.0,-0.0568,0.0206
2022-05-03,38562.0,37240.0,38600.0,36933.0,23070122642.32804,718542028695.8999,-0.02109704412121798,1.0,upper,1.0,0.0571,0.0202
2022-05-04,37758.0,39429.0,39875.0,37024.0,31748901527.20592,755764276888.7715,0.057118133759114564,0.0,lower,1.0,-0.0928,0.0271
2022-05-05,39699.0,35933.0,39798.0,35654.0,37402043365.58407,696020943881.887,-0.09284549284206794,0.0,lower,4.0,-0.1415,0.038
2022-05-06,36612.0,35915.0,36612.0,35362.0,32223287014.454002,687093350325.4445,-0.0005010577991478987,0.0,lower,3.0,-0.141,0.0362
2022-05-07,36076.0,35371.0,36128.0,34693.0,19130720394.98043,678702448510.6605,-0.015262760161680098,0.0,lower,2.0,-0.1257,0.0345
2022-05-08,35558.0,33889.0,35558.0,33616.0,30810576501.52256,648514321641.9902,-0.04280179741074289,0.0,lower,1.0,-0.0829,0.0344
2022-05-09,34070.0,31193.0,34181.0,30404.0,58369928594.32748,576197842487.6378,-0.08289676728550403,0.0,lower,2.0,-0.0996,0.0391
2022-05-10,31169.0,30704.0,32375.0,29897.0,54071363210.08785,590644412746.6844,-0.015800771403493726,0.0,lower,1.0,-0.0838,0.0372
2022-05-11,31027.0,28237.0,31949.0,27805.0,65985702701.50493,549294001873.1765,-0.0837597645779702,1.0,upper,4.0,0.0972,0.0405
2022-05-12,29132.0,28972.0,29955.0,26379.0,61338080283.57989,555266177876.6213,0.025696671645705625,1.0,time,5.0,0.0334,0.0414
2022-05-13,29126.0,29585.0,30879.0,28677.0,71541696924.39926,558053182541.2809,0.020937629795577818,0.0,time,5.0,-0.0288,0.0412
2022-05-14,29363.0,29921.0,30077.0,28253.0,25759546763.688618,573777699744.01,0.011293098878994238,1.0,time,5.0,0.0073,0.0401
2022-05-15,30186.0,31121.0,31172.0,28619.0,22948123704.172672,596346266888.6597,0.039322257462356215,0.0,time,5.0,-0.0653,0.0413
2022-05-16,31319.0,29686.0,31319.0,28817.0,28418179221.125336,569801943005.2971,-0.047207278267434725,0.0,time,5.0,-0.013,0.041
2022-05-17,29924.0,29956.0,30684.0,29245.0,24964703223.57502,581272773175.8237,0.009054084184547404,1.0,time,5.0,0.0074,0.0395
2022-05-18,30502.0,28744.0,30535.0,28392.0,26219431165.241817,547927169401.20306,-0.04130058857590306,1.0,time,5.0,0.0312,0.0387
2022-05-19,28772.0,30139.0,30472.0,28018.0,29190056577.430664,578678245847.8763,0.04739096433638129,0.0,time,5.0,-0.0186,0.0411
2022-05-20,30289.0,29153.0,30498.0,28307.0,25980877919.56809,557201657280.7389,-0.03326219069460829,1.0,time,5.0,0.0066,0.0399
2022-05-21,29257.0,29302.0,29587.0,28606.0,13561006428.368963,561696351558.8424,0.00509794962613069,0.0,time,5.0,-0.0226,0.0382
2022-05-22,29492.0,30178.0,30342.0,28762.0,17199930154.801018,578090387085.146,0.029457409012338332,0.0,time,5.0,-0.0368,0.0381
2022-05-24,29396.0,29655.0,29785.0,28716.0,23486436836.56051,564885248021.9939,-0.017482436800769722,0.0,time,5.0,-0.0055,0.0364
2022-05-25,29647.0,29585.0,30173.0,29399.0,23108764916.206596,563577022957.9133,-0.002363269162032516,1.0,upper,5.0,0.0703,0.0346
2022-05-26,29573.0,29347.0,29864.0,28412.0,31972044691.709656,559066076343.6685,-0.00807714972959198,1.0,upper,4.0,0.0784,0.033
2022-05-27,29349.0,28647.0,29353.0,28327.0,31756305901.005535,545752899521.8662,-0.02414160076289022,1.0,upper,3.0,0.1026,0.0318
2022-05-28,28646.0,29088.0,29132.0,28606.0,15406515372.711676,554938694217.2793,0.015276992358893262,1.0,upper,2.0,0.0873,0.031
2022-05-29,29082.0,29493.0,29520.0,28907.0,14496111397.934435,561771345708.952,0.013827229057828582,1.0,upper,1.0,0.0735,0.0301
2022-05-30,29497.0,31741.0,31879.0,29354.0,34891305294.623,604926607440.7722,0.07345627353520033,0.0,time,5.0,-0.0607,0.0368
2022-05-31,31737.0,31866.0,32227.0,31319.0,29770567353.488136,607393396318.7885,0.003930390080219918,0.0,time,5.0,-0.0631,0.035
2022-06-01,31814.0,29833.0,31982.0,29441.0,35553330791.53566,569001624438.0176,-0.06592444730239518,1.0,time,5.0,0.0503,0.0394
2022-06-02,29822.0,30481.0,30624.0,29667.0,24232399986.261147,580863150152.0535,0.021488375313289954,1.0,time,5.0,0.0254,0.0382
2022-06-03,30447.0,29714.0,30636.0,29400.0,21997859590.66833,566275595800.1772,-0.025485223464050726,1.0,time,5.0,0.0172,0.0371
2022-06-04,29704.0,29872.0,29941.0,29518.0,12911383481.843807,568340135127.331,0.005303271584205521,1.0,time,5.0,0.0076,0.0354
2022-06-05,29858.0,29918.0,30134.0,29610.0,13395229055.412352,570209935092.4275,0.0015387191529024728,0.0,time,5.0,-0.0277,0.0337
2022-06-06,29919.0,31373.0,31680.0,29919.0,27644798123.298183,597966736176.5532,0.047487344447958414,0.0,lower,4.0,-0.0752,0.0353
2022-06-07,31343.0,31265.0,31523.0,29315.0,36111325508.04181,597205650752.5386,-0.0034483893809662985,0.0,lower,3.0,-0.0717,0.0336
2022-06-08,31233.0,30229.0,31263.0,29975.0,27080284928.564884,576238781341.3682,-0.033697532497171,0.0,lower,4.0,-0.1216,0.0338
2022-06-09,30234.0,30101.0,30610.0,29981.0,18871591862.340336,573819802894.6453,-0.004243334727756188,0.0,lower,3.0,-0.1174,0.0321
2022-06-10,30097.0,29101.0,30266.0,28943.0,25663085729.428833,554622874799.0432,-0.03378585594615656,0.0,lower,2.0,-0.0836,0.0321
2022-06-11,29100.0,28374.0,29406.0,28314.0,22518366769.839092,540789214973.6274,-0.025299304958383804,0.0,lower,2.0,-0.2308,0.0311
2022-06-12,28432.0,26767.0,28552.0,26767.0,29834061115.62461,514202090511.0678,-0.05830344738260464,0.0,lower,1.0,-0.1725,0.0335
2022-06-13,26628.0,22526.0,26795.0,22113.0,64852526179.382835,429492202561.014,-0.17249958788168432,0.0,lower,5.0,-0.1677,0.058
2022-06-14,22501.0,22245.0,23014.0,21047.0,47639470967.891426,423044474596.5387,-0.012552933367499661,0.0,lower,4.0,-0.1552,0.0554
2022-06-15,22223.0,22529.0,22665.0,20193.0,52027211446.51121,429887916884.8431,0.012686103937000644,0.0,lower,3.0,-0.1679,0.0539
2022-06-16,22584.0,20409.0,22836.0,20283.0,27449277945.59262,389181727345.57733,-0.09882738816397241,1.0,time,5.0,0.0142,0.0563
2022-06-17,20378.0,20473.0,21238.0,20300.0,24232922585.240158,391441740414.39136,0.003130964839408074,0.0,time,5.0,-0.0242,0.0544
2022-06-18,20470.0,19047.42,20748.0,17677.43,38920632524.1614,362303884192.0101,-0.07217528554048436,1.0,time,5.0,0.1023,0.0536
2022-06-19,19032.4,20516.0,20710.0,18043.27,32488136325.883087,390555374756.5322,0.07427341019706481,1.0,time,5.0,0.0358,0.0599
2022-06-20,20553.0,20637.0,20903.0,19723.65,28346447996.779846,392793374515.9921,0.005880511684964813,1.0,time,5.0,0.0422,0.0576
2022-06-21,20620.0,20701.0,21660.0,20416.0,25340643362.789,395059669321.2376,0.003096427071229776,1.0,time,5.0,0.0169,0.0551
2022-06-22,20698.0,19983.57,20844.0,19821.82,24955466738.110855,381616262301.266,-0.03527157234526434,1.0,time,5.0,0.0377,0.0527
2022-06-23,19976.54,21100.0,21124.0,19976.54,23655104386.978516,402495826231.42053,0.0543626045440685,0.0,time,5.0,-0.0395,0.0547
2022-06-24,21099.0,21263.0,21452.0,20772.0,21955656695.748722,407086114490.3726,0.007695432542543651,0.0,time,5.0,-0.0558,0.0523
2022-06-25,21275.0,21526.0,21526.0,20972.0,16152442749.306295,410110791491.05475,0.012293033817542145,0.0,time,5.0,-0.0933,0.0502
2022-06-26,21506.0,21053.0,21782.0,21035.0,15392697878.417652,401645800330.4072,-0.02221843905368818,0.0,time,5.0,-0.0814,0.0479
2022-06-27,21055.0,20751.0,21481.0,20698.0,17719011287.9831,395914576106.05786,-0.01444862950186096,0.0,time,5.0,-0.0741,0.0456
2022-06-28,20759.0,20283.0,21195.0,20250.0,18161209601.432373,386606940573.39575,-0.022811341509906793,0.0,time,5.0,-0.0491,0.0436
2022-06-29,20271.0,20109.0,20392.0,19954.04,20744333507.35517,384067866465.5609,-0.008615620732720222,1.0,time,5.0,0.0073,0.0415
2022-06-30,20122.0,19608.4,20146.0,18782.75,22816515394.911003,365984224323.45276,-0.025209430189391313,1.0,time,5.0,0.0292,0.0397
2022-07-01,19627.97,19407.45,20537.0,19100.51,28756781114.699898,370916529918.7163,-0.01030103288374559,1.0,time,5.0,0.058,0.0378
2022-07-02,19314.61,19268.23,19381.38,19059.83,15601715000.679424,367706689137.568,-0.007199387383882534,1.0,upper,5.0,0.1171,0.036
2022-07-03,19261.55,19310.23,19548.78,19006.55,13976969844.332441,368549364135.05225,0.0021773817095586193,1.0,upper,4.0,0.1149,0.0344
2022-07-04,19317.45,20257.0,20281.0,19103.53,18634860046.37241,386425176262.77844,0.0478654055351999,1.0,upper,4.0,0.0761,0.0371
2022-07-05,20250.0,20189.0,20630.0,19359.81,23623270105.54542,385301783065.72974,-0.003362511203582525,1.0,upper,3.0,0.0795,0.0353
2022-07-06,20188.0,20567.0,20612.0,19798.69,21755499642.28282,392479833070.6018,0.01854994793923578,0.0,time,5.0,-0.028,0.0342
2022-07-07,20568.0,21661.0,21791.0,20297.0,21927087503.433758,414055638573.8548,0.05182555899151853,0.0,lower,4.0,-0.0799,0.0364
2022-07-08,21641.0,21859.0,22289.0,21251.0,46645398900.96298,417690286504.50726,0.009099327489024237,0.0,lower,3.0,-0.089,0.0347
2022-07-09,21767.0,21590.0,21889.0,21382.0,26211587451.783283,412459838738.2113,-0.012382491521149298,0.0,lower,2.0,-0.0766,0.0333
2022-07-10,21600.0,20860.0,21600.0,20710.0,25037950754.003357,398249545888.6735,-0.03439679495408958,0.0,lower,2.0,-0.0751,0.0336
2022-07-11,20867.0,19998.47,20867.0,19988.71,21319467248.801025,382000290322.39886,-0.04217767894490961,1.0,time,5.0,0.058,0.0342
2022-07-12,19961.63,19350.74,20051.0,19350.74,22074971578.2899,370191767290.5106,-0.032925108989109914,1.0,upper,3.0,0.072,0.0336
2022-07-13,19367.81,20225.0,20356.0,19044.67,28560004360.902916,385462566548.9708,0.044188801305948405,1.0,upper,5.0,0.1019,0.0356
2022-07-14,20271.0,20575.0,20752.0,19707.7,28732413536.669937,393104346702.71136,0.01715728361857813,1.0,upper,4.0,0.0848,0.0344
2022-07-15,20595.0,20795.0,21148.0,20392.0,46542248374.33238,397285233065.65533,0.010635826631741594,1.0,upper,3.0,0.0741,0.0329
2022-07-16,20844.0,21193.0,21475.0,20523.0,42051101694.797554,404705642580.89075,0.018958365279561965,1.0,upper,3.0,0.0977,0.0318
2022-07-17,21176.0,20824.0,21576.0,20815.0,29615794461.49923,397660610560.5498,-0.01756477078217274,1.0,upper,1.0,0.0727,0.0308
2022-07-18,20803.0,22395.0,22459.0,20803.0,58636734705.48306,425756736660.6174,0.07273155196699921,1.0,time,5.0,0.0049,0.0366
2022-07-19,22441.0,23367.0,23655.0,21746.0,57338223361.51413,445889013251.1064,0.042487050946657695,0.0,time,5.0,-0.0328,0.0364
2022-07-20,23359.0,23313.0,24189.0,22993.0,40775718993.79776,446130012149.91077,-0.002313625710706295,0.0,lower,5.0,-0.0889,0.0348
2022-07-21,23217.0,23155.0,23366.0,22465.0,63224249257.511284,442379611364.02734,-0.00680040496249961,0.0,lower,4.0,-0.0821,0.0335
2022-07-22,23142.0,22697.0,23668.0,22620.0,40304373301.41499,433485926857.3929,-0.019977982769382643,0.0,lower,4.0,-0.0665,0.0329
2022-07-23,22700.0,22506.0,22976.0,22048.0,42519262113.1533,429803379587.55133,-0.008450816835527288,1.0,time,5.0,0.0568,0.0316
2022-07-24,22484.0,22614.0,22967.0,22334.0,33108916659.05373,433819662321.5266,0.004787243185248051,0.0,lower,2.0,-0.0629,0.03
2022-07-25,22606.0,21330.0,22628.0,21330.0,42667548128.932236,407480099599.8142,-0.05845465102979416,1.0,upper,2.0,0.0714,0.0342
2022-07-26,21319.0,21236.0,21321.0,20772.0,53995620035.18145,405692421501.52716,-0.004416677761834127,1.0,upper,1.0,0.0758,0.0325
2022-07-27,21223.0,22909.0,23001.0,21071.0,54498281944.45157,437193517021.8447,0.07583199172978582,1.0,time,5.0,0.0184,0.0389
2022-07-28,22946.0,23822.0,24161.0,22749.0,55609627980.6571,454806622614.75885,0.03907967700749818,0.0,time,5.0,-0.0328,0.0384
2022-07-29,23849.0,23848.0,24163.0,23466.0,41089335195.63975,459609388579.5554,0.0010908329170612376,0.0,time,5.0,-0.0423,0.0365
2022-07-30,23858.0,23653.0,24605.0,23619.0,62102072346.807785,451726702392.36206,-0.008210399588304083,0.0,time,5.0,-0.0421,0.0351
2022-07-31,23644.0,23380.0,24082.0,23289.0,31786729326.443203,447051019373.1847,-0.01160900074354386,0.0,time,5.0,-0.0067,0.0338
2022-08-01,23345.0,23334.0,23467.0,22898.0,44489771146.510735,445958949620.3002,-0.0019694316422571388,0.0,time,5.0,-0.0151,0.0322
2022-08-02,23304.0,23054.0,23422.0,22729.0,35151096516.75639,440954684720.7478,-0.012072234222844458,1.0,time,5.0,0.0062,0.031
2022-08-03,23053.0,22860.0,23631.0,22774.0,41334593234.075066,437035641450.2815,-0.008450631812156268,1.0,time,5.0,0.0413,0.0297
2022-08-04,22853.0,22678.0,23212.0,22515.0,23624874220.429745,432420621055.8012,-0.007993366817016529,1.0,time,5.0,0.0229,0.0284
2022-08-05,22671.0,23225.0,23433.0,22658.0,27040190909.828075,443821669890.4801,0.023833993150254088,1.0,time,5.0,0.0307,0.0279
2022-08-06,23271.0,22985.0,23322.0,22985.0,14439694271.14074,439414782173.18774,-0.010387455441710868,1.0,time,5.0,0.0411,0.0268
2022-08-07,22981.0,23198.0,23341.0,22927.0,14324042469.270954,442979379284.1196,0.009224238801493269,1.0,time,5.0,0.051,0.0256
2022-08-08,23205.0,23824.0,24214.0,23202.0,27756736787.028625,455450642522.25543,0.02662740788196876,1.0,time,5.0,0.0253,0.0255
2022-08-09,23849.0,23204.0,23935.0,22961.0,29738069337.77638,443382534834.6949,-0.026368798337835255,1.0,time,5.0,0.0467,0.0259
2022-08-10,23119.0,23949.0,24206.0,22782.0,32215976525.650154,457270455537.3291,0.03160189172795371,1.0,time,5.0,0.0096,0.0263
2022-08-11,23956.0,23949.0,24931.0,23896.0,33892871243.716595,458070674127.7904,0.0,0.0,time,5.0,-0.0015,0.025
2022-08-12,23951.0,24411.0,24434.0,23674.0,25195193357.103275,466765701334.6809,0.019107281050858294,0.0,time,5.0,-0.0441,0.0242
2022-08-13,24402.0,24434.0,24883.0,24383.0,22240559959.522095,467078368768.6749,0.0009417545992382664,0.0,lower,5.0,-0.0498,0.0231
2022-08-14,24439.0,24313.0,24988.0,24239.0,21287616855.704494,464896345363.0234,-0.004964418261971876,0.0,lower,4.0,-0.0448,0.0222
2022-08-15,24366.0,24179.0,25093.0,23848.0,33404812507.80541,462437221425.1544,-0.005526698881422332,0.0,lower,4.0,-0.1435,0.0213
2022-08-16,24146.0,23913.0,24239.0,23724.0,24971300201.368164,456791042838.03827,-0.011062243724578058,0.0,lower,3.0,-0.1325,0.0207
2022-08-17,23898.0,23359.0,24439.0,23277.0,29567403252.00121,447015816173.3428,-0.023439895289345602,0.0,lower,2.0,-0.109,0.0211
2022-08-18,23373.0,23248.0,23591.0,23134.0,20228208349.156567,444845955425.38696,-0.004763241996623151,0.0,lower,1.0,-0.1043,0.0201
2022-08-19,23246.0,20946.0,23246.0,20925.0,35142410593.122185,400810425580.64777,-0.10427140947697312,1.0,time,5.0,0.0212,0.0365
2022-08-20,20849.0,21175.0,21354.0,20849.0,23809679190.922188,404924875533.8922,0.01087354318716417,1.0,time,5.0,0.0207,0.0353
2022-08-21,21157.0,21616.0,21665.0,21127.0,20476237108.351532,413578924865.8514,0.020612540679724945,0.0,time,5.0,-0.0642,0.0348
2022-08-22,21546.0,21388.0,21553.0,20961.0,28856912427.175735,408409110509.79584,-0.010603764131357885,0.0,time,5.0,-0.0636,0.0331
2022-08-23,21404.0,21562.0,21618.0,20955.0,29331102121.793316,412338357271.39594,0.008102489030441003,0.0,lower,4.0,-0.0717,0.0318
2022-08-24,21553.0,21395.0,21800.0,21211.0,26855905243.361156,409503007623.01685,-0.007775256248145978,0.0,lower,3.0,-0.0639,0.0302
2022-08-25,21393.0,21618.0,21768.0,21375.0,26767966536.315014,413843488595.5175,0.01036905112523105,0.0,lower,1.0,-0.0643,0.0291
2022-08-26,21599.0,20271.0,21817.0,20245.0,34910727805.04114,387215087166.7839,-0.064335007755864,0.0,time,5.0,-0.0123,0.0332
2022-08-27,20267.0,20070.0,20354.0,19882.2,24463219414.743473,383790676113.79205,-0.009965130429900448,1.0,time,5.0,0.0042,0.0316
2022-08-28,20054.0,19659.25,20150.0,19659.25,19781826309.451183,376180531070.6233,-0.020678197341823495,1.0,time,5.0,0.0143,0.0302
2022-08-29,19652.46,20309.0,20385.0,19617.3,28706315246.140064,389119405471.2333,0.03251617208454928,0.0,time,5.0,-0.0246,0.0315
2022-08-30,20322.0,19805.35,20526.0,19590.92,30308993725.456158,379555151404.602,-0.025112034328272578,1.0,time,5.0,0.0088,0.0305
2022-08-31,19810.93,20024.0,20426.0,19810.93,27825786159.855602,383348414528.78253,0.010979450906773127,0.0,time,5.0,-0.012,0.0296
2022-09-01,20021.0,20154.0,20188.0,19614.8,25616737335.88055,385027707310.6654,0.006471225728737506,0.0,lower,5.0,-0.0664,0.0284
2022-09-02,20141.0,19941.45,20428.0,19771.18,24078042298.340073,381788074511.76855,-0.010602299813891786,0.0,lower,4.0,-0.0558,0.0271
2022-09-03,19963.43,19814.56,20038.0,19673.17,20048153187.39969,379422449024.2574,-0.0063834590484135,0.0,time,5.0,-0.0251,0.0258
2022-09-04,19826.54,19980.01,20021.0,19649.22,21537524477.36904,382421043401.0045,0.00831525272487725,0.0,lower,2.0,-0.0577,0.0249
2022-09-05,19991.92,19785.73,19991.92,19657.12,23522961655.00036,378685143698.17633,-0.009771302925191457,0.0,lower,1.0,-0.0479,0.0237
2022-09-06,19774.58,18859.5,20089.0,18821.25,39940310406.47586,361210437263.86273,-0.047944205076382605,1.0,upper,3.0,0.1245,0.026
2022-09-07,18845.69,19280.63,19479.03,18644.13,30517907004.082462,369340091982.8708,0.022084199277878604,1.0,upper,2.0,0.1024,0.0265
2022-09-08,19356.29,19322.78,19386.38,19058.51,28936941008.358917,369723445425.44885,0.0021837457753196067,1.0,upper,1.0,0.1002,0.0253
2022-09-09,19315.37,21360.0,21566.0,19315.23,42487059054.97593,408976281844.7646,0.1002353033195873,0.0,time,5.0,-0.0531,0.0399
2022-09-10,21373.0,21707.0,21753.0,21182.0,35941349745.24438,415974687298.0947,0.01611477508163107,0.0,lower,5.0,-0.0969,0.0381
2022-09-11,21715.0,21740.0,21785.0,21414.0,31266252145.35619,416073628622.09485,0.00151909251943822,0.0,lower,2.0,-0.0742,0.0362
2022-09-12,21742.0,22340.0,22448.0,21578.0,44006486689.44507,427473787888.3761,0.02722491194799125,0.0,lower,1.0,-0.1014,0.0351
2022-09-13,22339.0,20185.0,22654.0,20071.0,46489890914.82466,386529657258.8565,-0.10143903933615048,0.0,time,5.0,-0.0378,0.0468
2022-09-14,20178.0,20256.0,20418.0,19801.17,35789015870.392235,387486232249.80023,0.0035112916568615453,0.0,time,5.0,-0.0344,0.0446
2022-09-15,20239.0,19702.17,20338.0,19620.13,33715957206.68328,377719382182.44714,-0.027722263999876335,0.0,time,5.0,-0.0432,0.0431
2022-09-16,19706.12,19764.41,19879.28,19414.75,30187737709.58007,377988702161.6817,0.0031540635949485196,0.0,time,5.0,-0.064,0.041
2022-09-17,19763.99,20132.0,20189.0,19763.99,23394494073.784782,385486747327.04944,0.01842774335727571,0.0,lower,4.0,-0.0824,0.0396
2022-09-18,20130.0,19437.16,20130.0,19361.11,28689764413.699097,372598380208.27094,-0.03512389108906156,0.0,time,5.0,-0.0075,0.039
2022-09-19,19440.93,19570.39,19612.26,18421.2,39507938864.87854,374524246937.4287,0.006831011846295266,0.0,time,5.0,-0.0327,0.0373
2022-09-20,19546.41,18869.93,19601.4,18830.92,33890591849.676514,361980678159.1343,-0.03644805988971381,0.0,time,5.0,-0.0032,0.0368
