feature,mean_abs_shap
bitcoin_close_topo_avg_hole_lifetime_1_x,0.3684085436725227
bitcoin_close_topo_l1_norm_1_x,0.2415382731908943
bitcoin_close_topo_l2_norm_1_x,0.14619150292317337
bitcoin_close_topo_num_relevant_holes_1_x,0.031028122581204774
signal,0.0
