,Date,Open,High,Low,Close,Volume,dxy,creditSpreads,realGDP,kalman_close,kalman_smooth,close_kalman_diff,close_slope,kalman_smooth_slope,RSI14,log,log_return,log_return_90,log_return_30,log_return_7,ln_volume,lnrange,lncreditSpreads,lnrealGDP,ln_atr,hidden_state,state,unfav,signal,position,open_return,strategy_return,trade,cum_strategy_return,cum_buy_hold_return
870,2024-05-27,0.803997,0.847862,0.800545,0.841539,1655722.1407453653,104.72000122070312,3.12,23223.906,1.6210240045839626,1.834411451307626,-0.5424560554412163,0.1414890000000001,-0.1727839294509912,0.5117999710032433,1.3840495296545121,-0.16179667608410056,0.5405229318541026,-0.24090843845212834,0.813245722396865,2.111551468467313,-0.3769696334909563,1.1378330018213911,10.052937458159244,0.9136080974486811,0,Short,0.9999819182018703,Short,-1,0.04741186845224554,-0.04741186845224554,0,0.8707023169715373,1.0736665845850788
871,2024-05-28,0.842116,0.882534,0.819538,0.86255,1258052.8814678297,104.61000061035156,3.09,23223.906,1.6467814863529098,1.8386131223254165,-0.26919187295067043,0.05208600000000008,-0.06078596018402166,0.6458190376594147,1.4104178975187367,-0.1085383512926681,0.7083593976658612,-0.2714063327758938,0.28099594391485616,1.8564972940390598,-0.1852568880070604,1.128171090909654,10.052937458159244,0.9450837038951744,2,Flat,0.9628194352056502,Short,-1,0.021284478622897618,-0.021284478622897618,0,0.8308853934961515,1.117803496675697
872,2024-05-29,0.86004,0.892904,0.827049,0.847538,883346.6424078308,105.0999984741211,3.15,23223.906,1.6649226735396574,1.844194056326037,-0.49594679903415706,0.025414000000000048,0.04226972825733788,0.5245934323960103,1.3916447089413695,0.09837568127375419,0.5237993033675266,-0.2322809068310779,0.14184532304196343,1.5281498665146005,-0.15576374253007344,1.1474024528375417,10.052937458159244,0.9721444564595515,1,Long,0.13040153972915658,Flat,0,-0.015920189758615977,-0.0,1,0.8308853934961515,1.0840876631371592
873,2024-05-30,0.846348,0.870107,0.833435,0.870107,1293438.464139259,104.72000122070312,3.19,23223.906,1.6891049066731258,1.851022400554465,-0.21091957139871817,0.07910899999999998,0.1374743139263668,0.6781853299479584,1.4197449918427,-0.12113416305978165,0.47505644302040584,-0.08322679073975134,0.425359198385301,1.882255051312484,-0.5425532778346682,1.1600209167967532,10.052937458159244,0.9539298977288354,1,Long,8.566450645708379e-05,Long,1,0.027551314589270737,0.027551314589270737,1,0.8813286929492647,1.141507017975869
874,2024-05-31,0.869666,0.911082,0.85138,0.905089,463767.6079747861,104.66999816894533,3.2,23223.906,1.723025247664916,1.858916284563629,0.24074984164597793,0.08334400000000008,0.22430727749230994,0.9045982731150118,1.461891474894818,-0.21951402143185803,0.18105993568551565,0.24421618335265521,0.43096337395533074,0.929835984716294,-0.2576728305888575,1.1631508098056809,10.052937458159244,0.9873784674331118,1,Long,1.5456918722733803e-06,Long,1,0.04007975475642378,0.04007975475642378,0,0.9567318855788947,1.227338094065502
875,2024-06-01,0.904522,0.920995,0.883825,0.901482,257923.4507659407,104.66999816894533,3.2,23223.906,1.7524776331676493,1.8676037571339417,0.15929367372084757,0.112317,0.30218399131106644,0.8706462623488163,1.4576217639457396,0.0361485410566904,0.07678561208987263,0.21401512849294907,0.5903025864059303,0.3850205585878922,-0.5640508353635089,1.1631508098056809,10.052937458159244,0.9483825371779622,1,Long,9.094947017729282e-13,Long,1,-0.005002642279568703,-0.005002642279568703,0,0.9469430559183174,1.216195518345236
876,2024-06-02,0.899997,0.953955,0.899194,0.952881,271018.40989438386,104.66999816894533,3.2,23223.906,1.7968164259079835,1.8768670218408587,0.8315045818669137,0.14912999999999998,0.36974430536255537,1.1901049347998789,1.5169112879320845,-0.4182522516843761,0.14124528373115286,0.27690846184203477,0.7525887899501063,0.4310073286862144,-0.35745931877021203,1.1631508098056809,10.052937458159244,0.9745934675319875,1,Long,0.0,Long,1,0.0640402134673781,0.0640402134673781,0,1.071625704828156,1.3581211524255115
877,2024-06-03,0.957633,0.960209,0.947246,0.957826,902723.856066594,104.13999938964844,3.17,23223.906,1.8386392293476839,1.8863400472621659,0.8646685262005461,0.11628699999999992,0.4246811792671744,1.2192319206039146,1.5224458079305612,-0.08031105386148095,0.040912220266089316,0.06813604691234551,0.5744354102110959,1.548299062426577,-0.8822392421748195,1.1537315878891892,10.052937458159244,0.9453654061998074,1,Long,0.0,Long,1,0.00045320075644839086,0.00045320075644839086,0,1.0725645671646618,1.3591898547155878
878,2024-06-04,0.958067,1.003,0.952838,0.993509,2123014.5031835455,104.11000061035156,3.22,23223.906,1.8887633196098539,1.895684926315134,1.3206423304406818,0.13095899999999994,0.46577932117299636,1.425014213614646,1.5615555301538513,-0.666715487063483,0.09793655110887423,0.16278148555146477,0.6265101323118261,2.3423955056121426,-0.4475071849498111,1.169381359556317,10.052937458159244,0.8398164578961231,1,Long,0.0,Long,1,0.03751199028877927,0.03751199028877927,0,1.1503105890810104,1.4476877616350654
879,2024-06-05,0.994006,1.072,0.982129,1.049,125960.4919925957,104.2699966430664,3.2,23223.906,1.9532156127380431,1.904476597524499,2.0508086754034123,0.20146199999999992,0.4914355521721592,1.7042577382412145,1.6196683899658528,-6.594595051170598,0.12131703742867223,0.31744500829719363,0.9407482808216023,-0.2804855506602912,-0.029615802621597846,1.1631508098056809,10.052937458159244,0.8880690679493531,1,Long,0.0,Long,1,0.05733768206630541,0.05733768206630541,0,1.273604413981547,1.5880325043092833
880,2024-06-06,1.051,1.08,1.028,1.051,200893.70611861412,104.0999984741211,3.2,23223.906,2.0122251513847282,1.9121362487806226,2.0501661990727587,0.18089299999999997,0.49807832725686213,1.7137649581568322,1.6217050456911835,0.03596993216583843,0.1457905441551955,0.40269708781162455,0.834224586096672,0.15298131845789809,-0.4701005646062491,1.1631508098056809,10.052937458159244,0.8676442716842574,1,Long,0.0,Long,1,-0.0009514747859180606,-0.0009514747859180606,0,1.2714411367084915,1.5855700566362967
881,2024-06-07,1.05,1.051,1.003,1.011,145266.71282644806,104.88999938964844,3.15,23223.906,2.051856114806731,1.9181300505233323,1.4785609176330203,0.10591099999999987,0.48289522556520476,1.261599892056332,1.580216080249928,-0.6123143558910814,0.1773204334332267,0.5146083245434735,0.4924012119619137,-0.1480675366490679,-0.5000629872316724,1.1474024528375417,10.052937458159244,0.8606584669245378,1,Long,0.0,Long,1,-0.03619047619047622,-0.03619047619047622,0,1.1892366003323747,1.4919970450627926
882,2024-06-08,1.012,1.012,0.950856,0.954384,107886.99424616915,104.88999938964844,3.15,23223.906,2.068233783893159,1.9221079769927572,0.6860534922958647,0.052902000000000005,0.4452623721705044,0.7100194238515161,1.518596501012852,-4.160753076857757,0.21937623244855858,0.6778185351377262,0.2580086686381266,-0.4243072552432897,-0.32053180944961707,1.1474024528375417,10.052937458159244,0.8442090385509893,1,Long,0.0,Long,1,-0.05870849802371547,-0.05870849802371547,0,1.060709807708316,1.3456956414676187
883,2024-06-09,0.952587,0.960839,0.936228,0.936228,150035.6523351359,104.88999938964844,3.15,23223.906,2.0768054599661565,1.9239403881283392,0.4298627933907731,-0.01665300000000003,0.3858842034347038,0.5491982004447081,1.4980594583539595,0.3297665480999889,0.3139055049099974,0.497770824034229,-0.06824756418915603,-0.11807310783427541,-0.7398134202809492,1.1474024528375417,10.052937458159244,0.8345986937646156,1,Long,0.0,Long,1,-0.016829958838405212,-0.016829958838405212,0,1.026028146466687,1.3062176803742922
884,2024-06-10,0.936555,0.957053,0.928065,0.953485,876527.9771455502,105.1500015258789,3.15,23223.906,2.0905004494804964,1.9235569380622746,0.6683813902611179,-0.004340999999999928,0.3071234717083903,0.6760510071609567,1.5175888318631574,-0.21467512506302666,0.3145513567116379,0.7745799220316413,-0.01104971167886075,1.5209542540633385,-0.6843773520564833,1.1474024528375417,10.052937458159244,0.8120409257267153,1,Long,0.0,Long,1,0.015735327877166805,0.015735327877166805,0,1.0579083636397089,1.3425067717311006
885,2024-06-11,0.951292,0.958801,0.878553,0.892233,755236.0635204576,105.2300033569336,3.19,23223.906,2.0818139041772827,1.9208121240338716,-0.1631420044917054,-0.10127599999999992,0.21051763378434654,0.15497158612018894,1.4465949009497168,1.1066910800990803,0.24487087379338257,0.5812404022098322,-0.46105031426715737,1.3826536056468959,-0.031360641304546376,1.1600209167967532,10.052937458159244,0.8332895612395593,1,Long,0.0,Long,1,-0.06747244799703989,-0.06747244799703989,0,0.9190562485913552,1.1844521053927601
886,2024-06-12,0.887106,0.902678,0.830258,0.848051,571277.4972506835,104.6500015258789,3.09,23223.906,2.0587492065029687,1.9157683561504557,-0.6350611726095157,-0.20094899999999993,0.09996195816801033,-0.1644963951272747,1.3922917078946762,0.35665435362382497,0.16579177157467812,0.5020733476395847,-0.9205018409839459,1.1234364047394456,-0.0749091212824076,1.128171090909654,10.052937458159244,0.841238571621514,1,Long,3.183231456205249e-12,Long,1,-0.043714054464742524,-0.043714054464742524,0,0.8351665192195281,1.0889608470819994
887,2024-06-13,0.848327,0.933586,0.820636,0.862864,450252.80220773275,105.1999969482422,3.2,23223.906,2.0429761701790747,1.9086137902410052,-0.5218851369803315,-0.18813599999999997,-0.018414898286203366,-0.03763761983883919,1.4108070708980156,-0.07858934788809178,0.3050365131853723,0.5559737831385706,-0.8531523208388575,0.9023738991376512,0.4475478379352116,1.1631508098056809,10.052937458159244,0.9285502001929663,1,Long,6.261871021706611e-10,Long,1,0.017786773260782596,0.017786773260782596,0,0.8678082099926654,1.126116720019699
888,2024-06-14,0.863416,0.864327,0.804918,0.807045,382122.78160876414,105.5500030517578,3.29,23223.906,2.0094944142243945,1.8994400453285958,-0.13158916432446321,-0.2039549999999999,-0.13961512595184006,-0.41605215657761124,1.339298538652654,0.36300115699565483,0.30442986330116045,0.4571513993710177,-0.9758441913303083,0.7500248294710135,-0.21806071185886047,1.1908875647772805,10.052937458159244,0.9282313304027271,1,Long,2.5759244201006837e-06,Long,1,-0.06491193121276406,-0.06491193121276406,0,0.7465651719469855,0.9881063777394727
889,2024-06-15,0.80737,0.824581,0.764226,0.8102,533252.9420636672,105.5500030517578,3.29,23223.906,1.9802833455299798,1.8885017370667414,-0.21509881179376233,-0.14418399999999998,-0.2588071803065786,-0.38677363467871967,1.3434704098121857,-0.009904854338657778,0.36772066592329766,0.337816399066528,-0.7069503673727559,1.0594767577484072,-0.1627181551258701,1.1908875647772805,10.052937458159244,0.9531024658059463,1,Long,0.005271085079841753,Long,1,0.0018293966830573716,0.0018293966830573716,0,0.7497603324792887,0.9917434129524745
890,2024-06-16,0.808847,0.821178,0.792757,0.820066,414274.20859804895,105.5500030517578,3.29,23223.906,1.9572461880856666,1.8759916572135775,-0.39658819864565853,-0.11616199999999999,-0.37341458601655353,-0.2911128558876521,1.356412211242231,-0.04098459890923223,0.19371999478747637,0.3786636970651596,-0.5701202115624603,0.8250409671424324,-0.6328953259434931,1.1908875647772805,10.052937458159244,0.9247902031801353,1,Long,0.2584314978467117,Long,1,-0.001542937044954118,-0.001542937044954118,0,0.7470605624425153,0.9886702782565868
891,2024-06-17,0.807599,0.832435,0.792771,0.816792,235586.73673612796,105.31999969482422,3.26,23223.906,1.9352737488481788,1.8620230135875888,-0.4028894263302608,-0.13669300000000006,-0.4819706095965977,-0.31572419774350957,1.3521348587736635,0.02043150869489743,0.14670451642194274,0.2472326310272704,-0.6674198081738926,0.3009066271917032,-0.4761538925603738,1.1817271953786161,10.052937458159244,0.9534840506113117,0,Short,0.8920684450428421,Long,1,0.010364054437907999,0.010364054437907999,0,0.7651671932179918,1.0092809652794879
892,2024-06-18,0.815969,0.833527,0.77207,0.792754,422028.4696148266,105.26000213623048,3.24,23223.906,1.9071191806669405,1.8466834143577548,-0.12892726722032005,-0.0994790000000001,-0.5826125175150383,-0.4970575074660263,1.3201949243683808,0.12119998285662942,0.015337376945572051,0.15095131144524632,-0.5078036513845436,0.8422611327135674,-0.1560433108651591,1.1755733298042381,10.052937458159244,0.9653378082331937,0,Short,0.997058367455813,Short,-1,-0.026268154795096477,0.026268154795096477,1,0.811534878288668,0.9565008618566855
893,2024-06-19,0.794535,0.800943,0.736119,0.751845,542537.9819504607,105.26000213623048,3.24,23223.906,1.8675646997369304,1.8301107093689502,0.3723146696739081,-0.09620600000000001,-0.6747374889219513,-0.7781150699553812,1.26354341532986,0.18487358864488063,-0.17322368676729546,0.1529297220901451,-0.5174013675141053,1.0755060604593383,-0.06604948850318414,1.1755733298042381,10.052937458159244,0.9388260787357976,0,Short,0.9999477069080559,Short,-1,-0.05384281372123323,0.05384281372123323,0,0.9090730132898817,0.8511573504063037
894,2024-06-20,0.751755,0.79206,0.749687,0.773813,541323.0579755884,105.58999633789062,3.23,23223.906,1.8393327370869839,1.8125483441729857,0.0059946205421488,-0.08905099999999999,-0.7579037169023954,-0.5295558427329172,1.294337701157531,-0.0753534869114366,-0.15473223115715434,-0.09081499612046151,-0.4672166323789081,1.0734243341675784,-0.4051394614255387,1.172482137234565,10.052937458159244,0.9284130898887862,0,Short,0.999999989710496,Short,-1,0.029036055629826363,-0.029036055629826363,0,0.8536410630745963,0.904907658212263
895,2024-06-21,0.773583,0.780789,0.741525,0.768461,794338.1564112072,105.8000030517578,3.21,23223.906,1.8119445408803891,1.7941127415646487,0.011844611792764902,-0.03858400000000006,-0.8319130004653502,-0.5688444866548081,1.2869166897185016,0.025887387988668683,-0.25376553325209134,-0.13478604592860527,-0.20528687655667688,1.4295271479482128,-0.4441622112004697,1.1662709371419244,10.052937458159244,0.9188527068146248,0,Short,0.9999999999996735,Short,-1,-0.006537113664597083,0.006537113664597083,0,0.8657585253972795,0.8924550603299681
896,2024-06-22,0.768526,0.770313,0.722521,0.740881,439680.8520602382,105.8000030517578,3.21,23223.906,1.7776704720986016,1.7749028635954585,0.32026402703796775,-0.06931900000000002,-0.8980091302137253,-0.7681839161014264,1.2478360433159512,0.11421961344597976,-0.2849538952346264,-0.13054736923034008,-0.3820626547611221,0.8803108335878441,-0.3005988045041847,1.1662709371419244,10.052937458159244,0.9040307854326193,0,Short,1.0,Short,-1,-0.04447995253251025,0.04447995253251025,0,0.9487473760440766,0.8082787490765824
897,2024-06-23,0.734342,0.744463,0.721152,0.735164,95246.13756970552,105.8000030517578,3.21,23223.906,1.7446893162951367,1.7550811606939167,0.3260400389089716,-0.08490199999999992,-0.9564345564358088,-0.808791085802028,1.2395532360437316,0.0249089468093081,-0.297069778794754,-0.22559871987748137,-0.4688089745572421,-0.5400264056371537,-0.6722021230714108,1.1662709371419244,10.052937458159244,0.902573832586234,0,Short,1.0,Short,-1,0.0007762050924500219,-0.0007762050924500219,0,0.9472347484068926,0.8096823442501848
898,2024-06-24,0.734912,0.735497,0.706646,0.712042,617552.043801001,105.47000122070312,3.19,23223.906,1.706888460164232,1.7347905904592633,0.5692388787108359,-0.10475000000000001,-1.0069515557685227,-0.9715211349814423,1.2053837229708966,0.08661610177070005,-0.43492856035021005,-0.20799351518837306,-0.5909801278420637,1.1957616660414767,-0.5776401966225893,1.1600209167967532,10.052937458159244,0.9024201473197615,0,Short,1.0,Short,-1,-0.03141600627013841,0.03141600627013841,0,1.0084090874722746,0.7528293523762621
899,2024-06-25,0.711824,0.730185,0.687528,0.711837,585601.6081854207,105.61000061035156,3.19,23223.906,1.672612860373764,1.714219279362646,0.49652795678915257,-0.0809169999999999,-1.0487569105666967,-0.9729729872812359,1.2050758386525229,0.005156550629263903,-0.7651740617678392,-0.24653114807415147,-0.4616979360646926,1.1464322745858897,-0.3450367764211758,1.1600209167967532,10.052937458159244,0.8591704001160533,0,Short,1.0,Short,-1,-0.0004340960686911588,0.0004340960686911588,0,1.0092809299614696,0.752068456045309
900,2024-06-26,0.711515,0.765457,0.705436,0.753452,526857.6089758495,106.0500030517578,3.18,23223.906,1.6559187956893688,1.6935160793388606,-0.15127297553174807,0.001607000000000025,-1.081762705768418,-0.4059668660305993,1.2658263875968978,-0.12768209176184528,-0.7341655850255451,-0.22400459848076623,0.018131709295047847,1.0482729608083436,-0.09764544848340549,1.1568811967920856,10.052937458159244,0.8444107853542171,0,Short,1.0,Short,-1,0.05834732929031716,-0.05834732929031716,0,0.8920447539042531,0.8542969711893622
901,2024-06-27,0.75303,0.759975,0.727351,0.738529,737844.4451565999,105.91000366210938,3.21,23223.906,1.6356772642536201,1.6726466506773725,-0.022853475804744942,-0.03528399999999998,-1.1081886567834347,-0.5340753358020567,1.2444362233227213,0.06036221705299152,-0.8278234379285994,-0.3165380180762258,-0.1951494428063119,1.3610202264820992,-0.5331483548544731,1.1662709371419244,10.052937458159244,0.7420670574899629,0,Short,1.0,Short,-1,-0.02807059479702001,0.02807059479702001,0,0.9451555755289269,0.8022457522777642
902,2024-06-28,0.731892,0.766514,0.730384,0.757448,345368.2599454399,105.87000274658205,3.18,23223.906,1.6238718484849437,1.6516116882653145,-0.3600299881305693,-0.01101299999999994,-1.128959517566617,-0.2894346740422592,1.2714822334062994,-0.06150120310367177,-0.62139009520968,-0.22776210840349387,-0.054280543249128003,0.6561171744294588,-0.4823577805129257,1.1568811967920856,10.052937458159244,0.7099611732581305,0,Short,1.0,Short,-1,0.045161034688178114,-0.045161034688178114,0,0.857310337108562,0.8836370352130019
903,2024-06-29,0.764945,0.766496,0.741067,0.745677,77079.22577372957,105.87000274658205,3.18,23223.906,1.6091386390585192,1.6303229639821375,-0.27645833637560085,0.0047960000000000225,-1.1455710798888605,-0.40019540886647814,1.2547353525829477,0.04906586305137783,-0.5935673408611457,-0.31465467466948127,0.03699897093942053,-0.7365417862665119,-0.6500098154548833,1.1568811967920856,10.052937458159244,0.6594083270823734,0,Short,1.0,Short,-1,-0.025142984136114266,0.025142984136114266,0,0.9040086614503233,0.836276779118444
904,2024-06-30,0.745712,0.755632,0.72736,0.72736,133856.7642403297,105.87000274658205,3.21,23223.906,1.589503451187398,1.6087199987443548,-0.10409854069735533,-0.007804000000000033,-1.1598047200149477,-0.5686639761979903,1.2281421975289633,0.07149822519275278,-0.6548059749391715,-0.4478395421875827,-0.037836579931567305,-0.22402620561402997,-0.5993536997227189,1.1662709371419244,10.052937458159244,0.6591861215240883,0,Short,1.0,Short,-1,-0.023624401913875603,0.023624401913875603,0,0.948989727315926,0.7928958384634328
905,2024-07-01,0.728095,0.745036,0.705614,0.713746,415893.5380610255,105.9000015258789,3.21,23400.294,1.5670510400381237,1.586789879732806,0.0024410038527352554,0.0017040000000000388,-1.1729059610756811,-0.6900855484727907,1.2079394921714854,0.05141750037948686,-0.6447128219787338,-0.4787101404030387,0.019246647637098827,0.8286635461060728,-0.4122536368958918,1.1662709371419244,10.06050386536943,0.6588251006719062,0,Short,1.0,Short,-1,-0.02018967305090691,0.02018967305090691,0,0.9883391926900105,0.7566978576705246
906,2024-07-02,0.713395,0.730671,0.707458,0.721872,524979.1381954191,105.72000122070312,3.23,23400.294,1.549530832927591,1.5645455654475129,-0.19088008998230765,0.010034999999999905,-1.1862745283175282,-0.5665601607970296,1.2200440617560713,-0.022057563625279775,-0.5490509924389799,-0.5701322379582494,0.06997713274638931,1.044956273606096,-0.6667635380786896,1.172482137234565,10.06050386536943,0.5997641377988582,0,Short,1.0,Short,-1,0.011682167663075838,-0.011682167663075838,0,0.965111080869941,0.7772198965771977
907,2024-07-03,0.721729,0.73109,0.69987,0.70748,326176.80199599033,105.4000015258789,3.25,23400.294,1.5287244801233808,1.5419458510922568,-0.07610926528410496,-0.04597200000000001,-1.2014291194964404,-0.7041614073361671,1.198511117102722,0.05334523579598874,-0.6312248606492066,-0.6225761668619767,-0.2663207161184789,0.6030288486347322,-0.5358503566175264,1.1786549963416462,10.06050386536943,0.5442680894155292,0,Short,1.0,Short,-1,-0.018724479686973772,0.018724479686973772,0,1.0019067633863377,0.7439423787244523
908,2024-07-04,0.708215,0.708937,0.666163,0.671313,180661.69491715415,105.4000015258789,3.25,23400.294,1.497451092170531,1.5189799715100656,0.3365051517721202,-0.06721599999999994,-1.2181813560088153,-1.015644322670286,1.142403755978225,0.12438700658363311,-0.7769562185347856,-0.8070617850661458,-0.4082120980821618,0.054413095655816125,-0.32155701845677725,1.1786549963416462,10.06050386536943,0.5449520430632961,0,Short,1.0,Short,-1,-0.05258572608600498,0.05258572608600498,0,1.1071784840954924,0.6522359024870723
909,2024-07-05,0.670973,0.694836,0.632012,0.632513,365979.83962336136,104.87999725341795,3.27,23400.294,1.4558002442651876,1.4957417764738494,0.7842971177742523,-0.12493500000000002,-1.2357868595038812,-1.2941082112294613,1.078746615259107,0.12260886390833776,-0.8226976188199047,-1.042994382840132,-0.7789216191112511,0.7099439835458572,0.05348098508989286,1.184789984909162,10.06050386536943,0.584204458521048,0,Short,1.0,Short,-1,-0.05639869264486064,0.05639869264486064,0,1.2260205957678578,0.5590519576458999
910,2024-07-06,0.633131,0.634745,0.573539,0.595567,466510.2786443277,104.87999725341795,3.27,23400.294,1.405397113013119,1.4724297425706272,1.2063440694272693,-0.15011000000000008,-1.2519546414242877,-1.5172901680326933,1.014392158158989,0.10838186763051987,-0.9237064941283958,-1.171628920490568,-0.973496798062931,0.9353113131039685,0.12990531195197189,1.184789984909162,10.06050386536943,0.6057726486734252,0,Short,1.0,Short,-1,-0.059711181414272785,0.059711181414272785,0,1.3589389153936602,0.46595912336862844
911,2024-07-07,0.595326,0.620322,0.588498,0.615013,453097.66613980767,104.87999725341795,3.27,23400.294,1.3664805750513214,1.4493321462756652,0.8543536248194636,-0.11234699999999997,-1.2638978797426048,-1.2050853911453328,1.04874644481005,-0.04453516766110267,-0.8915769812958103,-1.0246806129294241,-0.7244007443704487,0.9082225353582664,-0.4318385407060344,1.184789984909162,10.06050386536943,0.6191833795731558,0,Short,1.0,Short,-1,0.03253847471805371,-0.03253847471805371,0,1.2821826411336907,0.5136591972420588
912,2024-07-08,0.614697,0.630857,0.596528,0.604418,685354.6349183851,105.01000213623048,3.2,23400.294,1.3276198865604627,1.4266205850061349,0.916543115929071,-0.10932799999999998,-1.270142197411667,-1.2755755034030056,1.0301657714582966,0.03275195947588004,-0.9089543755335917,-0.9412915940694035,-0.7177713968492814,1.2924943925439234,-0.39393886172564213,1.1631508098056809,10.06050386536943,0.6277029789261644,0,Short,1.0,Short,-1,-0.02412245382684486,0.02412245382684486,0,1.3372344865188648,0.47714602314700816
913,2024-07-09,0.599869,0.612625,0.563318,0.589752,493875.534220562,105.12999725341795,3.21,23400.294,1.2874087717144485,1.4044699387928115,1.0367274486796092,-0.1321199999999999,-1.2693937183131125,-1.3723169108456033,1.0039009682780968,0.043062410788018986,-0.8132321116662792,-0.9523892816223734,-0.8745894530462608,0.9882434343456671,-0.07168960555950372,1.1662709371419244,10.06050386536943,0.6379324091097386,0,Short,1.0,Short,-1,-0.017500487606460724,0.017500487606460724,0,1.3781372296835803,0.45129524747599126
914,2024-07-10,0.589371,0.620177,0.589045,0.607408,654195.5535092672,105.0500030517578,3.17,23400.294,1.257098738331765,1.3830746663459486,0.7155816464081637,-0.10007200000000005,-1.2597693118862472,-1.0736894144201357,1.0354421821739033,-0.03968481474512389,-0.7609188200323873,-0.9291160230685576,-0.6576720061807367,1.249287607666023,-0.4452426589075121,1.1537315878891892,10.06050386536943,0.5925754081422486,0,Short,1.0,Short,-1,0.029881008736432735,-0.029881008736432735,0,1.3070760903469694,0.4946614134449647
915,2024-07-11,0.606982,0.624864,0.596834,0.613259,522415.6730364696,104.44000244140624,3.18,23400.294,1.2316854633963275,1.3625343580574367,0.5597752590918081,-0.05805400000000005,-1.2403871534068505,-0.9753336484886123,1.045692634037713,-0.01071814902907528,-0.7358279979757016,-0.7717028819042674,-0.3864634224464892,1.0404109394458947,-0.5098792168140399,1.1568811967920856,10.06050386536943,0.5851353724881578,0,Short,1.0,Short,-1,0.00822594409718902,-0.00822594409718902,0,1.2880982113998138,0.5069564146761885
916,2024-07-12,0.611975,0.623139,0.604417,0.609635,614095.1820120682,104.08999633789062,3.19,23400.294,1.2074424883058346,1.342906499285309,0.537505201192518,-0.022877999999999954,-1.211537822192873,-1.006527941454461,1.0393552877838403,0.014070515410569969,-0.49018780071028073,-0.6787677846646443,-0.152193792740689,1.1905491815946918,-0.687279278814703,1.1600209167967532,10.06050386536943,0.5563397902752207,0,Short,1.0,Short,-1,0.004248539564524645,-0.004248539564524645,0,1.2783771356211635,0.5133587786259544
917,2024-07-13,0.614575,0.622284,0.595534,0.613276,62907.54316909968,104.08999633789062,3.19,23400.294,1.1867586105309835,1.3242455936783302,0.4189643913196699,0.017709000000000086,-1.174371771464656,-0.9384448471759378,1.045722273871642,-0.0050277150748836204,-0.32233528684878243,-0.7023055863556927,0.13684922394247886,-0.9251986708588146,-0.5324368160963193,1.1600209167967532,10.06050386536943,0.5585592980114831,0,Short,1.0,Short,-1,-0.003130618720253886,0.003130618720253886,0,1.2855098657337374,0.5086210293031275
918,2024-07-14,0.612651,0.619035,0.610538,0.614558,49565.54692148035,104.08999633789062,3.19,23400.294,1.1684834627993164,1.3065789972201263,0.3364867922751606,-0.0004549999999999832,-1.1309739542939448,-0.9131328944236163,1.0479551021197897,0.0011091165305628164,-0.3493297662844589,-0.559429749378297,0.005566789386236626,-1.1465436842274523,-0.8795979538445724,1.1600209167967532,10.06050386536943,0.5247152794097679,0,Short,1.0,Short,-1,0.0021039711026344943,-0.0021039711026344943,0,1.2807012190214477,0.5117951243536079
919,2024-07-15,0.61394,0.631849,0.613086,0.63063,129767.6118928955,104.19000244140624,3.13,23400.294,1.1574776335912107,1.2899190918003152,0.05449102250755104,0.026212000000000013,-1.0826166237765225,-0.5962056960682879,1.0755587136258602,-0.037441942937725084,-0.2851397158611829,-0.5140301325086919,0.19432488618000346,-0.2528353598583732,-0.6914293873066852,1.1410330045520618,10.06050386536943,0.48786489336685096,0,Short,1.0,Short,-1,0.028523959996090698,-0.028523959996090698,0,1.2156465886870444,0.5549175080029551
920,2024-07-16,0.631452,0.690751,0.631,0.673501,299901.5252506772,104.2699966430664,3.08,23400.294,1.1622720347186228,1.274213128519347,-0.5922199527586228,0.08374899999999996,-1.0311187081020292,0.11464346855240247,1.1458830591214968,-0.10831331786244348,-0.2591825811621592,-0.40284993517580897,0.5890908532423333,0.5250419322215584,0.003984363383255498,1.1249295969854831,10.06050386536943,0.5526221135321875,0,Short,1.0,Short,-1,0.067537991803019,-0.067537991803019,0,1.066006267541912,0.6599335139128295
921,2024-07-17,0.674099,0.683545,0.65891,0.678054,569385.2770160724,103.75,3.09,23400.294,1.1681772037968707,1.2592544519075624,-0.6770456958207481,0.0706460000000001,-0.9796854144823365,0.18148217607004088,1.1530870368216768,-0.008991655755100383,-0.19456003042425274,-0.3806045542051382,0.4896230277764045,1.1203556100228027,-0.6158076422325098,1.128171090909654,10.06050386536943,0.5414223593983871,0,Short,1.0,Short,-1,0.010178030229980983,-0.010178030229980983,0,1.04497839329554,0.6768283673971929
922,2024-07-18,0.68096,0.695691,0.677773,0.678453,460875.616431842,104.16999816894533,3.09,23400.294,1.1736579529695321,1.2448323889871575,-0.6186128077283302,0.06519399999999997,-0.9307959830937431,0.18766430554056832,1.1537160469799421,0.0032889407462205955,-0.27123545519755926,-0.31750136241636123,0.4502995862563807,0.9240273750691768,-0.7381379712427305,1.128171090909654,10.06050386536943,0.4977723628714792,0,Short,1.0,Short,-1,-0.002133752349624096,0.002133752349624096,0,1.0493418707471651,0.6732504309283427
