feature,mean_abs_shap
bitcoin_close_topo_l1_norm_1_x,0.24850780601639802
bitcoin_close_topo_avg_hole_lifetime_1_x,0.2430373045154015
signal,0.00011920636299637844
bitcoin_close_topo_num_relevant_holes_1_x,0.0
bitcoin_close_topo_l2_norm_1_x,0.0
