bitcoin_close_topo_avg_hole_lifetime_1_x,bitcoin_close_topo_num_relevant_holes_1_x,bitcoin_close_topo_l1_norm_1_x,bitcoin_close_topo_l2_norm_1_x,signal
0.8687181978949703,0.0,-1.3264451091221912,0.0,4.0671783152912614e-05
0.6654943728713038,0.0,-1.0361142638877372,0.0,4.0671783152912614e-05
1.4349717796609265,-0.0,-0.9757112428207297,0.0,-0.0007727638799053398
1.971559884011192,-0.0,-1.3590031079862035,0.0,-0.0007727638799053398
0.2124577783377575,0.0,-0.3888943948701864,0.0,4.0671783152912614e-05
-0.15733229984336908,-0.0,0.16169228065619204,-0.0,4.0671783152912614e-05
-0.1616822186627233,-0.0,0.1647994842711651,-0.0,4.0671783152912614e-05
-0.1643188889966957,-0.0,0.16668289219978188,-0.0,4.0671783152912614e-05
-0.1660941638304129,-0.0,0.16795099411385753,-0.0,4.0671783152912614e-05
-0.1674062596605843,-0.0,0.1688882412386912,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.03956527623876536,0.0,-0.02884770031924115,-0.0,4.0671783152912614e-05
-0.05260594895646532,0.0,-0.010217455897285215,-0.0,4.0671783152912614e-05
-0.07499993808927098,0.0,0.021775179771005595,-0.0,4.0671783152912614e-05
-0.08741658537053766,0.0,0.03951392521450085,-0.0,4.0671783152912614e-05
-0.046753084004369304,-0.0,0.0827041078960317,-0.0,4.0671783152912614e-05
-0.047059362038013516,-0.0,0.08292288628083555,-0.0,4.0671783152912614e-05
-0.04529161111045533,-0.0,0.08166015879083237,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.16647696549499158,-0.0,0.16822443432398382,-0.0,4.0671783152912614e-05
-0.041268890454065524,-0.0,0.07878667708125492,-0.0,4.0671783152912614e-05
-0.03945471152020896,-0.0,0.07749078546221917,-0.0,4.0671783152912614e-05
-0.033601479548300325,-0.0,0.07330974570086327,-0.0,4.0671783152912614e-05
-0.03635082496475177,-0.0,0.0752736389070532,-0.0,4.0671783152912614e-05
-0.03926532929688912,-0.0,0.07735550727580962,-0.0,4.0671783152912614e-05
-0.044399202436032466,-0.0,0.08102269966243152,-0.0,4.0671783152912614e-05
-0.04245876868662934,-0.0,0.0796366225857894,-0.0,4.0671783152912614e-05
-0.0434798178053809,-0.0,0.08036597125747814,-0.0,4.0671783152912614e-05
-0.0420440362983514,-0.0,0.07934037384423358,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.06110961450532017,-0.0,0.0929591644438796,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1865408375923285,-0.0,0.1825563192395872,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
0.08436566160914281,-0.0,-0.010955718247923428,0.0,4.0671783152912614e-05
0.17857230711638575,-0.0,-0.0782487509758411,0.0,4.0671783152912614e-05
0.17405355918321921,-0.0,-0.07502095052802234,0.0,4.0671783152912614e-05
0.1885170759595533,-0.0,-0.08535242876451048,0.0,4.0671783152912614e-05
0.11144915464294357,0.0,-0.2445908463572645,0.0,4.0671783152912614e-05
0.14147816518304934,0.0,-0.2874910723059098,0.0,4.0671783152912614e-05
0.16364561133650582,0.0,-0.31916006277822656,0.0,4.0671783152912614e-05
0.03459337077803707,-0.0,0.02459727674310965,-0.0,4.0671783152912614e-05
0.01367470953707238,-0.0,0.03953974866675153,-0.0,4.0671783152912614e-05
-0.0018197658929543998,-0.0,0.05060765408468241,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.09115899464502722,-0.0,0.11442382768825207,-0.0,4.0671783152912614e-05
-0.0799960870437229,-0.0,0.10645001753389798,-0.0,4.0671783152912614e-05
-0.0548750489480834,-0.0,0.0885057331405091,-0.0,4.0671783152912614e-05
-0.032849088932397845,-0.0,0.07277230329361599,-0.0,4.0671783152912614e-05
0.1362800635766948,0.0,-0.280064929072892,0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
0.3018329750314686,-0.0,-0.1662954499683973,0.0,-0.0007727638799053398
0.3389750130503539,-0.0,-0.1928264910274301,0.0,-0.0007727638799053398
0.36855093763176133,-0.0,-0.2139529588057787,0.0,-0.0007727638799053398
0.3343993770462289,-0.0,-0.18955805469028286,0.0,-0.0007727638799053398
0.2845801076791058,-0.0,-0.15397150231967535,0.0,-0.0007727638799053398
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
-0.1885440317296923,-0.0,0.1839872268780046,-0.0,4.0671783152912614e-05
