date,btc_dominance
2013-12-02,0.9747015776336884
2013-12-03,0.9274975777290859
2013-12-04,0.7775321688173813
2013-12-05,0.9017929541648467
2013-12-06,0.7124237163319221
2013-12-07,0.8232876844231303
2013-12-08,1.0764442546466129
2013-12-09,0.9160412470184792
2013-12-10,0.8400398157248364
2013-12-11,0.8774478102371628
2013-12-12,0.9055151536486218
2013-12-13,0.8578622924828733
2013-12-14,0.8781451743571337
2013-12-15,0.8211340611048651
2013-12-16,0.7858708682343759
2013-12-17,0.7273110409300948
2013-12-18,1.1016397258527606
2013-12-19,0.9319209428689307
2013-12-20,0.7781436015721147
2013-12-21,0.981144674631103
2013-12-22,0.8986910655197416
2013-12-23,0.9254324298112226
2013-12-24,0.9085179988512639
2013-12-25,0.9753687713616287
2013-12-26,0.8829802760930497
2013-12-27,0.88449613803305
2013-12-28,0.8822920083758312
2013-12-29,0.919048268285968
2013-12-30,0.8708908239783558
2013-12-31,0.8960375185066887
2014-01-01,0.8855609473912305
2014-01-02,0.9339547795175248
2014-01-03,0.9052867227788739
2014-01-04,0.9589112902358516
2014-01-05,0.9070866666745727
2014-01-06,0.7827445774788842
2014-01-07,0.8960647189875945
2014-01-08,0.9092550021134852
2014-01-09,0.9057298986612379
2014-01-10,0.9418250786650119
2014-01-11,0.8566326664769666
2014-01-12,0.8663769202340746
2014-01-13,0.8932802000796843
2014-01-14,0.9221969027298174
2014-01-15,0.8722617124484292
2014-01-16,0.8670822030531865
2014-01-17,0.9259262480619579
2014-01-18,0.8937560608990027
2014-01-19,0.9257227525307363
2014-01-20,0.8915180364743597
2014-01-21,0.8936583692650201
2014-01-22,0.8723981659285406
2014-01-23,0.8531844155216062
2014-01-24,0.8931991689136513
2014-01-25,0.9470742771974988
2014-01-26,0.9335221249383288
2014-01-27,0.7835199992443795
2014-01-28,0.9370117263160423
2014-01-29,0.8948009492661685
2014-01-30,0.8979294062785427
2014-01-31,0.9108730745635794
2014-02-01,0.8963782056929821
2014-02-02,0.8686177773388006
2014-02-03,0.9144656619319821
2014-02-04,0.8947442068927871
2014-02-05,0.8706347257380456
2014-02-06,0.8068239707270829
2014-02-07,0.8709170060056833
2014-02-08,0.857496801135939
2014-02-09,0.9152907931774952
2014-02-10,0.9093392454031813
2014-02-11,0.8391654521896712
2014-02-12,0.8857023043459668
2014-02-13,0.8543035827540352
2014-02-14,0.9189889485130469
2014-02-15,0.8484004103101641
2014-02-16,0.9334980199834368
2014-02-17,0.8647209473915788
2014-02-18,0.8857752815547101
2014-02-19,0.8502136886690203
2014-02-20,0.8741391818610091
2014-02-21,0.8774932429707959
2014-02-22,0.9729422553854604
2014-02-23,0.8184833871041645
2014-02-24,0.7594338979428238
2014-02-25,1.0268523439010968
2014-02-26,0.9209523678714102
2014-02-27,0.8622276449775431
2014-02-28,0.8686461545231782
2014-03-01,0.8716849092261459
2014-03-02,0.9125645986550888
2014-03-03,0.9889107153125685
2014-03-04,0.7916867712793417
2014-03-05,0.8518380359918619
2014-03-06,0.8289149112249807
2014-03-07,0.8647077917797319
2014-03-08,0.9143187006015758
2014-03-09,0.8547434679651976
2014-03-10,0.8720232102270357
2014-03-11,0.8892775310021316
2014-03-12,0.8712628195980069
2014-03-13,0.8592763370096719
2014-03-14,0.887544332385489
2014-03-15,0.8664185985273621
2014-03-16,0.8746477530131086
2014-03-17,0.874047573519846
2014-03-18,0.8794817914657213
2014-03-19,0.8539947486803325
2014-03-20,0.8685600750577834
2014-03-21,0.8510982475336574
2014-03-22,0.8908500063523248
2014-03-23,0.8890894246367155
2014-03-24,0.9007215895172692
2014-03-25,0.8887289328339678
2014-03-26,0.8673331865934439
2014-03-27,0.7964846131013198
2014-03-28,0.8935514970845664
2014-03-29,0.7363289910793395
2014-03-30,0.8042319002224141
2014-03-31,0.8507216128873122
2014-04-01,0.7489187788495115
2014-04-02,0.8367179280498824
2014-04-03,0.8371530727674281
2014-04-04,0.8271848220434467
2014-04-05,0.8017000164228362
2014-04-06,0.8126943370875981
2014-04-07,0.8067049525503658
2014-04-08,0.7791532404177344
2014-04-09,0.6711256003312012
2014-04-10,0.9359789150449721
2014-04-11,0.8307834393190907
2014-04-12,0.8132702739522659
2014-04-13,0.9136756627797961
2014-04-14,0.9237652971576583
2014-04-15,0.8518940293931336
2014-04-16,0.801639158597993
2014-04-17,0.7987044903679698
2014-04-18,0.8721682747429935
2014-04-19,0.8357549879092597
2014-04-20,0.8401528802251952
2014-04-21,0.8105781052758625
2014-04-22,0.8337763023924724
2014-04-23,0.8531291496926097
2014-04-24,0.7663091387678892
2014-04-25,0.8306799516763281
2014-04-26,0.810702068562411
2014-04-27,0.8634475236766153
2014-04-28,0.8524205582970564
2014-04-29,0.911226984474718
2014-04-30,0.86822156788246
2014-05-01,0.8290997042648734
2014-05-02,0.8311338653795411
2014-05-03,0.8453876768972843
2014-05-04,0.8462169618427768
2014-05-05,0.8367764365204792
2014-05-06,0.8729616485917491
2014-05-07,0.8665270231932097
2014-05-08,0.8596077891963344
2014-05-09,0.8588888819349367
2014-05-10,0.8210386599023718
2014-05-11,0.858300298903398
2014-05-12,0.8456188021988909
2014-05-13,0.8531757242238311
2014-05-14,0.8535300345193793
2014-05-15,0.8535716491897367
2014-05-16,0.8392193743791898
2014-05-17,0.8315819018352232
2014-05-18,0.8372661022667687
2014-05-19,0.9133651316228223
2014-05-20,0.85257420656846
2014-05-21,0.903447588622997
2014-05-22,0.8439139785133417
2014-05-23,0.8553069130399938
2014-05-24,0.9179307627500674
2014-05-25,0.8622701948266006
2014-05-26,0.820990314984492
2014-05-27,0.8565191918923313
2014-05-28,0.8329276339551994
2014-05-29,0.9254070638909885
2014-05-30,0.8678575448541287
2014-05-31,0.8567229137604668
2014-06-01,0.9052027513933704
2014-06-02,0.8751940574061997
2014-06-03,0.8243762740345626
2014-06-04,0.9520436739826325
2014-06-05,0.8585689753841278
2014-06-06,0.8731005436034391
2014-06-07,0.8455564229985396
2014-06-08,0.851592992271974
2014-06-09,0.8611998563426575
2014-06-10,0.8121910531296883
2014-06-11,0.7748142332433032
2014-06-12,0.9012801757004439
2014-06-13,0.8235578400201687
2014-06-14,0.8836255475069194
2014-06-15,0.8763117584298598
2014-06-16,0.8834478306539345
2014-06-17,0.8673161461510758
2014-06-18,0.8571543216833654
2014-06-19,0.8640177418353081
2014-06-20,0.8617475849916661
2014-06-21,0.8755973134224718
2014-06-22,0.856325819002036
2014-06-23,0.8746393463874576
2014-06-24,0.8570559591384816
2014-06-25,0.9159515819502239
2014-06-26,0.9242075550639519
2014-06-27,0.8996127311373366
2014-06-28,0.9133468048126178
2014-06-29,0.9921760975635601
2014-06-30,0.9253554496840551
2014-07-01,0.9166568217033533
2014-07-02,0.908327903151523
2014-07-03,0.8942061042143806
2014-07-04,0.9159440237094412
2014-07-05,0.9463734793417976
2014-07-06,0.9005794717471193
2014-07-07,0.9166459187889983
2014-07-08,0.9391946002609456
2014-07-09,0.9311496198365476
2014-07-10,0.9626765705652041
2014-07-11,0.9438390993913386
2014-07-12,0.9280148983234827
2014-07-13,0.9225541299947378
2014-07-14,0.9376674188610975
2014-07-15,0.9297544225135109
2014-07-16,0.9512381314600941
2014-07-17,0.9453604985567521
2014-07-18,0.9322068200104733
2014-07-19,0.9260638539998801
2014-07-20,0.933630083862906
2014-07-21,0.930747208697778
2014-07-22,0.9318343983361861
2014-07-23,0.9060730470883064
2014-07-24,0.9356791763293267
2014-07-25,0.9253547417611913
2014-07-26,0.9308607368110557
2014-07-27,0.9274489308160464
2014-07-28,0.9307202058068224
2014-07-29,0.9021765772101501
2014-07-30,0.9762755327815744
2014-07-31,0.9548661629663971
2014-08-01,0.9286175011531407
2014-08-02,0.9309475563590919
2014-08-03,0.9368572373307834
2014-08-04,0.9309073833137994
2014-08-05,0.9395952429373531
2014-08-06,0.9445002973737789
2014-08-07,0.9447033960021727
2014-08-08,0.9351306136533644
2014-08-09,0.9413038717244195
2014-08-10,0.9177743498216673
2014-08-11,0.9347482519717094
2014-08-12,0.9065095098321151
2014-08-13,0.8778143380208734
2014-08-14,0.9230204970019463
2014-08-15,0.9986622947697695
2014-08-16,0.8991674789321842
2014-08-17,0.8817079731653529
2014-08-18,1.000716352008972
2014-08-19,1.003231099213065
2014-08-20,0.9440463866566123
2014-08-21,0.9398096051013669
2014-08-22,0.9046691530455334
2014-08-23,0.9632346399364284
2014-08-24,0.9241626658726678
2014-08-25,0.9531012511653311
2014-08-26,0.9221307823647844
2014-08-27,0.9170625682209369
2014-08-28,0.927035531283624
2014-08-29,0.9144314959562018
2014-08-30,0.8852906033510372
2014-08-31,0.9166581394075438
2014-09-01,0.9229717379901097
2014-09-02,0.9266473304150912
2014-09-03,0.9527140997770697
2014-09-04,0.905738185375116
2014-09-05,0.9258806244908832
2014-09-06,0.9179905238784385
2014-09-07,0.9028169600222355
2014-09-08,0.9201864054130956
2014-09-09,0.9294137539721442
2014-09-10,0.9155411878361995
2014-09-11,0.9107067181000084
2014-09-12,0.9203847214766812
2014-09-13,0.9125538977192322
2014-09-14,0.9097430547104741
2014-09-15,0.8946541697451551
2014-09-16,0.8969270600411767
2014-09-17,0.8472955522061983
2014-09-18,0.841369340029316
2014-09-19,0.9416967634128485
2014-09-20,0.8819133482972553
2014-09-21,0.9127797573559605
2014-09-22,0.9884605992098794
2014-09-23,0.8838429152565409
2014-09-24,0.8810301461878475
2014-09-25,0.8964936123112889
2014-09-26,0.8943729117974051
2014-09-27,0.8548491790887177
2014-09-28,0.8934213652949023
2014-09-29,0.9376049845053043
2014-09-30,0.8888012765036954
2014-10-01,0.8822993583815067
2014-10-02,0.8644176301425431
2014-10-03,0.8284923258120778
2014-10-04,0.8895917777006607
2014-10-05,0.9082656539252294
2014-10-06,0.9052340964969577
2014-10-07,0.9560739390233038
2014-10-08,0.9146228011070474
2014-10-09,0.9000037434264674
2014-10-10,0.9092450967049979
2014-10-11,0.9414658107511359
2014-10-12,0.9372402217503863
2014-10-13,0.9350422176268728
2014-10-14,0.895037190112258
2014-10-15,0.8796397793870424
2014-10-16,0.9101272965008459
2014-10-17,0.928496548375529
2014-10-18,0.902904392258077
2014-10-19,0.891902721655303
2014-10-20,0.9150116685734508
2014-10-21,0.9004929162852499
2014-10-22,0.8524595455970903
2014-10-23,0.9017983655474772
2014-10-24,0.8876099352133289
2014-10-25,0.9159366242896178
2014-10-26,0.9043297427601068
2014-10-27,0.9141465463819525
2014-10-28,0.8598460775463775
2014-10-29,0.9348043033356047
2014-10-30,0.889590771348296
2014-10-31,0.8739519152091677
2014-11-01,0.9096596767522432
2014-11-02,0.9085537751163678
2014-11-03,0.9182996914496208
2014-11-04,0.9342665370586769
2014-11-05,0.9350622444418751
2014-11-06,0.892558918530908
2014-11-07,0.917258949201375
2014-11-08,0.9586056529036676
2014-11-09,0.910810693962647
2014-11-10,0.9167562501816017
2014-11-11,1.0422123814391016
2014-11-12,0.9072601591283407
2014-11-13,0.8727431613095342
2014-11-14,0.8720774270966216
2014-11-15,0.9371381746920049
2014-11-16,0.9063504609271515
2014-11-17,0.8887860280659425
2014-11-18,0.916912139065443
2014-11-19,0.8583049333718769
2014-11-20,0.8906195097473049
2014-11-21,0.9064020772424195
2014-11-22,0.9349403288685859
2014-11-23,0.9172074822523428
2014-11-25,0.871563288642682
2014-11-26,0.8930505528586297
2014-11-27,0.8863731121407536
2014-11-28,0.8580768726118646
2014-11-29,0.8694744276205533
2014-11-30,0.8870565990031448
2014-12-01,0.8785796075914619
2014-12-02,0.8544586703703317
2014-12-03,0.8539818907951928
2014-12-04,0.886102122385353
2014-12-05,0.8602697421476786
2014-12-06,0.8645730358109943
2014-12-07,0.830734189468261
2014-12-08,0.839962105592799
2014-12-09,0.8466407504685979
2014-12-10,0.8509258613286814
2014-12-11,0.8606834146264369
2014-12-12,0.8406292463359207
2014-12-13,0.8522151443791767
2014-12-14,0.8318691471643261
2014-12-15,0.8005453747704742
2014-12-17,0.7605753461358732
2014-12-18,0.7915787666947476
2014-12-20,0.7783337860699456
2014-12-21,0.8365636859188911
2014-12-22,0.7989546112888058
2014-12-23,0.7731960273234246
2014-12-24,0.79090919791779
2014-12-25,0.8192623143050399
2014-12-26,0.7613383655986276
2014-12-27,0.7984596870066321
2014-12-28,0.7849314813401721
2014-12-29,0.7707878313739194
2014-12-30,0.7956014724097235
2014-12-31,0.7752450568849966
2015-01-01,0.7868621586049487
2015-01-02,0.7193537904813647
2015-01-03,0.7233983691158591
2015-01-04,0.8366550688936546
2015-01-05,0.8324283984410539
2015-01-06,0.8297961835287133
2015-01-07,0.7738017641244802
2015-01-08,0.8147544123070841
2015-01-09,0.762901409519415
2015-01-10,0.7856199359749849
2015-01-11,0.8103425708140137
2015-01-12,0.6664205877109222
2015-01-13,0.6232700432471319
2015-01-16,0.7626859430669366
2015-01-17,0.8278220756215753
2015-01-18,0.8180664835610538
2015-01-19,0.7838079980202192
2015-01-20,0.8469185958579383
2015-01-21,0.8292599110035672
2015-01-22,0.8057222758910928
2015-01-23,0.8573257207616333
2015-01-24,0.8292663727342213
2015-01-25,0.8667563998861813
2015-01-26,0.7888212638733865
2015-01-29,0.8044782886780866
2015-01-30,0.7794735669715043
2015-01-31,0.8431338035452672
2015-02-01,0.8689600734979454
2015-02-02,0.7821091877100007
2015-02-03,0.826835306241853
2015-02-04,0.7954869863073917
2015-02-05,0.8368662852281682
2015-02-06,0.8272965313493988
2015-02-07,0.728976539091492
2015-02-08,0.8038952821851495
2015-02-09,0.8188261594023858
2015-02-10,0.8137714852481015
2015-02-11,0.8285593922267595
2015-02-12,0.8676398634198826
2015-02-13,0.9020097288521615
2015-02-14,0.7460203222912382
2015-02-15,0.8372329973915318
2015-02-16,0.8510316205012621
2015-02-17,0.7895669172926815
2015-02-18,0.8483242975003932
2015-02-19,0.8438611192807342
2015-02-20,0.8343042041197689
2015-02-21,0.8039015833901862
2015-02-22,0.8433733486855133
2015-02-23,0.8355778541526088
2015-02-24,0.8283852001908725
2015-02-25,0.8267237388268025
2015-02-26,0.8930345469597526
2015-02-27,0.8371638893420162
2015-02-28,0.8547211855232563
2015-03-01,0.8877768267610004
2015-03-02,0.8856644683685927
2015-03-03,0.8433290937570266
2015-03-04,0.8762649017024697
2015-03-05,0.853887684765614
2015-03-06,0.873641558928977
2015-03-07,0.8322742518433661
2015-03-08,0.9139645077834752
2015-03-09,0.8697552048711775
2015-03-10,0.8790698376380122
2015-03-11,0.8702488582391156
2015-03-12,0.8562503294020825
2015-03-13,0.8522660257039465
2015-03-14,0.8781207292345858
2015-03-15,0.8853588513993433
2015-03-16,0.8529270741199516
2015-03-17,0.778518455067465
2015-03-18,0.8778338386848968
2015-03-19,0.8668214904829515
2015-03-20,0.859579353280768
2015-03-21,0.8925290945865126
2015-03-22,0.8619635803007039
2015-03-23,0.7982693153710648
2015-03-24,0.8666116696438875
2015-03-25,0.8728875970231124
2015-03-26,0.8696394300552216
2015-03-27,0.8862920466784349
2015-03-28,0.8359959749274566
2015-03-29,0.885520012428203
2015-03-30,0.8593304828865514
2015-03-31,0.8836548607988305
2015-04-01,0.8993808296418354
2015-04-02,0.8835766878130202
2015-04-03,0.8720247042977552
2015-04-04,0.8945826005827233
2015-04-05,0.8632251134127061
2015-04-06,0.8683173587899097
2015-04-07,0.8421108065356334
2015-04-08,0.8652816866929606
2015-04-09,0.8411935496885157
2015-04-10,0.8804056897514699
2015-04-11,0.8729175403399059
2015-04-12,0.8304962909979677
2015-04-13,0.8498898104627636
2015-04-14,0.8922848967578472
2015-04-15,0.8952209470710044
2015-04-16,0.8550775281477925
2015-04-17,0.8763768787869661
2015-04-18,0.8739414945704704
2015-04-19,0.8827611891826602
2015-04-20,0.9168001862274836
2015-04-21,0.8756635973378951
2015-04-22,0.8827268110109017
2015-04-23,0.8621965530523659
2015-04-24,0.8574705728460364
2015-04-25,0.8467021140590665
2015-04-26,0.9168366952030164
2015-04-27,0.8682163750474504
2015-04-28,0.8818636803025204
2015-04-29,0.9182201214981733
2015-04-30,0.8677886602749249
2015-05-01,0.888778657634071
2015-05-02,0.898311834705957
2015-05-03,0.8791283446112522
2015-05-04,0.8711989793619268
2015-05-05,0.8595338463308623
2015-05-06,0.9078347380116413
2015-05-07,0.9103270472512255
2015-05-08,0.8788120075403327
2015-05-09,0.878995350714363
2015-05-10,0.8778267929227113
2015-05-11,0.8872069652585397
2015-05-12,0.8654863641070303
2015-05-13,0.8924809416940443
2015-05-14,0.8907895412792474
2015-05-15,0.8852106828036341
2015-05-16,0.8888626373568226
2015-05-17,0.877924252616298
2015-05-18,0.8924762125032163
2015-05-19,0.8943615727501553
2015-05-20,0.8907699259412364
2015-05-21,0.910509702680087
2015-05-22,0.8758394093905887
2015-05-23,0.8886065775159204
2015-05-24,0.8666615152872283
2015-05-25,0.8793639285456265
2015-05-26,0.8784929370139373
2015-05-27,0.8781425606328096
2015-05-28,0.8677305911126513
2015-05-29,0.8476397883589823
2015-05-30,0.8514379471154513
2015-05-31,0.8430886901857454
2015-06-01,0.8796941029783483
2015-06-02,0.8664836743660563
2015-06-03,0.8619584373695532
2015-06-04,0.8696317777909005
2015-06-05,0.8665755343394631
2015-06-06,0.8593165726784311
2015-06-07,0.8859796247785147
2015-06-08,0.8690217665643876
2015-06-09,0.8642678277935499
2015-06-10,0.8693869901668757
2015-06-11,0.8683050238284522
2015-06-12,0.8748439537377164
2015-06-13,0.8697257815501814
2015-06-14,0.8772020467816414
2015-06-15,0.9102781080008405
2015-06-16,0.844303063368547
2015-06-17,0.8533793607411777
2015-06-18,0.8244512071351354
2015-06-19,0.8456688630059755
2015-06-20,0.837456651222809
2015-06-21,0.8530160729594204
2015-06-22,0.8298347413466709
2015-06-23,0.8289557464547818
2015-06-24,0.8460957292689854
2015-06-25,0.8393497113160587
2015-06-26,0.8657827713219763
2015-06-27,0.8289025499243964
2015-06-28,0.8641121181770864
2015-06-29,0.8511917704644846
2015-06-30,0.8186620917194453
2015-07-01,0.826177587983861
2015-07-02,0.8354124832763179
2015-07-03,0.8497004296547316
2015-07-04,0.871517537184286
2015-07-05,0.8338376983799038
2015-07-06,0.826598140535779
2015-07-07,0.8511934761221722
2015-07-08,0.8310076507497408
2015-07-09,0.8723611842416029
2015-07-10,0.8758023966406683
2015-07-11,0.91509671587826
2015-07-12,0.8052886907179355
2015-07-13,0.8452131041918091
2015-07-14,0.8483312891197151
2015-07-15,0.8383588249840938
2015-07-16,0.8704481459804481
2015-07-17,0.8506863179616442
2015-07-18,0.8546047509870953
2015-07-19,0.8776312989925624
2015-07-20,0.8572924707355933
2015-07-21,0.8697419745327488
2015-07-22,0.8646988621329305
2015-07-23,0.905366607450626
2015-07-24,0.8623913139041188
2015-07-25,0.8711810901797068
2015-07-26,0.8638268643040581
2015-07-27,0.8630749040286357
2015-07-28,0.8414232661462544
2015-07-29,0.851520185348456
2015-07-30,0.8483850516399895
2015-07-31,0.7998342810546112
2015-08-01,0.8640812405193921
2015-08-02,0.8624078896497649
2015-08-03,0.8555808924974438
2015-08-04,0.8526920278887684
2015-08-05,0.8503573437790661
2015-08-06,0.8645057162702207
2015-08-07,0.8036124011347047
2015-08-08,0.8549007287233542
2015-08-09,0.8572517478710279
2015-08-10,0.8694101073182934
2015-08-11,0.8396604276269743
2015-08-12,0.8332193370233446
2015-08-13,0.8455465425662777
2015-08-14,0.8242781389784734
2015-08-15,0.8306916597752386
2015-08-16,0.8392819281130556
2015-08-17,0.8290874445726248
2015-08-18,0.7507718965700526
2015-08-19,0.8686857414980574
2015-08-20,0.8234538604234828
2015-08-21,0.8228302051140164
2015-08-22,0.8172315439266424
2015-08-23,0.7741034617355069
2015-08-24,0.8670016969984278
2015-08-25,0.8584217323295823
2015-08-26,0.8347826577068924
2015-08-27,0.8760255494105809
2015-08-28,0.8336187622669216
2015-08-29,0.8416908859346811
2015-08-30,0.8462108808940069
2015-08-31,0.8298890505232795
2015-09-01,0.8451552728413197
2015-09-02,0.8355159044190391
2015-09-03,0.8593374575417979
2015-09-04,0.8649482228883647
2015-09-05,0.8575972602973557
2015-09-06,0.8478234774988987
2015-09-07,0.8545646960997867
2015-09-08,0.826902669149646
2015-09-09,0.8499495436351093
2015-09-10,0.8524671990741367
2015-09-11,0.8281670913502149
2015-09-12,0.830414808508169
2015-09-13,0.8316881201153603
2015-09-14,0.8512038561911927
2015-09-15,0.839983222931665
2015-09-16,0.8666827568798823
2015-09-17,0.8511159566636656
2015-09-18,0.8462897986134518
2015-09-19,0.8491442396405255
2015-09-20,0.8335912308930362
2015-09-21,0.8635058999269718
2015-09-22,0.8529666217458345
2015-09-23,0.8716547614301285
2015-09-24,0.8626062589383885
2015-09-25,0.8594556502877101
2015-09-26,0.8548147186627311
2015-09-27,0.8853565906984978
2015-09-28,0.8590128565789035
2015-09-29,0.8662237364205003
2015-09-30,0.8755401639662226
2015-10-01,0.8695802514602983
2015-10-02,0.8749662042974214
2015-10-03,0.8705067276033779
