timestamp,bitcoin_open,bitcoin_close,bitcoin_high,bitcoin_low,bitcoin_total_volume,bitcoin_market_cap,signal,label,bitcoin_log_return_1,primary_signal,momentum_3,momentum_5,momentum_10,sma_5,sma_10,price_vs_sma5,price_vs_sma10,volatility_5,volume_sma_5,volume_ratio,signal_x_momentum3,signal_x_momentum5,meta_confidence,refined_by_meta,strategy_returns,position_change,transaction_cost,strategy_returns_gross,barrier_touched,days_to_barrier,return_at_barrier,volatility
2022-02-09,44166.0,44384.0,44758.0,43309.0,19780565063.098923,841339973338.8694,0,,0.004516311533534641,-1.0,0.04491948394387424,0.06502855497432458,0.16852276018218681,43289.8,40961.7,0.02527616205203076,0.08354877849308018,0.01551805878760224,20587189078.73269,0.9608191282185756,-0.04491948394387424,-0.06502855497432458,0.7527330542909993,1,0.0,0,0.0,0.0,,,,
2022-02-10,44390.0,43628.0,45694.0,43341.0,27877618433.98099,826942197610.3904,1,1.0,-0.017179898065924654,-1.0,-0.006444854364510033,0.05142912228273966,0.13154891586264128,43716.6,41468.9,-0.002026690090263128,0.05206552380217455,0.019539842226247744,22812302426.27917,1.2220431727166088,0.006444854364510033,-0.05142912228273966,0.8451617069097085,1,-0.001,1,0.001,-0.0,time,5.0,0.0215,0.0381
2022-02-11,43477.0,42445.0,43926.0,42158.0,23279080009.72499,803706779791.898,-1,1.0,-0.02749002587656531,-1.0,-0.03935813869273941,-0.0007298239005556484,0.09292924091049537,43710.4,41829.8,-0.028949632124162683,0.01470721829891608,0.023589418305896507,24826819497.24256,0.9376585676755949,0.03935813869273941,0.0007298239005556484,0.6535945564155592,0,-0.028490025876565312,1,0.001,-0.02749002587656531,time,5.0,0.0374,0.038
2022-02-12,42437.0,42255.0,43039.0,41914.0,15479727288.782782,799547462142.6093,0,,-0.004486430193485452,-1.0,-0.047967736121124704,-0.037712646034023356,0.14199616226588474,43379.2,42355.2,-0.025915646208320986,-0.0023657071622845693,0.01429653301778157,23088393612.10397,0.6704549285173143,0.047967736121124704,0.037712646034023356,0.8005376970539636,1,0.003486430193485452,1,0.001,0.004486430193485452,,,,
2022-02-13,42268.0,42248.0,42751.0,41992.0,12146423251.39967,802059713029.3901,-1,0.0,-0.00016567459181362007,-1.0,-0.03163106262033555,-0.04381676625022635,0.1387294143015012,42992.0,42869.9,-0.01730554521771488,-0.014506681844370983,0.012981472557867827,19712682809.397472,0.6161730175868908,0.03163106262033555,0.04381676625022635,0.6638937098875448,0,-0.001,1,0.001,-0.0,time,5.0,-0.0529,0.0332
2022-02-14,42172.0,42635.0,42857.0,41715.0,18090873762.822777,808280617642.0496,0,,0.009118496789380818,-1.0,0.00447638119919902,-0.03940609228550829,0.023059941450304766,42642.2,42966.0,-0.00016884682310003285,-0.007703765768281912,0.014276226688736396,19374744549.342247,0.9337348276644475,-0.00447638119919902,0.03940609228550829,0.72713835518677,1,-0.010118496789380819,1,0.001,-0.009118496789380818,,,,
2022-02-15,42626.0,44574.0,44707.0,42527.0,19801081788.555756,848321283143.9929,-1,0.0,0.04447521720371131,-1.0,0.054881079162229396,0.021683322636838698,0.07422759917096444,42831.4,43274.0,0.04068510485298171,0.030041133243980278,0.02647103629312688,17759437220.2572,1.1149611073243788,-0.054881079162229396,-0.021683322636838698,0.6644989586960904,0,-0.001,1,0.001,0.0,lower,2.0,-0.0943,0.032
2022-02-16,44527.0,44063.0,44527.0,43515.0,16847003857.433496,836256083783.791,0,,-0.011530301371888846,-1.0,0.04296061352016656,0.03811991989633645,0.03736227516715318,43155.0,43432.7,0.02104043563897573,0.014512107237173888,0.022398575553140846,16473021989.7989,1.0227026873312126,-0.04296061352016656,-0.03811991989633645,0.8755002993333514,1,0.010530301371888845,1,0.001,0.011530301371888846,,,,
2022-02-17,43954.0,40563.0,44194.0,40329.0,22270664615.4777,770096677778.6456,0,,-0.08276410698110466,-1.0,-0.048598569250615675,-0.04004259850905223,-0.07624513219922113,42816.6,43097.9,-0.05263379156682213,-0.05881725095654311,0.045628364359336857,17831209455.137886,1.2489710623112347,0.048598569250615675,0.04004259850905223,0.7170784713172798,1,-0.0,0,0.0,-0.0,,,,
2022-02-18,40558.0,40073.0,40994.0,39791.0,20130002755.177864,759881874201.3011,0,,-0.012153530219933288,-1.0,-0.10097814869654953,-0.05148172694565423,-0.09304273040014488,42381.6,42686.8,-0.054471751892330555,-0.06123204362941248,0.045474499681879915,19427925355.89352,1.036137538436206,0.10097814869654953,0.05148172694565423,0.7304557966985972,1,-0.0,0,0.0,-0.0,,,,
2022-02-19,40056.0,40193.0,40442.0,39763.0,11735183838.17719,761447243939.9269,0,,0.0029900602846683042,-1.0,-0.08782879059528403,-0.0572768851882256,-0.09442591925018029,41893.2,42267.7,-0.040584152081960756,-0.04908476212332347,0.04491649138332048,18156787370.964405,0.6463249031017249,0.08782879059528403,0.0572768851882256,0.7469151253614703,1,0.0,0,0.0,0.0,,,,
2022-02-20,40188.0,38514.0,40188.0,38195.0,15998424231.017673,730381814665.4404,-1,1.0,-0.04267103955176942,-1.0,-0.05051401523555954,-0.1359536949791358,-0.1172183001742001,40681.2,41756.3,-0.05327276481519716,-0.07764816327117108,0.03287042381987664,17396255859.45679,0.9196475586625015,0.05051401523555954,0.1359536949791358,0.6827969368566481,0,-0.001,1,0.001,-0.0,time,5.0,0.0206,0.0371
2022-02-21,38512.0,37060.0,39468.0,36957.0,25174914104.16337,703004241590.1829,-1,1.0,-0.038483590700482385,-1.0,-0.07518778229730738,-0.15893152985498038,-0.12687006714571802,39280.6,41217.8,-0.05653172303885379,-0.10087389428839,0.03157081883744041,19061837908.80276,1.3206971030079733,0.07518778229730738,0.15893152985498038,0.649831811503551,0,0.038483590700482385,0,0.0,0.038483590700482385,time,5.0,0.0533,0.0364
2022-02-22,37162.0,38337.0,38344.0,36546.0,22212181617.200245,727094284067.6588,-1,0.0,0.033877266437462174,-1.0,-0.046177195033961116,-0.054877597810812806,-0.09272275470358537,38835.4,40826.0,-0.012833651771322119,-0.060966051045902137,0.031328773431310145,19050141309.14727,1.165985136631751,0.046177195033961116,0.054877597810812806,0.683312639009869,0,-0.033877266437462174,0,0.0,-0.033877266437462174,time,5.0,-0.014,0.0372
2022-02-23,38302.0,37372.0,39232.0,37256.0,18507851467.85067,708829287814.1068,-1,1.0,-0.025493726363966726,-1.0,-0.029651555278599973,-0.06740199136575753,-0.11541374739632648,38295.2,40338.4,-0.024107459942760423,-0.07353786962298958,0.03199916887439957,18725711051.68183,0.9883657510665479,0.029651555278599973,0.06740199136575753,0.5961585820193234,0,0.025493726363966726,0,0.0,0.025493726363966726,upper,5.0,0.1455,0.0357
2022-02-24,37318.0,38363.0,38905.0,34557.0,40839699480.89129,727657714638.0917,-1,1.0,0.02617169249162984,-1.0,0.035159201295196896,-0.045530316224218104,-0.10019936671748564,37929.2,39911.2,0.011437098594222928,-0.03879111627813736,0.0364418459158426,24546614180.22465,1.6637610051243947,-0.035159201295196896,0.045530316224218104,0.6780410876579732,0,-0.02617169249162984,0,0.0,-0.02617169249162984,upper,4.0,0.1193,0.0355
2022-02-25,38361.0,39316.0,39610.0,38107.0,22579249141.515377,745763194704.1796,1,1.0,0.02453810728204375,-1.0,0.02553668779508045,0.020823596614218287,-0.11796114326737561,38089.6,39385.4,0.03219776526925999,-0.0017620742711766946,0.03339775543324559,25862779162.324192,0.8730403256277994,-0.02553668779508045,-0.020823596614218287,0.7485474977557843,1,-0.02553810728204375,1,0.001,-0.02453810728204375,upper,3.0,0.0948,0.0348
2022-02-26,39256.0,39090.0,39877.0,38826.0,14568201294.74542,741083625917.93,-1,1.0,-0.00576488089951952,-1.0,0.045970245103285956,0.054776038855909315,-0.11286113065383652,38495.6,38888.1,0.015440725693325996,0.005191819605483428,0.025355057311832022,23741436600.440605,0.6136191983628765,-0.045970245103285956,-0.054776038855909315,0.606136176652596,0,-0.00676488089951952,1,0.001,-0.00576488089951952,upper,2.0,0.1006,0.033
2022-02-27,39179.0,37804.0,39851.0,37421.0,19424397945.619602,717619764688.0872,-1,1.0,-0.03345176267205373,-1.0,-0.014571331751948469,-0.013903017972193954,-0.06801765155437223,38389.0,38612.2,-0.015238740264138184,-0.020931208270960955,0.02755982376268751,23183879866.124474,0.8378406917990416,0.014571331751948469,0.013903017972193954,0.5997488250796522,0,0.03345176267205373,0,0.0,0.03345176267205373,upper,1.0,0.134,0.0327
2022-02-28,37788.0,43225.0,44199.0,37588.0,30634280854.538326,819019441071.749,-1,0.0,0.13400411443654453,-1.0,0.09942517041408072,0.15661457775874976,0.07865645197514537,39559.6,38927.4,0.09265513301448958,0.11040038636025007,0.06731349422871256,25609165743.462006,1.1962233038520291,-0.09942517041408072,-0.15661457775874976,0.6798339327917097,0,-0.13400411443654453,0,0.0,-0.13400411443654453,time,5.0,-0.0911,0.0531
2022-03-01,43286.0,44460.0,44755.0,42992.0,27880763034.093914,841254375272.0455,0,,0.028170876966696224,-1.0,0.1373752877973906,0.15892917655032202,0.106162764660513,40779.0,39354.1,0.09026704921650852,0.12974251729807063,0.06728386236034674,23017378454.10253,1.2112918545302256,-0.1373752877973906,-0.15892917655032202,0.7735637437525152,1,-0.029170876966696225,1,0.001,-0.028170876966696224,,,,
2022-03-02,44417.0,43981.0,44969.0,43471.0,25615956856.40275,834437956671.6672,0,,-0.010832186059927232,-1.0,0.1633954078933446,0.11865398311120146,0.14194838240639762,41712.0,39900.8,0.0543968162639048,0.1022586013313016,0.07001245160915703,23624719997.080006,1.084286157024035,-0.1633954078933446,-0.11865398311120146,0.7583313256253509,1,-0.0,0,0.0,-0.0,,,,
2022-03-03,43975.0,42492.0,44090.0,41979.0,22366184128.900482,807454920681.7217,0,,-0.034441899558356276,-1.0,-0.01695777906304219,0.08702993092862621,0.1465731246627091,42392.4,40444.0,0.002349477736575345,0.05063791909801196,0.07406065701334813,25184316563.91102,0.8880997057093499,0.01695777906304219,-0.08702993092862621,0.8435236386914994,1,-0.0,0,0.0,-0.0,,,,
2022-03-04,42488.0,39200.0,42488.0,38760.0,25121267305.979286,743810477766.2219,-1,1.0,-0.08063907612135016,-1.0,-0.11830859199280253,0.03692730927944132,0.022510890262670502,42671.6,40530.3,-0.08135621818727201,-0.03282235759419505,0.08388421470781492,26323690435.982952,0.9543216353752579,0.11830859199280253,-0.03692730927944132,0.6473275316943256,0,-0.001,1,0.001,-0.0,time,5.0,0.0687,0.0525
2022-03-05,39206.0,39463.0,39624.0,38828.0,14818212144.749968,748197160856.1006,1,1.0,0.00668677726399887,-1.0,-0.10272617721288735,-0.08703296703296703,0.05595097934282345,41919.2,40739.4,-0.05859367545182148,-0.03133084925158447,0.04067592879276935,23160476694.02528,0.6398060083354256,0.10272617721288735,0.08703296703296703,0.7164771985525027,1,-0.00768677726399887,1,0.001,-0.00668677726399887,time,5.0,0.0001,0.0499
2022-03-06,39466.0,38443.0,39668.0,38254.0,16995562040.606796,729501899968.2964,1,1.0,-0.026186899299100952,-1.0,-0.09528852489880446,-0.1353351327035538,0.0020853426478637527,40715.8,40747.4,-0.055821081742223,-0.05655330156034499,0.03157413774683861,20983436495.327858,0.8099513177639422,0.09528852489880446,0.1353351327035538,0.7594703495079639,1,-0.026186899299100952,0,0.0,-0.026186899299100952,time,5.0,0.0086,0.0479
2022-03-07,38470.0,38076.0,39455.0,37275.0,24596395439.058964,723198804467.6718,1,1.0,-0.009592462372255991,-1.0,-0.028673469387755057,-0.1342625224528774,-0.031539322413266846,39534.8,40623.4,-0.03689913696287839,-0.0627077004878962,0.03174821227422866,20779524211.8591,1.1836842455238477,0.028673469387755057,0.1342625224528774,0.7813482005732353,1,-0.009592462372255991,0,0.0,-0.009592462372255991,upper,2.0,0.0978,0.0455
2022-03-08,38032.0,38733.0,39335.0,37991.0,22556397749.428085,735453953725.9198,-1,0.0,0.017107787471632517,-1.0,-0.018498340217418807,-0.08846371081615367,-0.009132770529547196,38783.0,40587.7,-0.0012892246602893564,-0.04569610990521755,0.03715957778939283,20817566935.964622,1.0835270912692223,0.018498340217418807,0.08846371081615367,0.6599849333816016,0,0.016107787471632516,1,0.001,0.017107787471632517,time,5.0,-0.023,0.0438
2022-03-09,38736.0,41986.0,42501.0,38736.0,29211702119.448605,796849504897.2562,0,,0.08064427952143943,-1.0,0.09216242228754257,0.07107142857142867,0.11062321447465884,39340.2,41005.9,0.06725436067940693,0.023901438573473488,0.042138470077355265,21635653898.658485,1.3501649756589917,-0.09216242228754257,-0.07107142857142867,0.7097306813854483,1,-0.08164427952143943,1,0.001,-0.08064427952143943,,,,
2022-03-10,41913.0,39468.0,42004.0,38909.0,27653455219.04128,749384110700.1091,0,,-0.06184601238721048,-1.0,0.03655846202332169,0.00012670096039335554,-0.08691729323308273,39341.2,40630.2,0.0032230841967200163,-0.028604338644653393,0.05408382814882808,24202702513.516747,1.142577164826835,-0.03655846202332169,-0.00012670096039335554,0.7124529556722508,1,-0.0,0,0.0,-0.0,,,,
2022-03-11,39437.0,38775.0,40183.0,38347.0,23624165274.522385,738267961692.6816,-1,1.0,-0.017714507932317755,-1.0,0.0010843466811245595,0.008636162630387911,-0.12786774628879893,39407.6,40061.7,-0.016052741095626155,-0.032117958049708295,0.053167803973263546,25528423160.299866,0.925406364748025,-0.0010843466811245595,-0.008636162630387911,0.5353778876469106,0,-0.001,1,0.001,-0.0,time,5.0,0.0598,0.0484
2022-03-12,38751.0,38904.0,39345.0,38751.0,12440826653.84724,738456528057.6692,-1,1.0,0.003321364038882238,-1.0,-0.07340542085457058,0.021745981720769025,-0.11543621109115298,39573.2,39554.0,-0.01691043433434747,-0.016433230520301323,0.05272835443495775,23097309403.257523,0.5386266615146373,0.07340542085457058,-0.021745981720769025,0.5742460862721496,0,-0.003321364038882238,0,0.0,-0.003321364038882238,time,5.0,0.0525,0.046
2022-03-13,38814.0,37853.0,39238.0,37768.0,14461647575.513742,718551088031.3688,-1,1.0,-0.027386836121172885,-1.0,-0.04091922570183437,-0.02271964474737309,-0.10917349148074929,39397.2,39090.1,-0.03919567888073261,-0.03164739921361159,0.053944403087312257,21478359368.474655,0.673312487579482,0.04091922570183437,0.02271964474737309,0.6569924762345631,0,0.027386836121172885,0,0.0,0.027386836121172885,upper,5.0,0.1001,0.0444
2022-03-14,37867.0,39669.0,39715.0,37709.0,21250969229.221596,751354026218.9767,-1,1.0,0.046859789262483666,-1.0,0.023056092843326992,-0.05518506168722903,0.01196428571428565,38933.8,39137.0,0.018883335302487758,0.013593274906099184,0.03993900225294825,19886212790.429253,1.0686282729232972,-0.023056092843326992,0.05518506168722903,0.6085867522891808,0,-0.046859789262483666,0,0.0,-0.046859789262483666,time,5.0,0.0619,0.045
2022-03-15,39699.0,39332.0,39781.0,38321.0,20768829817.938637,747642430663.595,-1,1.0,-0.008531589324885729,-1.0,0.011001439440674554,-0.003445829532786049,-0.003319565162303917,38906.6,39123.9,0.010933877542627757,0.0053189993840081495,0.02925040225065251,18509287710.20872,1.1220761243277706,-0.011001439440674554,0.003445829532786049,0.6846431383036552,0,0.008531589324885729,0,0.0,0.008531589324885729,time,5.0,0.0484,0.0428
2022-03-16,39309.0,41166.0,41551.0,39029.0,34974203468.766266,779761001844.4108,-1,0.0,0.045574236018899025,-1.0,0.0875227855123768,0.06166344294003867,0.0708321410920063,39384.8,39396.2,0.04522556925514398,0.04492311441204988,0.03357695555517173,20779295349.057503,1.683127501739495,-0.0875227855123768,-0.06166344294003867,0.6156713941027384,0,-0.045574236018899025,0,0.0,-0.045574236018899025,time,5.0,-0.0025,0.0431
2022-03-17,41129.0,41002.0,41374.0,40681.0,18861644942.593346,778474325709.8895,-1,1.0,-0.0039918269344253535,-1.0,0.03360306536590274,0.05392761669751178,0.07684630738522946,39804.4,39688.8,0.030087126046366652,0.03308742012860044,0.034228265874732995,22063459006.80672,0.8548815911763611,-0.03360306536590274,-0.05392761669751178,0.6200009327611691,0,0.0039918269344253535,0,0.0,0.0039918269344253535,time,5.0,0.0336,0.041
2022-03-18,40943.0,41837.0,42337.0,40311.0,30316128166.48974,794378970588.3145,-1,1.0,0.020160269462751415,-1.0,0.06368859961354612,0.1052492536919134,0.08013838329073408,40601.2,39999.2,0.03043752401406863,0.0459459189183784,0.026822534399492812,25234355125.00192,1.201383115055429,-0.06368859961354612,-0.1052492536919134,0.5027324312510572,0,-0.020160269462751415,0,0.0,-0.020160269462751415,time,5.0,0.0228,0.0394
2022-03-19,41828.0,42202.0,42323.0,41612.0,16580741571.959858,800887993391.0255,-1,1.0,0.008686497818730085,-1.0,0.025166399455861743,0.06385338677556773,0.005144572000190584,41107.8,40020.8,0.026617819489245242,0.05450165913724847,0.022098026972038044,24300309593.54957,0.6823263509515598,-0.025166399455861743,-0.06385338677556773,0.5809236378934213,0,-0.008686497818730085,0,0.0,-0.008686497818730085,time,5.0,0.0403,0.0374
2022-03-20,42223.0,41283.0,42271.0,41021.0,16856192301.960054,784054464871.6631,-1,1.0,-0.02201682033261068,-1.0,0.006853324228086377,0.049603376385640274,0.04598662207357851,41498.0,40202.3,-0.0051809725769916826,0.02688154657818087,0.025768176264863524,23517782090.353855,0.7167424307785323,-0.006853324228086377,-0.049603376385640274,0.6135972407916682,0,0.02201682033261068,0,0.0,0.02201682033261068,time,5.0,0.0713,0.0365
2022-03-21,41249.0,41062.0,41481.0,40615.0,21335882483.315796,779205413378.8728,-1,1.0,-0.005367673340681736,-1.0,-0.01852427277290436,-0.0025263567021328592,0.058981302385557655,41477.2,40431.0,-0.010010318922202943,0.015606836338453167,0.015880450046923903,20790117893.263763,1.0262511541711299,0.01852427277290436,0.0025263567021328592,0.582770262718543,0,0.005367673340681736,0,0.0,0.005367673340681736,upper,4.0,0.0766,0.0348
2022-03-22,41009.0,42402.0,43080.0,40937.0,28688623151.357098,803937099701.4115,-1,1.0,0.03211241132619967,-1.0,0.004739111890431635,0.034144675869469676,0.08991363355953119,41757.2,40780.8,0.015441648386386175,0.03975400188323919,0.021326712816395185,22755513535.01651,1.2607328376575915,-0.004739111890431635,-0.034144675869469676,0.5563264893020818,0,-0.03211241132619967,0,0.0,-0.03211241132619967,upper,5.0,0.0969,0.0343
2022-03-23,42370.0,42802.0,42802.0,41868.0,21851891598.642384,810894331277.664,-1,1.0,0.009389299531177066,-1.0,0.036794806578979156,0.02306570738819702,0.1307426095685944,41950.2,41275.7,0.02030502834313075,0.03697817359850952,0.02013044897431007,21062666221.44704,1.0374703453445848,-0.036794806578979156,-0.02306570738819702,0.5062014981063564,0,-0.009389299531177066,0,0.0,-0.009389299531177066,upper,4.0,0.0875,0.0327
2022-03-24,42845.0,43936.0,44133.0,42726.0,26212783703.864426,834251096724.507,-1,1.0,0.026149199117611228,-1.0,0.06999171983829333,0.041088100090043156,0.10756510121253382,42297.0,41702.4,0.038749793129536414,0.053560466543892016,0.022446732598062274,22989074647.827953,1.1402278736930829,-0.06999171983829333,-0.041088100090043156,0.5584223895982982,0,-0.026149199117611228,0,0.0,-0.026149199117611228,upper,4.0,0.0673,0.0317
2022-03-25,43939.0,44332.0,44999.0,43721.0,26147756108.07925,842031938721.7855,-1,1.0,0.008972734327846114,-1.0,0.04551672090939096,0.07385606666182198,0.12712295332045165,42906.8,42202.4,0.03321618018589123,0.05046158512312093,0.015187146953218713,24847387409.051796,1.0523342224122016,-0.04551672090939096,-0.07385606666182198,0.5735647976626667,0,-0.008972734327846114,0,0.0,-0.008972734327846114,upper,4.0,0.0682,0.0302
2022-03-26,44298.0,44511.0,44737.0,44157.0,13676534294.229202,845235093872.7649,1,1.0,0.004029585723359656,-1.0,0.03992804074575962,0.08399493448930895,0.08125637662148377,43596.6,42536.9,0.020974112660161692,0.04640911773072309,0.012463082514109996,23315517771.234474,0.5865850558593483,-0.03992804074575962,-0.08399493448930895,0.7701813727720397,1,-0.005029585723359656,1,0.001,-0.004029585723359656,upper,3.0,0.0641,0.0287
2022-03-27,44483.0,46715.0,46715.0,44413.0,22545392529.67392,887283025181.1342,0,,0.04832896260815268,-1.0,0.06325109249817906,0.10171690014621948,0.1393346666016293,44459.2,43108.2,0.05073865476661754,0.08366853638054939,0.018708701154994387,22086871646.89784,1.020759883522956,-0.06325109249817906,-0.10171690014621948,0.725232275091719,1,0.047328962608152676,1,0.001,0.04832896260815268,,,,
2022-03-28,46723.0,46995.0,48079.0,46660.0,30051327357.066643,892747620147.7012,-1,0.0,0.005975900827345874,-1.0,0.06006947577370747,0.0979627120228026,0.12328799866147189,45297.8,43624.0,0.037467603283161566,0.0772739776269944,0.01923634095043361,23726758798.58269,1.2665584714782765,-0.06006947577370747,-0.0979627120228026,0.6431090736061544,0,-0.001,1,0.001,0.0,time,5.0,-0.0248,0.0286
2022-03-29,47061.0,47459.0,47967.0,47061.0,26128040680.825665,901430001888.9999,0,,0.00982496733831658,-1.0,0.06623081934802633,0.08018481427530944,0.12456755603999814,46002.4,44149.7,0.03166356537919768,0.0749563417191963,0.019055144075365647,23709810193.974937,1.1019928235218535,-0.06623081934802633,-0.08018481427530944,0.7770823141450742,1,-0.010824967338316581,1,0.001,-0.00982496733831658,,,,
2022-03-30,47451.0,47063.0,47651.0,46751.0,24497248306.346912,895356010540.8462,0,,-0.008379050736918347,-1.0,0.0074494273787861776,0.0616033564919245,0.1400092047574062,46548.6,44727.7,0.01105081570659494,0.052211493101590456,0.02193787967830394,23379708633.62847,1.0477995551711459,-0.0074494273787861776,-0.0616033564919245,0.7397347116981395,1,-0.0,0,0.0,-0.0,,,,
2022-03-31,47031.0,45528.0,47468.0,45363.0,27736469645.537262,865010142444.9791,1,1.0,-0.033159608372840155,-1.0,-0.03121608681774657,0.022848284693671284,0.10876235935901812,46752.0,45174.3,-0.026180698151950677,0.007829673066322984,0.029997283211954166,26191695703.890083,1.0589795314939363,0.03121608681774657,-0.022848284693671284,0.725718684121148,1,-0.001,1,0.001,-0.0,time,5.0,0.0023,0.0281
2022-04-01,45528.0,46270.0,46658.0,44347.0,32948605532.135277,879144224206.3806,0,,0.016166281618085507,-1.0,-0.025053203818032443,-0.009525848228620348,0.09122211216452047,46663.0,45561.1,-0.008422090307095509,0.015559325828393034,0.019474147669393364,28272338304.382355,1.165400794847877,0.025053203818032443,0.009525848228620348,0.7780159798856793,1,0.015166281618085507,1,0.001,0.016166281618085507,,,,
2022-04-02,46229.0,45842.0,47026.0,45804.0,24803837259.76474,871050305858.7916,-1,0.0,-0.009293101446733646,-1.0,-0.025943947474661666,-0.024534524949462733,0.07102471847109948,46432.4,45865.1,-0.012715259172474402,-0.000503650924123078,0.019147483628172254,27222840284.921974,0.9111406818745119,0.025943947474661666,0.024534524949462733,0.6806701815427559,0,-0.001,1,0.001,-0.0,lower,4.0,-0.0594,0.0261
2022-04-03,45847.0,46435.0,47322.0,45667.0,21510196790.30345,882346640419.069,-1,0.0,0.01285278375579706,-1.0,0.01992180636092078,-0.02157651867928101,0.05687818645302256,46227.6,46115.0,0.004486497244070575,0.006939173804618948,0.01977324266895948,26299271506.81753,0.8179008602853272,-0.01992180636092078,0.02157651867928101,0.6681099720354444,0,-0.01285278375579706,0,0.0,-0.01285278375579706,lower,3.0,-0.0722,0.0249
