feature,mean_abs_shap
bitcoin_close_topo_l1_norm_1_x,0.2550212463631758
bitcoin_close_topo_avg_hole_lifetime_1_x,0.24926674517508057
bitcoin_close_topo_num_relevant_holes_1_x,0.0007197008201504976
bitcoin_close_topo_l2_norm_1_x,0.0
signal,0.0
