timestamp,bitcoin_open,bitcoin_close,bitcoin_high,bitcoin_low,bitcoin_total_volume,bitcoin_market_cap,bitcoin_log_return_1,ma,std,banda_superior,banda_inferior,signal,strategy_returns,position_change,transaction_cost,strategy_returns_gross,label,barrier_touched,days_to_barrier,return_at_barrier,volatility
2022-08-31,19810.93,20024.0,20426.0,19810.93,27825786159.855602,383348414528.78253,0.010979450906773127,21884.78,1707.9544431392167,25300.688886278433,18468.871113721565,1,0.010979450906773127,0,0.0,0.010979450906773127,0.0,time,5.0,-0.012,0.0296
2022-09-01,20021.0,20154.0,20188.0,19614.8,25616737335.88055,385027707310.6654,0.006471225728737506,21671.93,1640.4872300460663,24952.904460092133,18390.955539907867,1,0.006471225728737506,0,0.0,0.006471225728737506,0.0,lower,5.0,-0.0664,0.0284
2022-09-02,20141.0,19941.45,20428.0,19771.18,24078042298.340073,381788074511.76855,-0.010602299813891786,21447.302499999998,1547.3091882584988,24541.920876516997,18352.684123483,1,-0.010602299813891786,0,0.0,-0.010602299813891786,0.0,lower,4.0,-0.0558,0.0271
2022-09-03,19963.43,19814.56,20038.0,19673.17,20048153187.39969,379422449024.2574,-0.0063834590484135,21222.3805,1431.4324173879581,24085.245334775915,18359.515665224084,1,-0.0063834590484135,0,0.0,-0.0063834590484135,0.0,time,5.0,-0.0251,0.0258
2022-09-04,19826.54,19980.01,20021.0,19649.22,21537524477.36904,382421043401.0045,0.00831525272487725,21012.431,1274.2652431048837,23560.961486209766,18463.900513790235,1,0.00831525272487725,0,0.0,0.00831525272487725,0.0,lower,2.0,-0.0577,0.0249
2022-09-05,19991.92,19785.73,19991.92,19657.12,23522961655.00036,378685143698.17633,-0.009771302925191457,20806.067499999997,1102.415129157512,23010.897758315023,18601.237241684972,1,-0.009771302925191457,0,0.0,-0.009771302925191457,0.0,lower,1.0,-0.0479,0.0237
2022-09-06,19774.58,18859.5,20089.0,18821.25,39940310406.47586,361210437263.86273,-0.047944205076382605,20581.0925,1009.1802012397392,22599.452902479476,18562.732097520522,1,-0.047944205076382605,0,0.0,-0.047944205076382605,1.0,upper,3.0,0.1245,0.026
2022-09-07,18845.69,19280.63,19479.03,18644.13,30517907004.082462,369340091982.8708,0.022084199277878604,20382.724,831.6836049913152,22046.091209982627,18719.35679001737,1,0.022084199277878604,0,0.0,0.022084199277878604,1.0,upper,2.0,0.1024,0.0265
2022-09-08,19356.29,19322.78,19386.38,19058.51,28936941008.358917,369723445425.44885,0.0021837457753196067,20301.563000000002,852.7575712128324,22007.078142425667,18596.047857574336,1,0.0021837457753196067,0,0.0,0.0021837457753196067,1.0,upper,1.0,0.1002,0.0253
2022-09-09,19315.37,21360.0,21566.0,19315.23,42487059054.97593,408976281844.7646,0.1002353033195873,20310.813000000002,863.6641485997901,22038.14129719958,18583.484702800422,1,0.1002353033195873,0,0.0,0.1002353033195873,0.0,time,5.0,-0.0531,0.0399
2022-09-10,21373.0,21707.0,21753.0,21182.0,35941349745.24438,415974687298.0947,0.01611477508163107,20315.363,871.1097113197329,22057.58242263947,18573.143577360534,1,0.01611477508163107,0,0.0,0.01611477508163107,0.0,lower,5.0,-0.0969,0.0381
2022-09-11,21715.0,21740.0,21785.0,21414.0,31266252145.35619,416073628622.09485,0.00151909251943822,20332.963,897.0904930576954,22127.143986115392,18538.782013884607,1,0.00151909251943822,0,0.0,0.00151909251943822,0.0,lower,2.0,-0.0742,0.0362
2022-09-12,21742.0,22340.0,22448.0,21578.0,44006486689.44507,427473787888.3761,0.02722491194799125,20371.863,967.3092651363974,22306.481530272795,18437.244469727208,-1,0.026224911947991248,1,0.001,0.02722491194799125,0.0,lower,1.0,-0.1014,0.0351
2022-09-13,22339.0,20185.0,22654.0,20071.0,46489890914.82466,386529657258.8565,-0.10143903933615048,20311.363,937.3243143161174,22186.011628632237,18436.714371367765,-1,0.10143903933615048,0,0.0,0.10143903933615048,0.0,time,5.0,-0.0378,0.0468
2022-09-14,20178.0,20256.0,20418.0,19801.17,35789015870.392235,387486232249.80023,0.0035112916568615453,20243.263,885.4369467269926,22014.136893453986,18472.389106546012,-1,-0.0035112916568615453,0,0.0,-0.0035112916568615453,0.0,time,5.0,-0.0344,0.0446
2022-09-15,20239.0,19702.17,20338.0,19620.13,33715957206.68328,377719382182.44714,-0.027722263999876335,20214.8215,893.5973148486628,22002.016129697324,18427.626870302673,-1,0.027722263999876335,0,0.0,0.027722263999876335,0.0,time,5.0,-0.0432,0.0431
2022-09-16,19706.12,19764.41,19879.28,19414.75,30187737709.58007,377988702161.6817,0.0031540635949485196,20199.541999999998,898.8013963359908,21997.144792671977,18401.939207328018,-1,-0.0031540635949485196,0,0.0,-0.0031540635949485196,0.0,time,5.0,-0.064,0.041
2022-09-17,19763.99,20132.0,20189.0,19763.99,23394494073.784782,385486747327.04944,0.01842774335727571,20223.1795,890.0179448051979,22003.215389610396,18443.1436103896,-1,-0.01842774335727571,0,0.0,-0.01842774335727571,0.0,lower,4.0,-0.0824,0.0396
2022-09-18,20130.0,19437.16,20130.0,19361.11,28689764413.699097,372598380208.27094,-0.03512389108906156,20179.5875,906.7862031520102,21993.159906304023,18366.01509369598,-1,0.03512389108906156,0,0.0,0.03512389108906156,0.0,time,5.0,-0.0075,0.039
2022-09-19,19440.93,19570.39,19612.26,18421.2,39507938864.87854,374524246937.4287,0.006831011846295266,20167.839500000002,913.3878729857117,21994.615245971425,18341.06375402858,-1,-0.006831011846295266,0,0.0,-0.006831011846295266,0.0,time,5.0,-0.0327,0.0373
2022-09-20,19546.41,18869.93,19601.4,18830.92,33890591849.676514,361980678159.1343,-0.03644805988971381,20110.136000000002,958.303218523423,22026.742437046847,18193.529562953157,-1,0.03644805988971381,0,0.0,0.03644805988971381,0.0,time,5.0,-0.0032,0.0368
2022-09-21,18874.85,18539.64,19721.93,18262.09,41059997264.96848,355194467885.9514,-0.017658507308174146,20029.417999999998,1020.3916131372097,22070.201226274417,17988.63477372558,-1,0.017658507308174146,0,0.0,0.017658507308174146,1.0,time,5.0,0.036,0.0351
2022-09-22,18527.8,19464.32,19464.32,18422.41,37660914389.8923,372075639498.16974,0.04867190348091941,20005.5615,1028.1049651457438,22061.771430291486,17949.351569708513,-1,-0.04867190348091941,0,0.0,-0.04867190348091941,0.0,time,5.0,-0.018,0.0375
2022-09-23,19447.84,19291.9,19475.03,18641.21,35506139423.901344,370913140447.51636,-0.008897727256836987,19979.4285,1039.7917063069385,22059.011912613878,17899.845087386126,-1,0.008897727256836987,0,0.0,0.008897727256836987,1.0,time,5.0,0.0079,0.0357
2022-09-24,19309.22,18939.97,19316.53,18874.73,24644354421.61794,363168779956.3335,-0.0184108148901775,19927.426499999998,1065.4516841175364,22058.329868235072,17796.523131764923,-1,0.0184108148901775,0,0.0,0.0184108148901775,1.0,time,5.0,0.0324,0.0343
2022-09-25,18936.7,18809.41,19142.43,18747.85,21516374222.675316,360256894978.40894,-0.006917227280881889,19878.610500000003,1094.2621039728053,22067.134707945614,17690.08629205439,-1,0.006917227280881889,0,0.0,0.006917227280881889,1.0,time,5.0,0.0349,0.0326
2022-09-26,18787.31,19219.73,19274.62,18708.63,42560193944.41844,367613056759.2221,0.021580079050186395,19896.622,1079.4694240338115,22055.560848067624,17737.683151932375,-1,-0.021580079050186395,0,0.0,-0.021580079050186395,1.0,time,5.0,0.0049,0.032
2022-09-27,19200.81,19116.33,20339.0,18902.66,52482615483.86207,366383164263.7157,-0.0053944119840236854,19888.407,1085.014922229519,22058.436844459036,17718.377155540962,-1,0.0053944119840236854,0,0.0,0.0053944119840236854,0.0,time,5.0,-0.0027,0.0305
2022-09-28,19114.9,19444.79,19704.08,18482.46,47494258189.70422,372892084645.0075,0.017036224265311,19894.5075,1082.0061305719132,22058.519761143827,17730.495238856172,-1,-0.017036224265311,0,0.0,-0.017036224265311,1.0,time,5.0,0.009,0.0296
2022-09-29,19443.69,19563.77,19625.8,18963.35,37537716230.48356,374830625219.6003,0.0061002184629911195,19804.696,1027.1166843213284,21858.929368642657,17750.462631357343,-1,-0.0061002184629911195,0,0.0,-0.0061002184629911195,1.0,time,5.0,0.0392,0.0282
2022-09-30,19563.78,19476.93,20184.0,19251.33,37848666330.67224,373222100680.7475,-0.004448698062289074,19693.192499999997,925.7831510646353,21544.75880212927,17841.626197870726,-1,0.004448698062289074,0,0.0,0.004448698062289074,1.0,time,5.0,0.0346,0.0269
2022-10-01,19467.93,19314.46,19488.42,19238.33,15943514602.722155,370204708063.3375,-0.008376650077181814,19571.9155,792.8718474477087,21157.659194895416,17986.171805104583,-1,0.008376650077181814,0,0.0,0.008376650077181814,1.0,upper,3.0,0.052,0.0257
2022-10-02,19316.66,19065.15,19377.21,18928.73,17859684587.64641,366195863790.6755,-0.012991977082286672,19408.173,458.978093144928,20326.129186289854,18490.216813710143,-1,0.012991977082286672,0,0.0,0.012991977082286672,1.0,upper,2.0,0.065,0.0247
2022-10-03,19077.04,19620.57,19646.91,19056.01,26634227151.925247,375767908259.0832,0.028716444603794133,19379.9515,424.77735011148883,20229.506200222975,18530.396799777023,-1,-0.028716444603794133,0,0.0,-0.028716444603794133,0.0,time,5.0,-0.0104,0.0253
2022-10-04,19619.67,20345.0,20383.0,19521.07,30974520027.944332,390177741507.47705,0.03625667575066952,19384.4015,434.78619846801195,20253.973896936022,18514.829103063978,-1,-0.03625667575066952,0,0.0,-0.03625667575066952,0.0,time,5.0,-0.0451,0.0263
2022-10-05,20344.0,20162.0,20346.0,19785.21,29366342083.101757,386368899196.38165,-0.009035536821903459,19407.393,463.6725339102409,20334.738067820483,18480.047932179517,-1,0.009035536821903459,0,0.0,0.009035536821903459,0.0,lower,5.0,-0.0519,0.0254
2022-10-06,20157.0,19949.05,20421.0,19886.08,31354758329.142307,382505641462.15643,-0.01061812147731923,19416.625,472.90138764151607,20362.42777528303,18470.82222471697,-1,0.01061812147731923,0,0.0,0.01061812147731923,0.0,time,5.0,-0.0457,0.0245
2022-10-07,19952.43,19457.31,20044.0,19373.8,25445042398.337975,373170861484.13965,-0.024958688222858277,19382.8905,442.2557175868564,20267.401935173715,18498.379064826288,-1,0.024958688222858277,0,0.0,0.024958688222858277,0.0,time,5.0,-0.0158,0.0246
2022-10-08,19494.51,19418.04,19533.5,19280.34,12996183216.30484,372391945609.07526,-0.002020304041359245,19381.9345,442.15288526570924,20266.240270531416,18497.628729468583,-1,0.002020304041359245,0,0.0,0.002020304041359245,0.0,time,5.0,-0.0018,0.0234
2022-10-09,19419.4,19448.15,19559.84,19357.56,14404623229.04686,372264710552.3351,0.0015494189692250887,19375.8225,440.2514945793105,20256.32548915862,18495.31951084138,-1,-0.0015494189692250887,0,0.0,-0.0015494189692250887,0.0,time,5.0,-0.0129,0.0223
2022-10-10,19448.94,19142.69,19517.27,19094.26,23743487600.53748,367207056773.2261,-0.01583103034524213,19389.460499999997,427.80405199891175,20245.06860399782,18533.852396002174,-1,0.01583103034524213,0,0.0,0.01583103034524213,0.0,time,5.0,-0.0037,0.0216
2022-10-11,19137.01,19058.63,19228.69,18969.08,25102717820.99086,365118514776.26794,-0.004400902150625745,19415.41,387.37281360821487,20190.15562721643,18640.66437278357,-1,0.004400902150625745,0,0.0,0.004400902150625745,1.0,time,5.0,0.0112,0.0206
2022-10-12,19060.7,19153.04,19211.19,19033.02,22339104401.384174,367301644901.367,0.00494143240044752,19399.846,391.5352578472069,20182.916515694415,18616.775484305588,-1,-0.00494143240044752,0,0.0,-0.00494143240044752,1.0,time,5.0,0.0209,0.0197
2022-10-13,19152.89,19383.94,19478.17,18317.03,37194496437.923996,371647189087.47595,0.01198343840905636,19404.448,390.7398110233103,20185.92762204662,18622.96837795338,-1,-0.01198343840905636,0,0.0,-0.01198343840905636,0.0,time,5.0,-0.0019,0.0192
2022-10-14,19381.6,19198.11,19880.56,19115.85,34806651159.13548,367584653730.75476,-0.009633051484626832,19417.355000000003,378.6665067417613,20174.688013483526,18660.02198651648,-1,0.009633051484626832,0,0.0,0.009633051484626832,0.0,time,5.0,-0.0033,0.0185
2022-10-15,19194.64,19072.78,19207.45,19030.3,13103099352.405506,365870425566.52997,-0.006549648990787397,19430.5235,360.55839464183197,20151.640289283663,18709.406710716336,-1,0.006549648990787397,0,0.0,0.006549648990787397,0.0,time,5.0,-0.0022,0.0176
2022-10-16,19077.79,19272.92,19342.2,19077.79,15683330320.159586,369552982160.53754,0.010438814125982326,19433.183,359.11501366496816,20151.413027329938,18714.952972670064,-1,-0.010438814125982326,0,0.0,-0.010438814125982326,0.0,time,5.0,-0.0052,0.0172
2022-10-17,19274.21,19557.9,19614.89,19161.27,23713928577.519844,375052275829.7958,0.014678295056130813,19455.2615,352.1152301663773,20159.491960332754,18751.031039667247,-1,-0.014678295056130813,0,0.0,-0.014678295056130813,0.0,time,5.0,-0.0183,0.017
2022-10-18,19563.59,19348.03,19669.88,19092.9,25848175158.687187,371196833238.99286,-0.010788691372378223,19450.4235,352.9304679087339,20156.28443581747,18744.56256418253,-1,0.010788691372378223,0,0.0,0.010788691372378223,1.0,time,5.0,0.0117,0.0165
2022-10-19,19330.46,19134.24,19335.22,19099.34,23047051893.294765,367085331987.69183,-0.0111112052131189,19428.947,358.69193378985415,20146.33086757971,18711.56313242029,-1,0.0111112052131189,0,0.0,0.0111112052131189,1.0,time,5.0,0.0095,0.0161
2022-10-20,19130.74,19031.16,19324.57,18951.94,25712511231.935688,365098952754.63934,-0.005401764459326958,19406.658499999998,369.24779501797644,20145.15409003595,18668.162909964045,-1,0.005401764459326958,0,0.0,0.005401764459326958,1.0,upper,5.0,0.0544,0.0153
2022-10-21,19068.87,19173.28,19238.22,18730.04,30297335038.197,367999082249.1525,0.007440007264695348,19399.5995,372.4388412970496,20144.4771825941,18654.7218174059,-1,-0.007440007264695348,0,0.0,-0.007440007264695348,1.0,upper,4.0,0.047,0.0148
2022-10-22,19171.05,19203.87,19237.19,19120.99,13362526957.65784,368484939423.55475,0.001594178123099981,19406.5355,367.13646730130165,20140.808434602604,18672.2625653974,-1,-0.001594178123099981,0,0.0,-0.001594178123099981,1.0,upper,3.0,0.0454,0.0141
2022-10-23,19207.76,19574.82,19634.72,19125.34,19928822961.41621,375197423662.3941,0.01913222520954566,19404.248,365.87305674970656,20135.99411349941,18672.501886500588,-1,-0.01913222520954566,0,0.0,-0.01913222520954566,1.0,upper,3.0,0.0595,0.0147
2022-10-24,19560.98,19316.94,19564.11,19201.35,28657172008.9177,370622833880.7626,-0.01326161528532925,19352.845,291.38162466283626,19935.608249325673,18770.08175067433,-1,0.01326161528532925,0,0.0,0.01326161528532925,1.0,upper,1.0,0.0395,0.0146
2022-10-25,19321.01,20095.0,20353.0,19255.73,39846253138.59686,385476931983.84595,0.039488596754203686,19349.495000000003,281.81736831836696,19913.129736636736,18785.86026336327,-1,-0.039488596754203686,0,0.0,-0.039488596754203686,1.0,time,5.0,0.026,0.0183
2022-10-26,20096.0,20774.0,20955.0,20085.0,50667020407.51415,398674628646.93066,0.033231176904455276,19390.7425,406.8311899047553,20204.40487980951,18577.08012019049,-1,-0.033231176904455276,0,0.0,-0.033231176904455276,0.0,time,5.0,-0.0135,0.0196
2022-10-27,20781.0,20278.0,20876.0,20261.0,41829789298.17936,389238872375.6226,-0.024165650275231577,19431.777000000002,452.7017584489242,20337.18051689785,18526.373483102154,-1,0.024165650275231577,0,0.0,0.024165650275231577,1.0,time,5.0,0.0104,0.0208
2022-10-28,20282.0,20591.0,20716.0,20095.0,36165609164.5681,395201306734.5831,0.015317532595621583,19490.425,521.5693051002518,20533.5636102005,18447.286389799498,-1,-0.015317532595621583,0,0.0,-0.015317532595621583,0.0,time,5.0,-0.021,0.0201
2022-10-29,20585.0,20801.0,20946.0,20575.0,32806216910.570454,399135164712.3964,0.010146975348681435,19558.067499999997,597.9335361457598,20753.934572291517,18362.200427708478,-1,-0.010146975348681435,0,0.0,-0.010146975348681435,0.0,time,5.0,-0.0288,0.0192
2022-10-30,20818.0,20624.0,20908.0,20542.0,24707906148.749344,395548335410.141,-0.008545616277859401,19632.133,634.405043309455,20900.94308661891,18363.322913381093,-1,0.008545616277859401,0,0.0,0.008545616277859401,1.0,time,5.0,0.0252,0.0187
2022-10-31,20624.0,20495.0,20800.0,20262.0,37290619694.72375,393311097043.5727,-0.006274492240530732,19703.951500000003,647.237093562777,20998.425687125557,18409.47731287445,-1,0.006274492240530732,0,0.0,0.006274492240530732,1.0,upper,5.0,0.0377,0.0181
2022-11-01,20493.0,20490.0,20645.0,20285.0,32262771910.727066,393218202887.5868,-0.0002439917054925371,19770.7995,656.3213635114267,21083.442227022853,18458.15677297715,-1,0.0002439917054925371,0,0.0,0.0002439917054925371,1.0,upper,4.0,0.038,0.0172
2022-11-02,20489.0,20163.0,20705.0,20065.0,44539856162.44828,387015867490.0914,-0.01608772059486986,19809.7525,655.2705807972366,21120.29366159447,18499.211338405526,-1,0.01608772059486986,0,0.0,0.01608772059486986,1.0,upper,2.0,0.0478,0.0173
2022-11-03,20161.0,20211.0,20388.0,20091.0,36562782563.979164,387756249891.6283,0.002377768990693913,19860.397,644.5645959198791,21149.52619183976,18571.267808160243,-1,-0.002377768990693913,0,0.0,-0.002377768990693913,1.0,upper,1.0,0.0454,0.0165
2022-11-04,20206.0,21150.0,21241.0,20206.0,33773463079.332672,405987599945.2726,0.04541289484565445,19964.258,677.487621190238,21319.233242380476,18609.282757619527,-1,-0.04541289484565445,0,0.0,-0.04541289484565445,0.0,lower,4.0,-0.1305,0.0206
2022-11-05,21147.0,21283.0,21454.0,21124.0,31061573100.604958,408892506459.0742,0.006268726488379846,20064.762,717.4483738057755,21499.65874761155,18629.86525238845,-1,-0.006268726488379846,0,0.0,-0.006268726488379846,0.0,lower,3.0,-0.1368,0.0196
2022-11-06,21280.0,20907.0,21337.0,20907.0,50602704770.812515,401869336200.07385,-0.017824600856175276,20132.217,730.5860457106268,21593.389091421253,18671.044908578748,-1,0.017824600856175276,0,0.0,0.017824600856175276,0.0,lower,2.0,-0.1189,0.0199
2022-11-07,20922.0,20598.0,21017.0,20433.0,91750982446.38734,395168506455.3059,-0.014890047420881423,20194.7155,713.2301147680886,21621.175729536175,18768.255270463822,-1,0.014890047420881423,0,0.0,0.014890047420881423,0.0,lower,1.0,-0.1041,0.0197
2022-11-08,20600.0,18562.35,20671.0,17579.02,92144963385.0274,356871594631.61395,-0.10405864798142236,20166.121,767.3914346844747,21700.903869368947,18631.33813063105,1,0.10305864798142236,1,0.001,0.10405864798142236,0.0,lower,1.0,-0.1648,0.0369
2022-11-09,18579.39,15742.44,18749.92,15663.49,74978675390.59279,301963847693.52637,-0.16477508568742277,20001.685,1233.9268899018525,22469.538779803705,17533.831220196298,1,-0.16477508568742277,0,0.0,-0.16477508568742277,1.0,time,5.0,0.0558,0.0587
2022-11-10,15920.79,17594.92,18106.79,15835.92,65200666543.364624,336597208099.6668,0.11124997398221241,19922.767,1335.952995736989,22594.672991473977,17250.861008526022,1,0.11124997398221241,0,0.0,0.11124997398221241,0.0,time,5.0,-0.0409,0.069
2022-11-11,17602.79,17080.22,17624.47,16569.89,45030331310.74984,325921112619.09045,-0.029689155177446132,19816.5845,1473.420721243931,22763.425942487862,16869.74305751214,1,-0.029689155177446132,0,0.0,-0.029689155177446132,0.0,time,5.0,-0.0231,0.0659
2022-11-12,17088.94,16797.99,17101.87,16640.26,21893997140.860477,322330608513.1628,-0.01666183244523814,19677.743,1620.8562917816212,22919.45558356324,16436.030416436755,1,-0.01666183244523814,0,0.0,-0.01666183244523814,0.0,time,5.0,-0.0048,0.0627
2022-11-13,16794.65,16344.34,16915.46,16312.86,20411619109.007805,313605586517.2854,-0.02737757635427889,19529.113,1783.7852489218544,23096.68349784371,15961.542502156291,1,-0.02737757635427889,0,0.0,-0.02737757635427889,1.0,time,5.0,0.0219,0.0598
2022-11-14,16335.29,16645.83,17176.32,15906.19,37539226046.106285,320598982524.9025,0.01827807456803692,19356.654499999997,1889.7808359148187,23136.216171829634,15577.09282817036,1,0.01827807456803692,0,0.0,0.01827807456803692,1.0,time,5.0,0.004,0.0577
2022-11-15,16632.61,16890.53,17171.27,16573.54,28676275678.9418,324608360619.00433,0.01459337523383673,19162.481,1935.444942303989,23033.37088460798,15291.591115392022,1,0.01459337523383673,0,0.0,0.01459337523383673,0.0,time,5.0,-0.0353,0.0554
2022-11-16,16901.94,16689.4,16997.06,16437.01,26922027947.408913,320099234744.2721,-0.011979322484809997,18983.051,1992.100714325553,22967.252428651107,14998.849571348894,1,-0.011979322484809997,0,0.0,-0.011979322484809997,0.0,time,5.0,-0.0539,0.0527
2022-11-17,16677.87,16718.36,16732.97,16417.31,22011291267.356167,321287480849.7667,0.0017337293643175822,18789.419,2015.6531940462826,22820.725388092567,14758.112611907436,1,0.0017337293643175822,0,0.0,0.0017337293643175822,0.0,time,5.0,-0.0332,0.0503
2022-11-18,16711.92,16707.02,16994.52,16581.98,20942172141.414623,320876918352.4405,-0.00067852634345979,18584.719999999998,2008.484530007769,22601.689060015535,14567.75093998446,1,-0.00067852634345979,0,0.0,-0.00067852634345979,0.0,time,5.0,-0.0059,0.0479
2022-11-19,16705.26,16712.73,16794.94,16558.64,10844466289.901127,321151208473.7581,0.00034171410950487155,18389.1565,1989.8026089537584,22368.761717907517,14409.551282092485,1,0.00034171410950487155,0,0.0,0.00034171410950487155,0.0,time,5.0,-0.007,0.0456
2022-11-20,16711.87,16304.08,16746.26,16254.32,15680401749.958439,313370674122.3842,-0.024755321247764955,18179.6105,1976.9960023310202,22133.602504662038,14225.618495337958,1,-0.024755321247764955,0,0.0,-0.024755321247764955,1.0,time,5.0,0.0134,0.0437
2022-11-21,16298.41,15814.34,16299.24,15649.4,31057277097.34788,303834128504.1595,-0.030498259885295455,17945.8275,1965.8300208429864,21877.487541685972,14014.167458314027,1,-0.030498259885295455,0,0.0,-0.030498259885295455,1.0,time,5.0,0.0398,0.0421
2022-11-22,15794.33,16171.63,16269.92,15686.55,25091849198.571053,311463297390.4882,0.022341349112204898,17746.259,1931.1932075997336,21608.645415199466,13883.87258480053,1,0.022341349112204898,0,0.0,0.022341349112204898,1.0,time,5.0,0.0176,0.0412
2022-11-23,16225.09,16608.01,16632.65,16191.07,26858079944.170044,319494112507.07404,0.026626636636172478,17566.1095,1855.7481487249013,21277.6057974498,13854.613202550196,1,0.026626636636172478,0,0.0,0.026626636636172478,0.0,time,5.0,-0.0235,0.0405
2022-11-24,16633.46,16596.04,16769.37,16484.24,20949512927.386944,318949911014.53784,-0.0007209964157103201,17338.4115,1662.1491916884597,20662.70988337692,14014.113116623079,1,-0.0007209964157103201,0,0.0,-0.0007209964157103201,0.0,time,5.0,-0.0093,0.0386
2022-11-25,16605.8,16524.45,16613.15,16400.96,18933018587.76629,317919884011.3825,-0.0043230104078748775,17100.484,1385.3106008782154,19871.105201756433,14329.86279824357,1,-0.0043230104078748775,0,0.0,-0.0043230104078748775,1.0,time,5.0,0.0393,0.0367
2022-11-26,16521.13,16456.16,16670.75,16423.19,18243019109.753235,316206865319.883,-0.00414122707835962,16877.942,1061.2235808042528,19000.389161608506,14755.494838391493,1,-0.00414122707835962,0,0.0,-0.00414122707835962,1.0,time,5.0,0.0309,0.0349
2022-11-27,16465.29,16459.15,16600.08,16431.98,16551822516.185429,316487666895.4407,0.00018167837448451586,16670.999499999998,601.6541028662202,17874.307705732437,15467.691294267557,1,0.00018167837448451586,0,0.0,0.00018167837448451586,1.0,time,5.0,0.0373,0.0332
2022-11-28,16456.69,16222.21,16482.04,16065.43,24566056814.212288,311810991501.448,-0.014500262628121183,16553.9925,412.19298436910213,17378.378468738203,15729.606531261796,1,-0.014500262628121183,0,0.0,-0.014500262628121183,1.0,time,5.0,0.0423,0.0318
2022-11-29,16222.5,16441.98,16541.11,16157.9,24663035431.352062,316170903326.0224,0.013456529384994123,16588.9695,366.8944778901288,17322.75845578026,15855.180544219742,1,0.013456529384994123,0,0.0,0.013456529384994123,1.0,time,5.0,0.0422,0.0307
2022-11-30,16446.88,17186.5,17227.39,16442.29,30676053555.32337,330763402606.7043,0.04428637158381067,16568.5485,315.7601975999706,17200.068895199944,15937.02810480006,1,0.04428637158381067,0,0.0,0.04428637158381067,0.0,time,5.0,-0.0125,0.0325
2022-12-01,17224.41,16972.73,17249.92,16901.02,23319572025.36399,326141917292.63745,-0.012516253481095285,16563.174,307.39677783162637,17177.96755566325,15948.380444336746,1,-0.012516253481095285,0,0.0,-0.012516253481095285,1.0,time,5.0,0.0066,0.0312
2022-12-02,16978.82,17084.87,17128.66,16867.76,20945433171.615204,328178365692.1309,0.006585338089666317,16577.518,325.1134180432956,17227.744836086593,15927.291163913409,1,0.006585338089666317,0,0.0,0.006585338089666317,0.0,time,5.0,-0.0138,0.0297
2022-12-03,17146.57,16923.38,17149.34,16880.81,16931408153.950111,326498242602.6305,-0.009497178703183513,16606.469999999998,329.01448812477815,17264.498976249553,15948.441023750442,1,-0.009497178703183513,0,0.0,-0.009497178703183513,1.0,time,5.0,0.0182,0.0284
2022-12-04,16914.49,17149.93,17190.71,16914.49,18214353301.13762,329544949093.6664,0.01329799414959786,16631.675,350.777621564932,17333.230243129863,15930.119756870135,1,0.01329799414959786,0,0.0,0.01329799414959786,0.0,time,5.0,-0.0,0.0273
2022-12-05,17133.31,16973.37,17414.42,16906.82,23204017213.929634,326635737516.3175,-0.010348446700828613,16635.817,354.4647777576093,17344.74655551522,15926.88744448478,1,-0.010348446700828613,0,0.0,-0.010348446700828613,1.0,time,5.0,0.0089,0.0262
2022-12-06,16973.12,17085.64,17085.64,16928.86,21026126511.19885,328108161816.87274,0.006592699355541853,16655.628999999997,368.4162106628529,17392.461421325705,15918.796578674292,1,0.006592699355541853,0,0.0,0.006592699355541853,1.0,time,5.0,0.0009,0.025
2022-12-07,17076.34,16851.3,17114.69,16750.0,21192130005.603653,324178677956.7833,-0.013810539468008221,16662.275999999998,370.79912926460224,17403.874258529202,15920.677741470794,1,-0.013810539468008221,0,0.0,-0.013810539468008221,1.0,time,5.0,0.0193,0.0242
2022-12-08,16849.19,17235.01,17291.85,16799.07,22674029585.253864,331389860355.59094,0.022514975025668574,16688.6755,392.32313670047137,17473.321773400945,15904.02922659906,1,0.022514975025668574,0,0.0,0.022514975025668574,1.0,time,5.0,0.0314,0.0241
2022-12-09,17226.04,17149.82,17309.57,17085.83,23179829829.170135,329756788298.6587,-0.004955102253292429,16710.53,405.68036910878146,17521.89073821756,15899.169261782436,1,-0.004955102253292429,0,0.0,-0.004955102253292429,1.0,time,5.0,0.0377,0.023
2022-12-10,17138.35,17125.36,17227.56,17107.75,14234368489.844261,329283186564.5152,-0.0014272721049050062,16751.594,403.93537525103113,17559.464750502062,15943.723249497938,1,-0.0014272721049050062,0,0.0,-0.0014272721049050062,1.0,time,5.0,0.0124,0.0219
2022-12-11,17121.26,17101.04,17256.59,17098.26,15681124918.738192,328868814164.99066,-0.0014211254524606812,16815.929,344.96373280808285,17505.856465616165,16126.001534383835,1,-0.0014211254524606812,0,0.0,-0.0014211254524606812,0.0,time,5.0,-0.0283,0.0208
2022-12-12,17030.47,17179.6,17208.04,16869.54,21633829199.489113,330715694645.24335,0.004583353025299094,16866.3275,318.49438406186607,17503.31626812373,16229.338731876267,1,0.004583353025299094,0,0.0,0.004583353025299094,0.0,time,5.0,-0.022,0.0198
2022-12-13,17213.99,17784.16,17942.24,17123.75,28941242217.591747,342102502914.68976,0.03458554007454561,16925.135,372.3225050116736,17669.780010023347,16180.489989976651,-1,0.03358554007454561,1,0.001,0.03458554007454561,0.0,lower,3.0,-0.0675,0.0214
