feature,mean_abs_shap
bitcoin_close_topo_num_relevant_holes_1_x,3.0338320622266957
signal,1.721295151143093
bitcoin_close_topo_l1_norm_1_x,0.7126072180607101
bitcoin_close_topo_l2_norm_1_x,0.5703127482066016
bitcoin_close_topo_avg_hole_lifetime_1_x,0.23075476172916357
