timestamp,bitcoin_open,bitcoin_close,bitcoin_high,bitcoin_low,bitcoin_total_volume,bitcoin_market_cap,bitcoin_log_return_1,ema_fast,ema_slow,atr,ema_signal,long_atr,short_atr,long_trail_stop,short_trail_stop,long_stop,short_stop,signal,long_trailing_stop,short_trailing_stop,strategy_returns,position_change,transaction_cost,strategy_returns_gross
2020-01-11,8151.94,8012.09,8217.85,8002.02,31504583511.03613,145561586658.57422,-0.020802844968659494,7848.344622719454,7576.285044662556,275.3407142857144,1,7323.738214285714,0.0,7608.143214285714,0.0,0,0,1,7608.143214285714,0.0,-0.020802844968659494,0,0.0,-0.020802844968659494
2020-01-12,7983.41,8171.4,8171.4,7972.94,27533390875.51989,148204228775.38776,0.019688601930074504,7920.134706559575,7628.034171213639,274.2964285714287,1,7485.658928571428,0.0,7608.143214285714,0.0,0,0,1,7608.143214285714,0.0,0.019688601930074504,0,0.0,0.019688601930074504
2020-01-13,8160.01,8110.65,8164.32,8054.45,27962176780.628242,147446058196.45944,-0.007462239939709934,7962.471438435225,7670.000765021149,271.18571428571437,1,7432.685714285713,0.0,7608.143214285714,0.0,0,0,1,7608.143214285714,0.0,-0.007462239939709934,0,0.0,-0.007462239939709934
2020-01-14,8099.45,8801.87,8832.87,8099.13,55384169405.51928,159481192213.82108,0.08178618602811422,8149.004452116286,7768.424176758441,312.5007142857144,1,8020.618214285715,0.0,8020.618214285715,0.0,0,0,1,8020.618214285715,0.0,0.08178618602811422,0,0.0,0.08178618602811422
2020-01-15,8795.71,8820.85,8859.04,8570.39,48160401007.254,159960761751.8495,0.0021540383480806754,8298.303462757112,7859.939465735968,328.4571428571431,1,7999.707142857143,0.0,8020.618214285715,0.0,0,0,1,8020.618214285715,0.0,0.0021540383480806754,0,0.0,0.0021540383480806754
2020-01-16,8821.03,8720.92,8845.85,8585.49,36462155571.2176,158412991117.64667,-0.011393500314487973,8392.218248811087,7934.807338280667,329.21571428571457,1,7897.880714285714,0.0,8020.618214285715,0.0,0,0,1,8020.618214285715,0.0,-0.011393500314487973,0,0.0,-0.011393500314487973
2020-01-17,8737.33,8902.57,8952.26,8660.3,41671910798.34088,161848747742.1508,0.020615262155898848,8505.62974907529,8018.960613212784,315.7992857142861,1,8113.0717857142845,0.0,8113.0717857142845,0.0,0,0,1,8113.0717857142845,0.0,0.020615262155898848,0,0.0,0.020615262155898848
2020-01-18,8883.98,8906.9,8950.64,8805.15,36801813631.51236,161823609428.34625,0.0004862581632488282,8594.800915947448,8096.172733802977,318.58642857142894,1,8110.433928571427,0.0,8113.0717857142845,0.0,0,0,1,8113.0717857142845,0.0,0.0004862581632488282,0,0.0,0.0004862581632488282
2020-01-19,8905.12,8690.38,9167.74,8544.89,39242297095.94223,157906057309.30655,-0.024609590517258157,8616.04071240357,8147.842930863588,352.8385714285718,1,7808.283571428569,0.0,8113.0717857142845,0.0,0,0,1,8113.0717857142845,0.0,-0.024609590517258157,0,0.0,-0.024609590517258157
2020-01-20,8690.27,8631.25,8728.03,8524.91,29527689342.88548,156848009983.54858,-0.006827328569251031,8619.420554091666,8189.878328179798,338.5242857142861,1,7784.939285714285,0.0,8113.0717857142845,0.0,0,0,1,8113.0717857142845,0.0,-0.006827328569251031,0,0.0,-0.006827328569251031
2020-01-21,8631.41,8724.82,8760.28,8515.56,27057681779.746685,158564958350.98007,0.010782499327723639,8642.842653182408,8236.394995294599,326.506428571429,1,7908.553928571428,0.0,8113.0717857142845,0.0,0,0,1,8113.0717857142845,0.0,0.010782499327723639,0,0.0,0.010782499327723639
2020-01-22,8718.03,8665.44,8776.03,8613.93,25628542094.50134,157502652064.02246,-0.0068291366288682955,8647.86428580854,8273.70325657333,303.14785714285756,1,7907.570357142857,0.0,8113.0717857142845,0.0,0,0,1,8113.0717857142845,0.0,-0.0068291366288682955,0,0.0,-0.0068291366288682955
2020-01-23,8665.85,8415.96,8670.01,8310.85,30696020541.207973,152984928858.5764,-0.029212797741972586,8596.330000073309,8286.07340817565,309.686428571429,1,7641.743928571426,0.0,8113.0717857142845,0.0,0,0,1,8113.0717857142845,0.0,-0.029212797741972586,0,0.0,-0.029212797741972586
2020-01-24,8415.12,8432.1,8504.82,8238.24,30691734305.128674,153294353936.51035,0.001915948178876803,8559.834444501463,8298.771372682115,293.56928571428614,1,7698.176785714285,0.0,8113.0717857142845,0.0,0,0,1,8113.0717857142845,0.0,0.001915948178876803,0,0.0,0.001915948178876803
2020-01-25,8431.4,8348.67,8431.4,8285.25,26582198966.298725,151794495723.25214,-0.009943606572221824,8512.909012390026,8303.110383753236,288.6421428571433,1,7627.064642857142,0.0,8113.0717857142845,0.0,0,0,1,8113.0717857142845,0.0,-0.009943606572221824,0,0.0,-0.009943606572221824
2020-01-26,8346.73,8595.73,8598.31,8310.78,30241155463.270596,156302144661.30927,0.029163323589837756,8531.313676303353,8328.555567774694,295.0042857142861,1,7858.2192857142845,0.0,8113.0717857142845,0.0,0,0,1,8113.0717857142845,0.0,0.029163323589837756,0,0.0,0.029163323589837756
2020-01-27,8597.06,8879.34,8955.0,8564.29,39661537339.92209,161473602737.4275,0.032461661588723975,8608.652859347052,8376.44986622907,314.5585714285717,1,8092.943571428571,0.0,8113.0717857142845,0.0,0,0,1,8113.0717857142845,0.0,0.032461661588723975,0,0.0,0.032461661588723975
2020-01-28,8878.39,9320.81,9332.08,8878.39,49812761504.1306,169518428144.8912,0.048522304874735384,8766.910001714374,8458.56813873089,294.5550000000003,1,8584.422499999999,0.0,8584.422499999999,0.0,0,0,1,8584.422499999999,0.0,0.048522304874735384,0,0.0,0.048522304874735384
2020-01-29,9336.81,9276.89,9388.92,9228.95,47273353143.75747,168738228801.50467,-0.0047231734729128545,8880.23889022229,8529.726561449945,285.36357142857156,1,8563.48107142857,0.0,8584.422499999999,0.0,0,0,1,8584.422499999999,0.0,-0.0047231734729128545,0,0.0,-0.0047231734729128545
2020-01-30,9276.19,9509.81,9570.22,9184.93,51037775414.9802,172993102966.37723,0.024797536068823237,9020.143581284003,8614.951208280385,294.2871428571429,1,8774.092142857142,0.0,8774.092142857142,0.0,0,0,1,8774.092142857142,0.0,0.024797536068823237,0,0.0,0.024797536068823237
2020-01-31,9505.25,9308.06,9511.61,9204.19,50102814005.68021,169340144566.23718,-0.021443205901042796,9084.125007665336,8675.221537995134,295.39142857142855,1,8569.581428571428,0.0,8774.092142857142,0.0,0,0,1,8774.092142857142,0.0,-0.021443205901042796,0,0.0,-0.021443205901042796
2020-02-01,9311.96,9363.22,9439.53,9285.88,48307978233.84802,170361167834.16483,0.005908556936036987,9146.14611707304,8735.047491212948,295.9742857142858,1,8623.284285714284,0.0,8774.092142857142,0.0,0,0,1,8774.092142857142,0.0,0.005908556936036987,0,0.0,0.005908556936036987
