feature,mean_abs_shap
bitcoin_close_topo_num_relevant_holes_1_x,0.024687953756305153
bitcoin_close_topo_avg_hole_lifetime_1_x,0.0
bitcoin_close_topo_l1_norm_1_x,0.0
bitcoin_close_topo_l2_norm_1_x,0.0
signal,0.0
