bitcoin_close_topo_avg_hole_lifetime_1_x,bitcoin_close_topo_num_relevant_holes_1_x,bitcoin_close_topo_l1_norm_1_x,bitcoin_close_topo_l2_norm_1_x,signal
0.4271277423749304,-1.6933016161265277,0.9992075316963984,0.9149724800961669,-3.4425903022861863
-0.21303565791476559,-1.6933016161265277,-0.6584160727964243,-0.5303517708950044,1.1475301007620622
0.4759319890486671,14.56239389868814,2.909576204867833,1.6908131591120352,-3.4425903022861863
0.16598402327263242,14.56239389868814,1.3044326930632313,0.9602820106657564,-3.4425903022861863
0.3404466359727895,14.56239389868814,2.2079312210403064,1.2658668021578543,-3.4425903022861863
0.777361357316927,-1.6933016161265277,1.9060939718646155,1.7057098714542143,-3.4425903022861863
2.01077527030388,-1.6933016161265277,5.099866085908946,4.490441143412643,-3.4425903022861863
-0.21303565791476559,-1.6933016161265277,-0.6584160727964243,-0.5303517708950044,1.1475301007620622
-0.21303565791476559,-1.6933016161265277,-0.6584160727964243,-0.5303517708950044,1.1475301007620622
-0.21303565791476559,-1.6933016161265277,-0.6584160727964243,-0.5303517708950044,1.1475301007620622
0.18915227422149603,-1.6933016161265277,0.3829996180249047,0.3776851014245874,-3.4425903022861863
0.18406715183076672,-1.6933016161265277,0.3698323252637231,0.36620420341127813,-3.4425903022861863
0.17927890099203855,-1.6933016161265277,0.3574337445093149,0.3553935649806668,-3.4425903022861863
0.16489319987843465,-1.6933016161265277,0.32018375845528974,0.3229143531456989,-3.4425903022861863
-0.21303565791476559,-1.6933016161265277,-0.6584160727964243,-0.5303517708950044,1.1475301007620622
-0.21303565791476559,-1.6933016161265277,-0.6584160727964243,-0.5303517708950044,1.1475301007620622
0.08908501406833567,-1.6933016161265277,0.12388787812890467,0.1517589741824563,1.1475301007620622
0.07555222013538024,-1.6933016161265277,0.08884638927175846,0.12120540731794101,1.1475301007620622
0.07106562909949195,-1.6933016161265277,0.07722891910487797,0.11107583910845818,1.1475301007620622
0.0660307833425693,-1.6933016161265277,0.06419181144161774,0.09970845279867038,1.1475301007620622
0.06064519821170981,-1.6933016161265277,0.05024650773809711,0.08754918722384028,1.1475301007620622
0.11519893708004937,-1.6933016161265277,0.19150663791825845,0.2107174935234029,1.1475301007620622
-0.21303565791476559,-1.6933016161265277,-0.6584160727964243,-0.5303517708950044,1.1475301007620622
-0.21303565791476559,-1.6933016161265277,-0.6584160727964243,-0.5303517708950044,1.1475301007620622
-0.21303565791476559,-1.6933016161265277,-0.6584160727964243,-0.5303517708950044,1.1475301007620622
-0.21303565791476559,-1.6933016161265277,-0.6584160727964243,-0.5303517708950044,1.1475301007620622
-0.21303565791476559,-1.6933016161265277,-0.6584160727964243,-0.5303517708950044,1.1475301007620622
-0.21303565791476559,-1.6933016161265277,-0.6584160727964243,-0.5303517708950044,1.1475301007620622
-0.21303565791476559,-1.6933016161265277,-0.6584160727964243,-0.5303517708950044,1.1475301007620622
-0.21303565791476559,-1.6933016161265277,-0.6584160727964243,-0.5303517708950044,1.1475301007620622
-0.11953727938098546,-1.6933016161265277,-0.4163136358728782,-0.31925648824986824,1.1475301007620622
-0.21303565791476559,-1.6933016161265277,-0.6584160727964243,-0.5303517708950044,1.1475301007620622
-0.21303565791476559,-1.6933016161265277,-0.6584160727964243,-0.5303517708950044,1.1475301007620622
-0.21303565791476559,-1.6933016161265277,-0.6584160727964243,-0.5303517708950044,1.1475301007620622
-0.033870085093945214,14.56239389868814,0.2694379172500913,0.13570253022762022,-3.4425903022861863
-0.03413523448413979,14.56239389868814,0.26806477443154053,0.13471797357403112,-3.4425903022861863
0.07326702742259723,-1.6933016161265277,0.08292916660671715,0.11604603012693175,1.1475301007620622
0.0523148388150325,-1.6933016161265277,0.02867607687061542,0.0687413790141842,1.1475301007620622
0.019936088112197888,-1.6933016161265277,-0.0551646760132872,-0.004361509383413509,1.1475301007620622
-0.024680234671716206,-1.6933016161265277,-0.17069310166026863,-0.10509368695004613,1.1475301007620622
-0.21303565791476559,-1.6933016161265277,-0.6584160727964243,-0.5303517708950044,1.1475301007620622
-0.21303565791476559,-1.6933016161265277,-0.6584160727964243,-0.5303517708950044,1.1475301007620622
-0.21303565791476559,-1.6933016161265277,-0.6584160727964243,-0.5303517708950044,1.1475301007620622
-0.21303565791476559,-1.6933016161265277,-0.6584160727964243,-0.5303517708950044,1.1475301007620622
-0.21303565791476559,-1.6933016161265277,-0.6584160727964243,-0.5303517708950044,1.1475301007620622
-0.21303565791476559,-1.6933016161265277,-0.6584160727964243,-0.5303517708950044,1.1475301007620622
-0.21303565791476559,-1.6933016161265277,-0.6584160727964243,-0.5303517708950044,1.1475301007620622
-0.21303565791476559,-1.6933016161265277,-0.6584160727964243,-0.5303517708950044,1.1475301007620622
