date,dormancy_flow
2010-03-25,450368.2265168432
2010-03-26,451989.6817647887
2010-03-27,449211.90416549006
2010-03-28,445132.3453155409
2010-03-29,445735.7426969803
2010-03-30,446195.4524036826
2010-03-31,445607.4291605533
2010-04-01,446518.6769285893
2010-04-02,447390.957146933
2010-04-03,447981.5868454795
2010-04-04,447706.2138780481
2010-04-05,443443.7860240203
2010-04-06,436767.65865969774
2010-04-07,426924.83941668354
2010-04-08,424618.8345630626
2010-04-09,422337.4196576289
2010-04-10,414293.76118051336
2010-04-11,412228.7833775346
2010-04-12,413230.4309186551
2010-04-13,414510.60776707646
2010-04-14,413386.0989742891
2010-04-15,388645.5624285784
2010-04-16,383993.8498807356
2010-04-17,385106.9349588499
2010-04-18,386053.912226569
2010-04-19,387003.0517801437
2010-04-20,386513.4299972512
2010-04-21,386638.9416926955
2010-04-22,386836.11643141555
2010-04-23,387708.33942873974
2010-04-24,385479.12250907294
2010-04-25,383298.4196552832
2010-04-26,379104.4636692841
2010-04-27,380013.0606422392
2010-04-28,379579.25220766873
2010-04-29,381191.0264820386
2010-04-30,379056.20740712725
2010-05-01,380013.9087709944
2010-05-02,381722.2668533096
2010-05-03,382197.4293468978
2010-05-04,381592.570256937
2010-05-05,380010.833101727
2010-05-06,377005.5810653106
2010-05-07,376431.7603178533
2010-05-08,374645.8805549518
2010-05-09,373582.5918395756
2010-05-10,372775.53757136245
2010-05-11,373343.03333297576
2010-05-12,371783.56178143487
2010-05-13,371834.5101558496
2010-05-14,369396.8993703631
2010-05-15,369995.3854487687
2010-05-16,370213.52203637385
2010-05-17,367480.3701175508
2010-05-18,367970.97378049593
2010-05-19,367410.84029808594
2010-05-20,368489.3728625855
2010-05-21,368276.47648599633
2010-05-22,367226.1648979819
2010-05-23,368367.43628444726
2010-05-24,369255.49002779473
2010-05-25,370295.1281596813
2010-05-26,369843.4538786522
2010-05-27,369983.76358638104
2010-05-28,366058.8321542377
2010-05-29,367737.29577201675
2010-05-30,367718.7209436665
2010-05-31,367951.95654543705
2010-06-01,371427.29955833114
2010-06-02,370785.5512039788
2010-06-03,370563.25965027075
2010-06-04,366134.7102535732
2010-06-05,366639.1663929347
2010-06-06,367264.2518153469
2010-06-07,364598.37875039
2010-06-08,363680.062639668
2010-06-09,361658.77359080414
2010-06-10,361707.7974655306
2010-06-11,359901.1777575092
2010-06-12,360376.30409035535
2010-06-13,360783.2555142325
2010-06-14,357688.28546439717
2010-06-15,357970.38978085935
2010-06-16,357653.73146181984
2010-06-17,354963.31263935426
2010-06-18,354429.4628353084
2010-06-19,351382.6013963636
2010-06-20,351803.4824237754
2010-06-21,352574.2074397131
2010-06-22,354243.60230114986
2010-06-23,354138.941533487
2010-06-24,360681.5236650838
2010-06-25,360927.3544235599
2010-06-26,360995.0340682843
2010-06-27,361861.90004197607
2010-06-28,362013.6325906459
2010-06-29,360709.3494128992
2010-06-30,359055.8401228738
2010-07-01,360057.5961701061
2010-07-02,359402.0368493548
2010-07-03,359954.0128701428
2010-07-04,358363.40102545876
2010-07-05,358216.2362317391
2010-07-06,358761.7568401619
2010-07-07,356995.23301204754
2010-07-08,355976.7678750152
2010-07-09,356942.74757178256
2010-07-10,356883.1346297284
2010-07-11,356404.3009853634
2010-07-12,357385.44650924
2010-07-13,360059.1251155852
2010-07-14,362240.2394157959
2010-07-15,361684.9465571814
2010-07-16,362861.75853177864
2010-07-17,360873.27576696704
2010-07-18,613139.1772811422
2010-07-19,575900.4236900689
2010-07-20,534844.9697398243
2010-07-21,557783.2917231295
2010-07-22,447399.9089747509
2010-07-23,436228.2371175179
2010-07-24,375426.57442002976
2010-07-25,346724.8000766606
2010-07-26,378260.3170864973
2010-07-27,394653.6024644365
2010-07-28,388629.5604299392
2010-07-29,456971.72439153265
2010-07-30,424532.0872042145
2010-07-31,443178.28903426166
2010-08-01,398985.7957331783
2010-08-02,392903.197781708
2010-08-03,392242.4668903064
2010-08-04,374411.81651472946
2010-08-05,394248.2052844759
2010-08-06,399657.98117477295
2010-08-07,374510.5822504987
2010-08-08,381048.05815623177
2010-08-09,443454.3816128388
2010-08-10,417512.40795688913
2010-08-11,417038.84424147935
2010-08-12,435262.113437806
2010-08-13,400218.0610881401
2010-08-14,416710.9509863159
2010-08-15,405290.4064232661
2010-08-16,405542.7336124077
2010-08-17,433102.0065592401
2010-08-18,418605.3065130493
2010-08-19,410539.3817249477
2010-08-20,403236.1770603164
2010-08-21,408452.339509979
2010-08-22,402965.5972756746
2010-08-23,396812.4386110993
2010-08-24,397380.4626645131
2010-08-25,396012.9846139992
2010-08-26,392861.54175260273
2010-08-27,397196.7290667031
2010-08-28,394499.66660640127
2010-08-29,389513.78419395024
2010-08-30,394940.7272241163
2010-08-31,363017.1584757044
2010-09-01,370691.73080651625
2010-09-02,380910.8789934633
2010-09-03,366039.4313574056
2010-09-04,374899.718303521
2010-09-05,368235.6836612899
2010-09-06,368365.41402630747
2010-09-07,366655.392757804
2010-09-08,366686.0683961113
2010-09-09,361632.41256873024
2010-09-10,366187.86310040974
2010-09-11,376624.29802467313
2010-09-12,362519.3500693857
2010-09-13,366645.0860738977
2010-09-14,365307.16265940515
2010-09-15,354074.24849559314
2010-09-16,361844.7007416717
2010-09-17,331046.51009799517
2010-09-18,339740.1344037284
2010-09-19,349353.1747207507
2010-09-20,345355.16886932956
2010-09-21,348765.16741897626
2010-09-22,345848.6330739566
2010-09-23,347646.741240638
2010-09-24,347034.48798163363
2010-09-25,346405.8496245844
2010-09-26,347448.3173594087
2010-09-27,340209.88321788696
2010-09-28,320467.4259044535
2010-09-29,319424.33879602724
2010-09-30,318857.79230298323
2010-10-01,310950.5788726185
2010-10-02,307772.76361512
2010-10-03,306049.95163974824
2010-10-04,306028.0037672346
2010-10-05,303489.573797286
2010-10-06,311596.00978693034
2010-10-07,331494.7270543553
2010-10-08,424392.6487160607
2010-10-09,462313.0254729453
2010-10-10,475288.3423001159
2010-10-11,467321.1446054344
2010-10-12,472375.6363481775
2010-10-13,509271.4309807898
2010-10-14,494339.7655944311
2010-10-15,505619.7998440461
2010-10-16,481681.83481445885
2010-10-17,486737.8620315852
2010-10-18,489752.0467929739
2010-10-19,465332.3535734273
2010-10-20,474959.91059129254
2010-10-21,513159.0084442731
2010-10-22,508808.898537588
2010-10-23,501154.1793824862
2010-10-24,547719.5306313953
2010-10-25,627078.251636843
2010-10-26,713248.7993958354
2010-10-27,886393.1309756245
2010-10-28,805523.9343755807
2010-10-29,881158.6671758776
2010-10-30,915956.4160824204
2010-10-31,882711.7202144829
2010-11-01,890161.2048484226
2010-11-02,876329.3607121066
2010-11-03,870022.3463303072
2010-11-04,940281.6788335498
2010-11-05,1151831.2551408408
2010-11-06,1558583.572832639
2010-11-07,1389558.9297933886
2010-11-08,986962.2247962498
2010-11-09,843511.5034188614
2010-11-10,947800.9236229338
2010-11-11,893188.1910025467
2010-11-12,1072672.9986671605
2010-11-13,1090331.080664656
2010-11-14,1081516.7771831695
2010-11-15,949985.9443111992
2010-11-16,792480.0555261881
2010-11-17,869436.8882190807
2010-11-18,937066.3862009646
2010-11-19,946412.2813818794
2010-11-20,969136.1837037398
2010-11-21,942384.1477681994
2010-11-22,963917.7879818416
2010-11-23,949636.5528881552
2010-11-24,936298.4215543396
2010-11-25,914074.6677174356
2010-11-26,922297.2073109348
2010-11-27,906156.752928726
2010-11-28,866299.5526276703
2010-11-29,743509.2567833505
2010-11-30,659386.7847337079
2010-12-01,725162.0369117984
2010-12-02,795332.8650399013
2010-12-03,781282.2698001702
2010-12-04,640081.159945823
2010-12-05,602956.5385145781
2010-12-06,626360.1644463409
2010-12-07,720893.8060945994
2010-12-08,727006.3005370487
2010-12-09,583676.4638454443
2010-12-10,613670.9780888184
2010-12-11,683240.2507460961
2010-12-12,657626.7511505921
2010-12-13,682402.0968462573
2010-12-14,732384.1898990918
2010-12-15,706516.3434468963
2010-12-16,734808.688305874
2010-12-17,717698.5794922692
2010-12-18,715768.8916477113
2010-12-19,711501.7802727178
2010-12-20,758546.8349733247
2010-12-21,644015.8924601158
2010-12-22,669699.4478344794
2010-12-23,661909.7500750858
2010-12-24,656549.3752274569
2010-12-25,661819.8583720704
2010-12-26,696078.1802718736
2010-12-27,691482.7341527251
2010-12-28,730017.3963954629
2010-12-29,774873.3592436849
2010-12-30,772552.4474864957
2010-12-31,767538.1665932117
2011-01-01,763312.4207311806
2011-01-02,747324.5706782219
2011-01-03,729955.276540005
2011-01-04,738649.9149508957
2011-01-05,734229.6490832607
2011-01-06,725487.7972969891
2011-01-07,772551.1020778079
2011-01-08,772827.1865665987
2011-01-09,767805.8853878011
2011-01-10,764137.8029577598
2011-01-11,730015.6076270966
2011-01-12,712333.9303354515
2011-01-13,704715.0399483745
2011-01-14,879464.7108024886
2011-01-15,849029.7413450965
2011-01-16,838519.6566237785
2011-01-17,753358.8924200179
2011-01-18,673244.3449477846
2011-01-19,657169.9227410669
2011-01-20,815076.244774767
2011-01-21,873167.4049554232
2011-01-22,917251.8054859538
2011-01-23,899530.7482588228
2011-01-24,845505.950079542
2011-01-25,822206.6437606461
2011-01-26,807559.8053261628
2011-01-27,813287.8280911696
2011-01-28,824850.1231990219
2011-01-29,813344.2270563851
2011-01-30,885177.116309724
2011-01-31,1003567.1757487076
2011-02-01,1275689.8002663362
2011-02-02,1277768.7971420398
2011-02-03,1235236.746601879
2011-02-04,1408780.1039077253
2011-02-05,1564229.9148869698
2011-02-06,1502330.90745567
2011-02-07,1478145.7650293086
2011-02-08,1512534.8270260564
2011-02-09,1748708.7337899816
2011-02-10,1563451.0325210912
2011-02-11,1676407.2301691973
2011-02-12,1673916.7825019078
2011-02-13,1615785.4294384497
2011-02-14,1523706.6426587163
2011-02-15,1478731.5718588687
2011-02-16,1438663.8464386205
2011-02-17,1449687.1415346907
2011-02-18,1240571.404305817
2011-02-19,1295867.068543176
2011-02-20,1158313.5078235455
2011-02-21,1130579.7584794145
2011-02-22,1208700.706205748
2011-02-23,1204271.7718075062
2011-02-24,1316584.9947841205
2011-02-25,1200574.9850591335
2011-02-26,1219635.0069020807
2011-02-27,1121557.7501711564
2011-02-28,1092398.2982714234
2011-03-01,1131126.8913469207
2011-03-02,1155046.9544923664
2011-03-03,1154422.2428711825
2011-03-04,1108779.9441997749
2011-03-05,1110906.2633831254
2011-03-06,1083936.7566925078
2011-03-07,1082508.891440299
2011-03-08,1061574.3109038477
2011-03-09,1055450.131108381
2011-03-10,1138815.7834491068
2011-03-11,1071250.4280387394
2011-03-12,1105055.7952859327
2011-03-13,1072675.236520602
2011-03-14,1068111.1030732074
2011-03-15,1030811.419746791
2011-03-16,991209.9606264044
2011-03-17,948155.8329922806
2011-03-18,937400.285389334
2011-03-19,876149.6011376431
2011-03-20,848837.6931392313
2011-03-21,865258.616232631
2011-03-22,920182.441787548
2011-03-23,960861.3428678152
2011-03-24,968029.1904476573
2011-03-25,985180.1840002747
2011-03-26,943309.3491840572
2011-03-27,905656.187268347
2011-03-28,872020.0282398411
2011-03-29,862819.7941767226
2011-03-30,859354.8878481322
2011-03-31,851652.7877394422
2011-04-01,837594.5697693459
2011-04-02,845640.021854069
2011-04-03,840829.5104523312
2011-04-04,725319.5538148116
2011-04-05,752331.3296170579
2011-04-06,780570.7368923723
2011-04-07,793020.2417540889
2011-04-08,786861.4099286324
2011-04-09,783222.1663987528
2011-04-10,772941.4742514492
2011-04-11,806302.9686691137
2011-04-12,894003.3384808758
2011-04-13,969399.0604209772
2011-04-14,1026519.7450906564
2011-04-15,999614.4481529348
2011-04-16,1055113.0620229037
2011-04-17,1135596.1439936543
2011-04-18,1138248.8978000132
2011-04-19,1182775.6527655765
2011-04-20,1126474.8712216895
2011-04-21,1184505.6448289608
2011-04-22,1365570.3531566593
2011-04-23,1568912.6210257637
2011-04-24,1512774.4163986235
2011-04-25,1443742.9061748043
2011-04-26,1594566.649809895
2011-04-27,1669787.0622203366
2011-04-28,1878079.5947240016
2011-04-29,2217110.475520692
2011-04-30,2708820.855320232
2011-05-01,2288848.208788888
2011-05-02,2319890.187685787
2011-05-03,2364424.697304429
2011-05-04,2276966.227540136
2011-05-05,2188361.242392355
2011-05-06,2196650.505196119
2011-05-07,2278560.8838410755
2011-05-08,2408115.478577884
2011-05-09,2319287.136298416
2011-05-10,3500889.0054324083
2011-05-11,3133882.9914338063
2011-05-12,3242017.705191496
2011-05-13,4043655.9857420065
2011-05-14,3417592.000481624
2011-05-15,3305833.1489098123
2011-05-16,3352256.900700693
2011-05-17,3008459.7586864126
2011-05-18,2751517.169612112
2011-05-19,2646154.141028753
2011-05-20,2094974.7829672368
2011-05-21,2278661.004017519
2011-05-22,2498768.6083931676
2011-05-23,2606692.9636093015
2011-05-24,2593297.1884037936
2011-05-25,2826441.671615899
2011-05-26,2882350.497930305
2011-05-27,2769952.829398308
2011-05-28,2635840.7574591655
2011-05-29,2608711.3436256973
2011-05-30,2613082.9714431525
2011-05-31,2554317.3787039984
2011-06-01,2749749.691462737
2011-06-02,2717754.098489247
2011-06-03,3193953.5228998135
2011-06-04,4005303.984838864
2011-06-05,3346181.919186202
2011-06-06,3490647.7715144213
2011-06-07,4237974.354773909
2011-06-08,4601632.6012158
2011-06-09,4129347.0183528177
2011-06-10,3233906.2872919724
2011-06-11,1896477.859145617
2011-06-12,2394044.501722823
2011-06-13,2335784.1059975023
2011-06-14,2034199.0539160755
2011-06-15,1980444.7271418388
2011-06-16,1755247.4224289877
2011-06-17,1549455.139932662
2011-06-18,1649440.3956903194
2011-06-19,1689134.2514261578
2011-06-20,1689757.5899911465
2011-06-21,1715984.2323214975
2011-06-22,1723612.159332908
2011-06-23,1746928.8880957945
2011-06-24,1775945.3994747049
2011-06-25,1710821.7111222255
2011-06-26,1544367.007089974
2011-06-27,1566019.8450572677
2011-06-28,1564191.0033522276
2011-06-29,1555484.7972788843
2011-06-30,1487585.0945953417
2011-07-01,1411027.378381555
2011-07-02,1414308.5453744496
2011-07-03,1416639.946154444
2011-07-04,1271100.7230407917
2011-07-05,1155829.8934863503
2011-07-06,1336082.1474153893
2011-07-07,1344663.882698528
2011-07-08,1284915.8657055069
2011-07-09,1292205.6751301752
2011-07-10,1290935.703128854
2011-07-11,1250645.2978632008
2011-07-12,1233031.1536447403
2011-07-13,1227640.4018467462
2011-07-14,1231251.182990085
2011-07-15,1210677.536031809
2011-07-16,1202664.7060592107
2011-07-17,1149883.6028677702
2011-07-18,1192293.1096617314
2011-07-19,1197855.0147567997
2011-07-20,1176306.4199888466
2011-07-21,1170491.8015884573
2011-07-22,1176304.4740721954
2011-07-23,1174103.2333679844
2011-07-24,1199144.6400733856
2011-07-25,1201693.2825348924
2011-07-26,1186274.324997082
2011-07-27,1188268.2033753246
2011-07-28,1148038.4535607004
2011-07-29,1150159.0810255562
2011-07-30,1146391.1017939467
2011-07-31,1130893.3414768097
2011-08-01,1094629.371043532
2011-08-02,1031775.586906582
2011-08-03,778765.5864826526
2011-08-04,897276.097974406
2011-08-05,807126.0998231238
2011-08-06,529619.5138429209
2011-08-07,674320.308998779
2011-08-08,650507.0362454295
2011-08-09,783135.8767442254
2011-08-10,834004.7369551142
2011-08-11,786310.9254823597
2011-08-12,786144.2900564336
2011-08-13,839065.9974344523
2011-08-14,896081.7999885989
2011-08-15,922502.8973058228
2011-08-16,906271.42307384
2011-08-17,908257.3549100884
2011-08-18,892734.2080179261
2011-08-19,964834.0008612024
2011-08-20,940114.5022146108
2011-08-21,928741.5798609916
2011-08-22,899805.0132309488
2011-08-23,893523.4551679121
2011-08-24,886071.6213054189
2011-08-25,758272.5635874885
2011-08-26,641773.165946686
2011-08-27,671773.2686165416
2011-08-28,708442.8230257977
2011-08-29,698505.088714712
2011-08-30,684536.8699956946
2011-08-31,638185.5272722968
2011-09-01,640550.6612668829
2011-09-02,669303.737350389
2011-09-03,652573.9514146828
2011-09-04,632693.9562379706
2011-09-05,586654.5070663777
2011-09-06,526984.9589985232
2011-09-07,548271.4194505775
2011-09-08,498149.8376675131
2011-09-09,386179.1093074944
2011-09-10,360724.2214535703
2011-09-11,441101.2143349394
2011-09-12,459210.6266609864
2011-09-13,437821.0992088361
2011-09-14,415597.163790187
2011-09-15,361282.7775531109
2011-09-16,361661.6902148786
2011-09-17,358270.4833906602
2011-09-18,394131.7481637951
2011-09-19,414818.0035001416
2011-09-20,459427.73659167095
2011-09-21,425484.6593225537
2011-09-22,411688.96315528953
2011-09-23,417451.1105166961
2011-09-24,410969.8106507463
2011-09-25,397571.83569628146
2011-09-26,365102.3003834612
2011-09-27,352952.64185745805
2011-09-28,353190.2363172917
2011-09-29,359075.9112264794
2011-09-30,385431.430239676
2011-10-01,375967.4954279495
2011-10-02,374450.8093529874
2011-10-03,376427.8220107918
2011-10-04,371483.06576714094
2011-10-05,365647.6528077672
2011-10-06,353604.20437979687
2011-10-07,318832.000354818
2011-10-08,298889.4209150543
2011-10-09,306441.05367161165
2011-10-10,302401.49663972907
2011-10-11,300386.7115621942
2011-10-12,311317.72201457433
2011-10-13,301386.0778878041
2011-10-14,297034.7265232839
2011-10-15,286252.5974230173
2011-10-16,267902.34550786746
2011-10-17,195464.46098057163
2011-10-18,178132.81303949558
2011-10-19,166022.56645070278
2011-10-20,174789.70077101942
2011-10-21,191050.35533603092
2011-10-22,241058.4229294178
2011-10-23,235269.90572532007
2011-10-24,188832.20059307272
2011-10-25,206442.8264399409
2011-10-26,207325.61652100788
2011-10-27,221714.24193041807
2011-10-28,236970.38309275528
2011-10-29,268561.12865316164
2011-10-30,242773.2387567873
2011-10-31,241432.06597382255
2011-11-01,233162.83643059563
2011-11-02,242381.15297482844
2011-11-03,236556.72547055903
2011-11-04,232404.38036213652
2011-11-05,221547.1538822724
2011-11-06,221531.0033024298
2011-11-07,224361.29815972643
2011-11-08,226926.5841954668
2011-11-09,219976.4783660348
2011-11-10,212945.9226805045
2011-11-11,229176.55913361107
2011-11-12,225681.02126502947
2011-11-13,222395.7773171734
2011-11-14,159594.70941534892
2011-11-15,172226.41624005628
2011-11-16,189311.50500278137
2011-11-17,168643.4600734689
2011-11-18,160380.2717025738
2011-11-19,164025.83953817034
2011-11-20,164433.23663830175
2011-11-21,171218.02307298355
2011-11-22,173742.44875247552
2011-11-23,174718.25464649248
2011-11-24,181896.3297787133
2011-11-25,187037.87305148103
2011-11-26,185484.39707938067
2011-11-27,185853.32059915367
2011-11-28,190985.72893477225
2011-11-29,208857.35404971312
2011-11-30,221864.42815735663
2011-12-01,232310.8486249314
2011-12-02,233716.10663383905
2011-12-03,212335.22837503007
2011-12-04,213904.33968468703
2011-12-05,215835.6894192468
2011-12-06,229595.2072972544
2011-12-07,226873.51519913063
2011-12-08,226946.76095827503
2011-12-09,224415.1290275256
2011-12-10,232212.02146154808
2011-12-11,246899.10193703452
2011-12-12,242156.14030859564
2011-12-13,247642.78776353065
2011-12-14,237863.91262585716
2011-12-15,244461.8982719212
2011-12-16,244066.45573605865
2011-12-17,244241.19492946647
2011-12-18,243741.02663706147
2011-12-19,268895.72131522733
2011-12-20,303698.7026893682
2011-12-21,296627.53505733574
2011-12-22,298622.8178133631
2011-12-23,300984.3105678908
2011-12-24,300963.75174397405
2011-12-25,323221.29500523716
2011-12-26,305400.0478862599
2011-12-27,314524.1018937551
2011-12-28,320181.4235864694
2011-12-29,320080.12365463073
2011-12-30,325171.6494947897
2011-12-31,361527.8351981875
2012-01-01,402518.385194682
2012-01-02,397216.31953626213
2012-01-03,370286.8889703917
2012-01-04,425064.7372910864
2012-01-05,530653.1069348351
2012-01-06,508706.8365673339
2012-01-07,517508.11226989
2012-01-08,541661.3240442746
2012-01-09,470470.5630390908
2012-01-10,487528.9271072784
2012-01-11,522060.6890305604
2012-01-12,498917.1131326282
2012-01-13,481834.9659717057
2012-01-14,505659.579959988
2012-01-15,524690.1748075794
2012-01-16,496196.22830987535
2012-01-17,418621.02545999095
2012-01-18,441223.02317196626
2012-01-19,471502.521567876
2012-01-20,474293.6296214047
2012-01-21,454178.7679837054
2012-01-22,463466.670024076
2012-01-23,473409.2738178251
2012-01-24,464849.7515112132
2012-01-25,432123.4552028139
2012-01-26,397010.4205354549
2012-01-27,393290.22567888105
2012-01-28,421894.741629012
2012-01-29,401615.8605108202
2012-01-30,408820.64029086527
2012-01-31,407962.8674321182
2012-02-01,451316.8654108115
2012-02-02,453926.719380239
2012-02-03,442308.59042645816
2012-02-04,436277.4580419945
2012-02-05,419616.7298237707
2012-02-06,404930.51942913135
2012-02-07,421463.7334977076
2012-02-08,420542.61559609376
2012-02-09,433813.7661086557
2012-02-10,439921.5041485594
2012-02-11,412730.01108485094
2012-02-12,406013.0691820219
2012-02-13,391858.3688356737
2012-02-14,324941.8095648831
2012-02-15,321730.45125511993
2012-02-16,311133.66482579417
2012-02-17,318939.06603696226
2012-02-18,314406.10966780654
2012-02-19,321607.66246724926
2012-02-20,322069.506266846
2012-02-21,316838.337857479
2012-02-22,327638.74399541033
2012-02-23,369991.17173637194
2012-02-24,370665.2025775056
2012-02-25,351813.4833977846
2012-02-26,363730.7212578751
2012-02-27,366233.6598642625
2012-02-28,359227.0889358909
2012-02-29,358661.91415167006
2012-03-01,363219.6501196924
2012-03-02,348113.0915205898
2012-03-03,342304.7314342487
2012-03-04,355996.7876091815
2012-03-05,354726.66033712163
2012-03-06,368420.9383935585
2012-03-07,363134.45249310567
2012-03-08,363690.93522480846
2012-03-09,358711.3690483273
2012-03-10,356674.81683945225
2012-03-11,360837.14746645343
2012-03-12,361405.6014107136
2012-03-13,388860.3894078277
2012-03-14,396917.74098662945
2012-03-15,394558.90079615114
2012-03-16,393326.48591230146
2012-03-17,381491.34074603784
2012-03-18,386060.32641011063
2012-03-19,342987.49674680555
2012-03-20,355115.293226085
2012-03-21,352694.7122750011
2012-03-22,349190.9710475123
2012-03-23,342534.2174206561
2012-03-24,342682.74682048924
2012-03-25,334251.82224333734
2012-03-26,342437.3113507762
2012-03-27,353611.2129862322
2012-03-28,353692.905665809
2012-03-29,350697.36960953695
2012-03-30,355186.52668954624
2012-03-31,357976.18923865
2012-04-01,351046.6866008703
2012-04-02,364244.5455505686
2012-04-03,362038.7891424914
2012-04-04,356137.69617520535
2012-04-05,359538.0785193214
2012-04-06,359891.89777412417
2012-04-07,343918.86964459036
2012-04-08,349323.6674154888
2012-04-09,351289.8663229564
2012-04-10,352494.5213649232
2012-04-11,356814.57322241075
2012-04-12,356889.49035662226
2012-04-13,357627.66276524356
2012-04-14,359710.6395273566
2012-04-15,362283.9227384886
2012-04-16,360221.96397647273
2012-04-17,362447.5426020186
2012-04-18,374321.8063831429
2012-04-19,372122.5827003329
2012-04-20,391158.68644411967
2012-04-21,381685.5516640707
2012-04-22,379005.3077530046
2012-04-23,374368.91883332806
2012-04-24,369404.95723236696
2012-04-25,375683.4525995219
2012-04-26,371206.1940993734
2012-04-27,372498.855088194
2012-04-28,364744.13135375705
2012-04-29,358772.09445456095
2012-04-30,362407.3103633798
2012-05-01,367838.0865437499
2012-05-02,371479.7425721115
2012-05-03,377923.1758271334
2012-05-04,377776.9881847969
2012-05-05,374931.6753365029
2012-05-06,375328.2482994243
2012-05-07,375338.51492884854
2012-05-08,375932.0316648064
2012-05-09,371712.21595897665
2012-05-10,372606.92244525225
2012-05-11,375406.1729040757
2012-05-12,373591.4529543216
2012-05-13,372427.886751404
2012-05-14,378973.53199901857
2012-05-15,383617.0569236176
2012-05-16,387846.6302622384
2012-05-17,391138.00864418247
2012-05-18,396776.181643102
2012-05-19,397109.6047418943
2012-05-20,396270.9507298282
2012-05-21,395443.3559239337
2012-05-22,395902.5776350688
2012-05-23,402172.38859726454
2012-05-24,403417.80473564606
2012-05-25,406377.51230220223
2012-05-26,404104.0760135786
2012-05-27,406211.8771198325
2012-05-28,409662.8723104547
2012-05-29,413956.52925231215
2012-05-30,414305.7127670873
2012-05-31,419288.43109424226
2012-06-01,438052.61739871185
2012-06-02,439513.4740484105
2012-06-03,452514.6501473869
2012-06-04,465517.70675137185
2012-06-05,486150.1544168979
2012-06-06,496379.20325618656
2012-06-07,546701.5841124788
2012-06-08,571390.468758379
2012-06-09,579898.5326787562
2012-06-10,588184.5146345495
2012-06-11,607517.9975138524
2012-06-12,643232.4621898831
2012-06-13,733236.4031057468
2012-06-14,762272.0165370002
2012-06-15,862883.329281265
2012-06-16,856164.3551113897
2012-06-17,818950.3097628851
2012-06-18,843412.7021014118
2012-06-19,874620.9859776847
2012-06-20,902937.7123040756
2012-06-21,902745.0509067432
2012-06-22,882838.0129844592
2012-06-23,877635.9884105235
2012-06-24,864581.4718027597
2012-06-25,867515.7279290564
2012-06-26,896597.3308752732
2012-06-27,934875.841594095
2012-06-28,932427.0814053436
2012-06-29,946587.8336242388
2012-06-30,949881.03557094
2012-07-01,940167.7656642027
2012-07-02,961895.9573083136
2012-07-03,919243.167579978
2012-07-04,938595.317981607
2012-07-05,962460.241510593
2012-07-06,967769.8312111042
2012-07-07,989836.0995956468
2012-07-08,983619.95743181
2012-07-09,1022992.9315336376
2012-07-10,1055024.4533651324
2012-07-11,1050889.6991252515
2012-07-12,1132015.2004214092
2012-07-13,1121274.330150475
2012-07-14,1097800.8203383307
2012-07-15,1105080.724126327
2012-07-16,1225120.7359079353
2012-07-17,1273943.399196552
2012-07-18,1329195.5630306725
2012-07-19,1303239.059034304
2012-07-20,1250475.3314661388
2012-07-21,1295927.6635766274
2012-07-22,1249738.0607007074
2012-07-23,1262575.6823280598
2012-07-24,1259450.3753163335
2012-07-25,1292225.140590198
2012-07-26,1291752.10767985
2012-07-27,1305687.141344482
2012-07-28,1307148.5469155004
2012-07-29,1279831.642876451
2012-07-30,1347292.3200414774
2012-07-31,1390713.8439699628
2012-08-01,1419205.3163411275
2012-08-02,1547018.2484666482
2012-08-03,1624977.2637051402
2012-08-04,1616086.131034558
2012-08-05,1614033.3383718182
2012-08-06,1632101.3715911757
2012-08-07,1621797.020823931
2012-08-08,1639003.0026991614
2012-08-09,1644606.5848088537
2012-08-10,1689680.9863764346
2012-08-11,1701409.4461539492
2012-08-12,1717373.779947223
2012-08-13,1767260.6019248602
2012-08-14,1801730.540161847
2012-08-15,1945497.7973023104
2012-08-16,1982366.6437412023
2012-08-17,1681957.769358327
2012-08-18,1670612.5568731092
2012-08-19,1147849.5477731118
2012-08-20,1430343.4279878829
2012-08-21,1436226.3359528938
2012-08-22,1414678.405910558
2012-08-23,1464063.799581322
2012-08-24,1586957.7022306926
2012-08-25,1602799.5976405991
2012-08-26,1623910.9031953395
2012-08-27,1651118.719719872
2012-08-28,1672372.0838642698
2012-08-29,1651694.955569891
2012-08-30,1635442.8558262938
2012-08-31,1534824.9249011022
2012-09-01,1527250.6738298864
2012-09-02,1560702.8266148083
2012-09-03,1605295.649288624
2012-09-04,1596475.9919413812
2012-09-05,1699877.2381948535
2012-09-06,1728101.1937682575
2012-09-07,1719043.832239025
2012-09-08,1734079.9682369858
2012-09-09,1727337.256780622
2012-09-10,1726078.1725166976
2012-09-11,1745998.4081953904
2012-09-12,1769314.4855254325
2012-09-13,1785950.3111829818
2012-09-14,1847847.6317329817
2012-09-15,1839598.6737901208
2012-09-16,1869476.9305567304
2012-09-17,1859714.5927020744
2012-09-18,1906208.9619223631
2012-09-19,1944941.2431750745
2012-09-20,1909733.9312618128
2012-09-21,1902525.6824631984
2012-09-22,1875588.2343435888
2012-09-23,1860015.8054661471
2012-09-24,1843854.6651708535
2012-09-25,1846128.6794121007
2012-09-26,1881398.7761459425
2012-09-27,1875577.53980217
2012-09-28,1835269.40509775
2012-09-29,1878076.022965528
2012-09-30,1873110.2206157525
2012-10-01,1872702.0359499664
2012-10-02,1928336.330650696
2012-10-03,1892696.1359169404
2012-10-04,1909545.6109819328
