date,price_realized_usd
2010-08-21,0.0517892224660287
2010-08-22,0.0518363565117045
2010-08-23,0.0518773922135359
2010-08-24,0.0519213698728581
2010-08-25,0.0519604332974632
2010-08-26,0.0519955131389326
2010-08-27,0.0520338919753469
2010-08-28,0.0520631993003477
2010-08-29,0.0520829272472214
2010-08-30,0.0520977040467851
2010-08-31,0.0521356052140012
2010-09-01,0.0521335502985386
2010-09-02,0.0521418606432106
2010-09-03,0.0521546379481703
2010-09-04,0.0521671423252924
2010-09-05,0.0522202632089369
2010-09-06,0.0522244647861305
2010-09-07,0.0522404307005881
2010-09-08,0.0522583764382149
2010-09-09,0.0523051612335271
2010-09-10,0.0523220909897551
2010-09-11,0.0523360366922071
2010-09-12,0.0523603390309742
2010-09-13,0.0523843685766322
2010-09-14,0.0524142263460281
2010-09-15,0.0524505182693951
2010-09-16,0.0525002827721109
2010-09-17,0.0525819635251412
2010-09-18,0.052593860629566
2010-09-19,0.0526239134200645
2010-09-20,0.052648136454671
2010-09-21,0.0526746722927495
2010-09-22,0.052699180831041
2010-09-23,0.0527358757917718
2010-09-24,0.0527645486792259
2010-09-25,0.0527900320182502
2010-09-26,0.052814462289548
2010-09-27,0.0528904091993658
2010-09-28,0.0530572394106213
2010-09-29,0.0530815309080664
2010-09-30,0.0530921898299491
2010-10-01,0.0531792122714581
2010-10-02,0.0534389979375694
2010-10-03,0.0534472409270779
2010-10-04,0.0534438148392458
2010-10-05,0.0535342577903678
2010-10-06,0.0535709578430809
2010-10-07,0.0536389931230411
2010-10-08,0.0539610073250927
2010-10-09,0.0546366692080819
2010-10-10,0.0551510581819629
2010-10-11,0.0554492314826007
2010-10-12,0.0555801292160021
2010-10-13,0.0559148935025808
2010-10-14,0.0561758210241629
2010-10-15,0.0568615789236719
2010-10-16,0.0572577536361741
2010-10-17,0.0574379624792169
2010-10-18,0.0576415505374654
2010-10-19,0.0577932807250399
2010-10-20,0.0580056292814896
2010-10-21,0.0586307252210919
2010-10-22,0.0587666905591937
2010-10-23,0.0589656192800843
2010-10-24,0.0595754113421043
2010-10-25,0.0600847537722737
2010-10-26,0.0610543346858973
2010-10-27,0.0623488146052631
2010-10-28,0.0645057406157775
2010-10-29,0.0651195695671549
2010-10-30,0.0658067393637441
2010-10-31,0.0666849814122271
2010-11-01,0.0670942922253526
2010-11-02,0.0677789513838775
2010-11-03,0.0682722473616389
2010-11-04,0.0709334936126738
2010-11-05,0.0719614616142601
2010-11-06,0.0763175510483148
2010-11-07,0.0781319021875582
2010-11-08,0.0880510964957269
2010-11-09,0.0887513247713748
2010-11-10,0.0886512528766051
2010-11-11,0.0891187405251031
2010-11-12,0.0894473368563011
2010-11-13,0.0904451705268075
2010-11-14,0.0913816770579679
2010-11-15,0.0934964395627722
2010-11-16,0.0940052888704154
2010-11-17,0.0944890013702603
2010-11-18,0.0951114350905682
2010-11-19,0.0958939757657438
2010-11-20,0.0965765237317758
2010-11-21,0.0970087465182078
2010-11-22,0.0974123320393627
2010-11-23,0.0978644603267035
2010-11-24,0.0984953091806727
2010-11-25,0.0993368380650871
2010-11-26,0.0992177816231025
2010-11-27,0.099715192362151
2010-11-28,0.1000677417089636
2010-11-29,0.1004049859402872
2010-11-30,0.1003389849516813
2010-12-01,0.100326550508432
2010-12-02,0.1013420568971879
2010-12-03,0.1016595336884801
2010-12-04,0.1019615459332442
2010-12-05,0.1023308392122802
2010-12-06,0.1024487762021962
2010-12-07,0.1030470271854247
2010-12-08,0.1034662522264359
2010-12-09,0.1036654249226261
2010-12-10,0.1038378090965125
2010-12-11,0.1039800655874184
2010-12-12,0.1041819846361439
2010-12-13,0.1046406392040922
2010-12-14,0.1048656128077039
2010-12-15,0.1055824869667797
2010-12-16,0.1059301375924168
2010-12-17,0.1062160642662505
2010-12-18,0.1066123293904544
2010-12-19,0.1068912045193801
2010-12-20,0.1076777098848243
2010-12-21,0.1091452449825176
2010-12-22,0.1093948369692891
2010-12-23,0.1096771275005109
2010-12-24,0.1098658581386601
2010-12-25,0.1102274835465486
2010-12-26,0.110553662086686
2010-12-27,0.1108546878370613
2010-12-28,0.1112672958564428
2010-12-29,0.1127500366671898
2010-12-30,0.1133181711052565
2010-12-31,0.1137226146811802
2011-01-01,0.1141222198953038
2011-01-02,0.1147720070969546
2011-01-03,0.1152712790476909
2011-01-04,0.1155788252303379
2011-01-05,0.1159895904964112
2011-01-06,0.1163298142406781
2011-01-07,0.1168590322584652
2011-01-08,0.1174830184805449
2011-01-09,0.1179774908788827
2011-01-10,0.1193460787617843
2011-01-11,0.1215006059326756
2011-01-12,0.1219474333594044
2011-01-13,0.124478001934091
2011-01-14,0.1256734520139701
2011-01-15,0.1264082584813457
2011-01-16,0.1276972692513845
2011-01-17,0.1286792336539926
2011-01-18,0.1288664327005456
2011-01-19,0.1299441123031203
2011-01-20,0.1306407901855253
2011-01-21,0.131510576310199
2011-01-22,0.1326751948040722
2011-01-23,0.1347396287187826
2011-01-24,0.1359143567805276
2011-01-25,0.1367153467340328
2011-01-26,0.1383861454643099
2011-01-27,0.152339704040722
2011-01-28,0.1533657151890918
2011-01-29,0.1550893966279457
2011-01-30,0.1559762992513276
2011-01-31,0.1590780562743326
2011-02-01,0.1644092649331845
2011-02-02,0.1706020390572304
2011-02-03,0.1725420827896835
2011-02-04,0.1751223244356972
2011-02-05,0.1790815618915568
2011-02-06,0.1841281647680784
2011-02-07,0.1928201812382766
2011-02-08,0.1947397748343977
2011-02-09,0.2009169511294431
2011-02-10,0.2049315413875493
2011-02-11,0.2094774564396051
2011-02-12,0.2123695069789258
2011-02-13,0.2153674427754938
2011-02-14,0.2227854582761659
2011-02-15,0.2252032978414227
2011-02-16,0.22744548130611
2011-02-17,0.2296382575018347
2011-02-18,0.2322883675640466
2011-02-19,0.2337442324482727
2011-02-20,0.2357620020460077
2011-02-21,0.2370278698267111
2011-02-22,0.2388895802933593
2011-02-23,0.2407053854032048
2011-02-24,0.2430652373906416
2011-02-25,0.2449462441015914
2011-02-26,0.249384847261272
2011-02-27,0.2542656651908527
2011-02-28,0.2574421538930472
2011-03-01,0.2910754314736434
2011-03-02,0.2922284094658221
2011-03-03,0.2933221304771793
2011-03-04,0.2951253012582461
2011-03-05,0.2974716821403004
2011-03-06,0.2979448136245871
2011-03-07,0.2988959843180345
2011-03-08,0.300598596375648
2011-03-09,0.3012802776753974
2011-03-10,0.302228057095481
2011-03-11,0.3032134062276584
2011-03-12,0.3061707402148334
2011-03-13,0.3078986257369716
2011-03-14,0.310646982479576
2011-03-15,0.3121469301693937
2011-03-16,0.3152633952478155
2011-03-17,0.3167370536070511
2011-03-18,0.3170023592543791
2011-03-19,0.3174244909345977
2011-03-20,0.3179203478641936
2011-03-21,0.3188270293132887
2011-03-22,0.3189993461721649
2011-03-23,0.3207439074203827
2011-03-24,0.324293960999705
2011-03-25,0.3254478172564795
2011-03-26,0.3283218408043419
2011-03-27,0.3293891956604149
2011-03-28,0.3300180738926658
2011-03-29,0.3305180519678908
2011-03-30,0.3308673115942042
2011-03-31,0.3315873544554293
2011-04-01,0.3323064684061816
2011-04-02,0.3326746506523396
2011-04-03,0.3333078350554237
2011-04-04,0.3347893295607274
2011-04-05,0.3356013028212792
2011-04-06,0.3360684340086973
2011-04-07,0.3367480007821277
2011-04-08,0.3374520701516798
2011-04-09,0.3380342678575552
2011-04-10,0.338467030851367
2011-04-11,0.3392232564666511
2011-04-12,0.3410274440903965
2011-04-13,0.3433004163682249
2011-04-14,0.3457898478654133
2011-04-15,0.348859242401376
2011-04-16,0.3525906785268213
2011-04-17,0.3554143810709861
2011-04-18,0.3610314979778218
2011-04-19,0.3663013415703613
2011-04-20,0.369039979206821
2011-04-21,0.3719287241508209
2011-04-22,0.378673826205946
2011-04-23,0.3894537065549573
2011-04-24,0.3970959119968535
2011-04-25,0.4011060876058114
2011-04-26,0.4059445667041066
2011-04-27,0.4141820599495673
2011-04-28,0.4265308750430374
2011-04-29,0.5273464488520014
2011-04-30,0.6183076120471878
2011-05-01,0.6332879903762476
2011-05-02,0.6438029838656038
2011-05-03,0.6642960541268954
2011-05-04,0.7138420460000746
2011-05-05,0.725488145520978
2011-05-06,0.7559599424708506
2011-05-07,0.7668126060718716
2011-05-08,0.7785083051775813
2011-05-09,0.7934699702952394
2011-05-10,0.8556286234682386
2011-05-11,0.9055160578018092
2011-05-12,0.9666540453091405
2011-05-13,1.1182807894357774
2011-05-14,1.2298956543629238
2011-05-15,1.2943340058407573
2011-05-16,1.396927630355448
2011-05-17,1.4478452958467418
2011-05-18,1.4797066521736992
2011-05-19,1.507798939529775
2011-05-20,1.539840298088775
2011-05-21,1.466570889960927
2011-05-22,1.5161011229539438
2011-05-23,1.5549738739239414
2011-05-24,1.5867868841952026
2011-05-25,1.61939983916039
2011-05-26,1.6650544156389142
2011-05-27,1.7853769250330591
2011-05-28,1.8016167930512872
2011-05-29,1.8192524851308165
2011-05-30,1.8519697506878143
2011-05-31,1.8875242613498984
2011-06-01,1.9191537973192017
2011-06-02,1.9911016325897657
2011-06-03,2.18232676692588
2011-06-04,2.3084393439291606
2011-06-05,2.4789574156601817
2011-06-06,3.0382272205660823
2011-06-07,3.1504073857231805
2011-06-08,3.827707825016883
2011-06-09,4.275728737011739
2011-06-10,4.6558935849872025
2011-06-11,4.710509040265208
2011-06-12,5.217832508138098
2011-06-13,5.382497494832965
2011-06-14,5.829675123120049
2011-06-15,6.22384771348945
2011-06-16,6.381426486961323
2011-06-17,6.378335005489609
2011-06-18,6.444763345583176
2011-06-19,6.493752137673001
2011-06-20,6.5447836773130685
2011-06-21,6.633005790646095
2011-06-22,6.65585193197465
2011-06-23,6.753807400861544
2011-06-24,6.803203795855907
2011-06-25,6.826999410959283
2011-06-26,6.864732445951143
2011-06-27,6.992339766530476
2011-06-28,7.073029114163819
2011-06-29,7.119865935874182
2011-06-30,7.18925347198225
2011-07-01,7.184790358110145
2011-07-02,7.177531399016001
2011-07-03,7.192256338946742
2011-07-04,7.187108276109316
2011-07-05,7.201502109582505
2011-07-06,7.215344258545136
2011-07-07,7.222541739135416
2011-07-08,7.222027889179019
2011-07-09,7.225678699656286
2011-07-10,7.265179569545943
2011-07-11,7.279387103794251
2011-07-12,7.286523380931156
2011-07-13,7.299670029186645
2011-07-14,7.306358804995508
2011-07-15,7.31683219819297
2011-07-16,7.319631662481054
2011-07-17,7.328320806522571
2011-07-18,7.012685071852011
2011-07-19,7.036205850091944
2011-07-20,6.9713096167577735
2011-07-21,6.975866295891514
2011-07-22,6.978783215939478
2011-07-23,6.986623182084489
2011-07-24,6.997320549192843
2011-07-25,7.011916444932927
2011-07-26,7.022512885353261
2011-07-27,7.036182105656988
2011-07-28,7.032163962425566
2011-07-29,7.042418437368794
2011-07-30,7.0566722078967725
2011-07-31,7.054513757881418
2011-08-01,7.056473447818092
2011-08-02,7.055391090129359
2011-08-03,7.0107014775053695
2011-08-04,7.000997566137315
2011-08-05,6.989060829826377
2011-08-06,6.921848523322123
2011-08-07,6.864268970539996
2011-08-08,6.758625412516325
2011-08-09,6.774598930469531
2011-08-10,6.771102474463219
2011-08-11,6.76284250022167
2011-08-12,6.760084432490016
2011-08-13,6.762483245349285
2011-08-14,6.766419769800054
2011-08-15,6.7833829245124315
2011-08-16,6.7969857491802355
2011-08-17,6.807460300345422
2011-08-18,6.814843494904318
2011-08-19,6.82192682002758
2011-08-20,6.830945992635911
2011-08-21,6.83506946190992
2011-08-22,6.8403794926629855
2011-08-23,6.840638046088984
2011-08-24,6.842668640421952
2011-08-25,6.9101003320401535
2011-08-26,6.9199155217806005
2011-08-27,6.5491774729432075
2011-08-28,6.552053279733272
2011-08-29,6.559391849738365
2011-08-30,6.556526765734237
2011-08-31,6.552808976546294
2011-09-01,6.543640298046944
2011-09-02,6.5464865879619
2011-09-03,6.54722486011786
2011-09-04,6.543641172339732
2011-09-05,6.533714662154972
2011-09-06,6.510767425830054
2011-09-07,6.499020179130914
2011-09-08,6.478171764613086
2011-09-09,6.4562371504214235
2011-09-10,6.44470667448431
2011-09-11,6.197001462624943
2011-09-12,6.182139332309875
2011-09-13,6.160884716745509
2011-09-14,6.1529977685853074
2011-09-15,6.141029080587764
2011-09-16,6.124551336978523
2011-09-17,6.118550691253194
2011-09-18,6.113585261276454
2011-09-19,6.10535538621699
2011-09-20,6.1047149549239315
2011-09-21,6.103806613685306
2011-09-22,6.092811622189749
2011-09-23,6.088211528369108
2011-09-24,6.085085164842379
2011-09-25,6.049239982902498
2011-09-26,6.041606954949821
2011-09-27,6.035489620052542
2011-09-28,6.028839165050425
2011-09-29,6.024571689508396
2011-09-30,6.023672251052867
2011-10-01,6.013570351870631
2011-10-02,6.004666268756086
2011-10-03,5.9980978319749845
2011-10-04,5.992847531592689
2011-10-05,5.986734542043806
2011-10-06,5.980578543846448
2011-10-07,5.964516942437114
2011-10-08,5.955755953702184
2011-10-09,5.945016998820428
2011-10-10,5.939118826365688
2011-10-11,5.919361830025923
2011-10-12,5.90660320460799
2011-10-13,5.901091678740569
2011-10-14,5.890739368392204
2011-10-15,5.884596662699952
2011-10-16,5.8772745269075575
2011-10-17,5.839736444653589
2011-10-18,5.818566373568701
2011-10-19,5.779229160625115
2011-10-20,5.7703598431609855
2011-10-21,5.761023383238417
2011-10-22,5.751181800944943
2011-10-23,5.746813852875355
2011-10-24,5.737942654103603
2011-10-25,5.730604818955317
2011-10-26,5.708756934624933
2011-10-27,5.704307297903778
2011-10-28,5.704571885241646
2011-10-29,5.703288370872063
2011-10-30,5.701010902657703
2011-10-31,5.694827737494002
2011-11-01,5.689046574778422
2011-11-02,5.685232703195024
2011-11-03,5.672195348455462
2011-11-04,5.664801460996315
2011-11-05,5.659115660143628
2011-11-06,5.654841505285831
2011-11-07,5.649987987517447
2011-11-08,5.640067244748176
2011-11-09,5.468524934121696
2011-11-10,5.463638401745698
2011-11-11,5.455654320758096
2011-11-12,5.453240292353751
2011-11-13,5.44960543394773
2011-11-14,5.434683100340491
2011-11-15,5.42668894558938
2011-11-16,5.077413875973004
2011-11-17,5.060303233877459
2011-11-18,5.0179077353363715
2011-11-19,5.005394682851552
2011-11-20,5.001717799492847
2011-11-21,4.994306164105559
2011-11-22,4.990710972865661
2011-11-23,4.977943129340734
2011-11-24,4.982080522321047
2011-11-25,4.987656154276855
2011-11-26,4.963586656810003
2011-11-27,4.959933540155384
2011-11-28,4.9060784927798595
2011-11-29,4.924187363851468
2011-11-30,4.941381983707255
2011-12-01,4.9402315915479065
2011-12-02,4.940563034243862
2011-12-03,4.9176924572408405
2011-12-04,4.915420394790542
2011-12-05,4.911828028746962
2011-12-06,4.917906165608182
2011-12-07,4.887017976523999
2011-12-08,4.8835361575727045
2011-12-09,4.884679588931112
2011-12-10,4.882101157139913
2011-12-11,4.8910886185050035
2011-12-12,4.8921470955139
2011-12-13,4.890653331306389
2011-12-14,4.881877643644168
2011-12-15,4.881250342071789
2011-12-16,4.880980895224993
2011-12-17,4.879078618868533
2011-12-18,4.876768981034046
2011-12-19,4.882632858095043
2011-12-20,4.901888981126073
2011-12-21,4.907205378046386
2011-12-22,4.910067868036246
2011-12-23,4.914124747542361
2011-12-24,4.912920995082675
2011-12-25,4.910525081457386
2011-12-26,4.912289542535882
2011-12-27,4.913661398496872
2011-12-28,4.916920102885017
2011-12-29,4.91711588667867
2011-12-30,4.9197664054397565
2011-12-31,4.926091467654414
2012-01-01,4.937175412144239
2012-01-02,4.931425412520019
2012-01-03,4.935637006921846
2012-01-04,4.948143616528661
2012-01-05,4.9966698056489305
2012-01-06,5.033799386986629
2012-01-07,5.048024897789057
2012-01-08,5.070172210205229
2012-01-09,5.0934426234490635
2012-01-10,5.092364343688895
2012-01-11,5.107460312973814
2012-01-12,5.13421989576503
2012-01-13,5.146761438166834
2012-01-14,5.156059634987266
2012-01-15,5.16311302520945
2012-01-16,5.17274580189685
2012-01-17,5.179878038457753
2012-01-18,5.172105033324272
2012-01-19,5.184354787800528
2012-01-20,5.186560603899531
2012-01-21,5.1890853595931015
2012-01-22,5.190725448844138
2012-01-23,5.193313566440524
2012-01-24,5.1966406388049045
2012-01-25,5.196125226589588
2012-01-26,5.183736756457888
2012-01-27,5.173351225525299
2012-01-28,5.170216002373656
2012-01-29,5.166530526146123
2012-01-30,5.163464778252719
2012-01-31,5.157618369250675
2012-02-01,5.159698778046529
2012-02-02,5.164928210658143
2012-02-03,5.1670124604735905
2012-02-04,5.167917980670816
2012-02-05,5.166639617815144
2012-02-06,5.159362591310832
2012-02-07,5.1577221550110925
2012-02-08,5.157155827975018
2012-02-09,5.1573194930033
2012-02-10,5.155914970886955
2012-02-11,5.16756720431814
2012-02-12,5.167595073520089
2012-02-13,5.12196583874299
2012-02-14,5.0852815908233
2012-02-15,5.073325799568886
2012-02-16,5.050424759611579
2012-02-17,5.040952203166234
2012-02-18,5.023887039415179
2012-02-19,5.016929496267153
2012-02-20,5.0129454144823065
2012-02-21,5.0063744896871425
2012-02-22,5.0014540394048534
2012-02-23,5.0048226514045355
2012-02-24,5.007187320001731
2012-02-25,5.011024259155927
2012-02-26,5.010992560077915
2012-02-27,5.0123153245455425
2012-02-28,5.014139976006162
2012-02-29,4.976218945604724
2012-03-01,4.977283648292412
2012-03-02,4.9715015555771895
2012-03-03,4.965852138285642
2012-03-04,4.965811299537608
2012-03-05,4.966663308372957
2012-03-06,4.967889597123589
2012-03-07,4.9688150273274205
2012-03-08,4.967559384326255
2012-03-09,4.967058851723528
2012-03-10,4.965064304330599
2012-03-11,4.960742025062208
2012-03-12,4.9593336893499895
2012-03-13,4.962691605757973
2012-03-14,4.971364038738038
2012-03-15,4.97572263504948
2012-03-16,4.981951817897143
2012-03-17,4.98343613494675
2012-03-18,4.980083566853218
2012-03-19,4.975610740385247
2012-03-20,4.970247884891703
2012-03-21,4.959066626439125
2012-03-22,4.95315110936413
2012-03-23,4.952805568087277
2012-03-24,4.946061956621842
2012-03-25,4.940392014667335
2012-03-26,4.937346562809216
2012-03-27,4.934830597461144
2012-03-28,4.9352353012920425
2012-03-29,4.931036277777758
2012-03-30,4.858433093155542
2012-03-31,4.859429724644018
2012-04-01,4.858453399788803
2012-04-02,4.859366405204334
2012-04-03,4.844946283509859
2012-04-04,4.846478172488095
2012-04-05,4.847350491757263
2012-04-06,4.850266444398009
2012-04-07,4.848875749538903
2012-04-08,4.847777847873952
2012-04-09,4.850452732495184
2012-04-10,4.849573081762039
2012-04-11,4.8510273121778225
2012-04-12,4.854327119759998
2012-04-13,4.8547757638658995
2012-04-14,4.857111748846429
2012-04-15,4.859843478245429
2012-04-16,4.862691041350647
2012-04-17,4.863848058068708
2012-04-18,4.868883765064463
2012-04-19,4.872802594723048
2012-04-20,4.879050484982099
2012-04-21,4.880879983189242
2012-04-22,4.885632867697861
2012-04-23,4.880886895900681
2012-04-24,4.8805488913345005
2012-04-25,4.903586627500784
2012-04-26,4.897064341788789
2012-04-27,4.897319004490377
2012-04-28,4.8958614772251785
2012-04-29,4.894395462635758
2012-04-30,4.880453737607085
2012-05-01,4.880222046863505
2012-05-02,4.8815275879859525
2012-05-03,4.882598085587026
2012-05-04,4.88348783997183
2012-05-05,4.8835125556820085
2012-05-06,4.871578843464159
2012-05-07,4.87153094970114
2012-05-08,4.869591255911461
2012-05-09,4.8704606356992866
2012-05-10,4.87061313506926
2012-05-11,4.866709806890635
2012-05-12,4.879757887556271
2012-05-13,4.874960604110823
2012-05-14,4.8731525892430545
2012-05-15,4.871882349146718
2012-05-16,4.868170463474957
2012-05-17,4.86236481596151
2012-05-18,4.854923599618686
2012-05-19,4.854966939617137
2012-05-20,4.8386144842752525
2012-05-21,4.825619789100378
2012-05-22,4.824055640698908
2012-05-23,4.826016583132375
2012-05-24,4.813541466945627
2012-05-25,4.814429781601907
2012-05-26,4.802244162236481
2012-05-27,4.803556583125591
2012-05-28,4.803519650665788
2012-05-29,4.803604554627932
2012-05-30,4.803656006746346
2012-05-31,4.783266102548106
2012-06-01,4.786720416105425
2012-06-02,4.787878316314475
2012-06-03,4.788701222933792
2012-06-04,4.789268843083054
2012-06-05,4.79503275058868
2012-06-06,4.799165881204242
2012-06-07,4.804321255986636
2012-06-08,4.810928404945545
2012-06-09,4.814664718735076
2012-06-10,4.815542485663306
2012-06-11,4.8201683371416975
2012-06-12,4.826685488146003
2012-06-13,4.835304257584513
