timestamp,bitcoin_open,bitcoin_close,bitcoin_high,bitcoin_low,bitcoin_total_volume,bitcoin_market_cap,bitcoin_log_return_1,ema_fast,ema_slow,tr1,tr2,tr3,tr,atr,signal,trailing_stop,raw_stop,strategy_returns,position_change,transaction_cost,strategy_returns_gross
2020-01-22,8718.03,8665.44,8776.03,8613.93,25628542094.50134,157502652064.02246,-0.0068291366288682955,8692.93671800068,8030.833514648226,162.10000000000036,51.210000000000946,110.88999999999942,162.10000000000036,303.14785714285756,0,8275.687857142857,,-0.0,0,0.0,-0.0
2020-01-23,8665.85,8415.96,8670.01,8310.85,30696020541.207973,152984928858.5764,-0.029212797741972586,8600.611145333787,8039.48804240894,359.15999999999985,4.569999999999709,354.59000000000015,359.15999999999985,309.686428571429,0,8275.687857142857,,-0.0,0,0.0,-0.0
2020-01-24,8415.12,8432.1,8504.82,8238.24,30691734305.128674,153294353936.51035,0.001915948178876803,8544.440763555858,8048.310783028963,266.5799999999999,88.86000000000058,177.71999999999935,266.5799999999999,293.56928571428614,0,8275.687857142857,,0.0,0,0.0,0.0
2020-01-25,8431.4,8348.67,8431.4,8285.25,26582198966.298725,151794495723.25214,-0.009943606572221824,8479.183842370572,8055.060428354154,146.14999999999964,0.7000000000007276,146.85000000000036,146.85000000000036,288.6421428571433,0,8275.687857142857,,-0.0,0,0.0,-0.0
2020-01-26,8346.73,8595.73,8598.31,8310.78,30241155463.270596,156302144661.30927,0.029163323589837756,8518.032561580381,8067.210306368667,287.52999999999884,249.63999999999942,37.88999999999942,287.52999999999884,295.0042857142861,0,8275.687857142857,,0.0,0,0.0,0.0
2020-01-27,8597.06,8879.34,8955.0,8564.29,39661537339.92209,161473602737.4275,0.032461661588723975,8638.468374386921,8085.460411843528,390.7099999999991,359.27000000000044,31.43999999999869,390.7099999999991,314.5585714285717,0,8275.687857142857,,0.0,0,0.0,0.0
2020-01-28,8878.39,9320.81,9332.08,8878.39,49812761504.1306,169518428144.8912,0.048522304874735384,8865.915582924614,8113.22107674592,453.6900000000005,452.7399999999998,0.9500000000007276,453.6900000000005,294.5550000000003,0,8275.687857142857,,0.0,0,0.0,0.0
2020-01-29,9336.81,9276.89,9388.92,9228.95,47273353143.75747,168738228801.50467,-0.0047231734729128545,9002.907055283076,8139.370940189831,159.96999999999935,68.11000000000058,91.85999999999876,159.96999999999935,285.36357142857156,0,8275.687857142857,,-0.0,0,0.0,-0.0
2020-01-30,9276.19,9509.81,9570.22,9184.93,51037775414.9802,172993102966.37723,0.024797536068823237,9171.874703522051,8170.167323556351,385.28999999999905,293.3299999999999,91.95999999999913,385.28999999999905,294.2871428571429,0,8275.687857142857,,0.0,0,0.0,0.0
2020-01-31,9505.25,9308.06,9511.61,9204.19,50102814005.68021,169340144566.23718,-0.021443205901042796,9217.269802348035,8195.737945498904,307.4200000000001,1.8000000000010914,305.619999999999,307.4200000000001,295.39142857142855,0,8275.687857142857,,-0.0,0,0.0,-0.0
2020-02-01,9311.96,9363.22,9439.53,9285.88,48307978233.84802,170361167834.16483,0.005908556936036987,9265.919868232024,8221.973497285446,153.65000000000146,131.47000000000116,22.18000000000029,153.65000000000146,295.9742857142858,0,8275.687857142857,,0.0,0,0.0,0.0
2020-02-02,9357.81,9338.42,9456.88,9204.42,55025402183.682236,169926610304.08496,-0.0026521753746731633,9290.08657882135,8247.062182739704,252.45999999999913,93.65999999999985,158.79999999999927,252.45999999999913,269.51785714285717,0,8275.687857142857,,-0.0,0,0.0,-0.0
2020-02-03,9321.98,9308.91,9575.81,9240.22,56824765307.81458,169406963182.6937,-0.0031650670240796425,9296.361052547567,8270.923931442183,335.59000000000015,237.38999999999942,98.20000000000073,335.59000000000015,278.97999999999996,0,8275.687857142857,,-0.0,0,0.0,-0.0
2020-02-04,9303.21,9179.96,9332.49,9085.8,55377658455.62325,167075369075.11478,-0.013949158700021096,9257.560701698378,8291.351708263706,246.6900000000005,23.579999999999927,223.11000000000058,246.6900000000005,279.1207142857142,0,8275.687857142857,,-0.0,0,0.0,-0.0
2020-02-05,9182.73,9592.18,9694.36,9160.11,65675565620.91084,174596806174.2994,0.04392533586274144,9369.100467798919,8320.583804707217,534.25,514.4000000000015,19.849999999998545,534.25,305.702857142857,0,8275.687857142857,,0.0,0,0.0,0.0
2020-02-06,9585.98,9744.64,9842.37,9513.03,71141695218.03949,177388314197.5645,0.015769207068428836,9494.280311865947,8352.585067522785,329.34000000000015,250.1900000000005,79.14999999999964,329.34000000000015,303.57285714285706,0,8275.687857142857,,0.0,0,0.0,0.0
2020-02-07,9757.21,9799.45,9845.58,9726.36,69495711755.62915,178414902529.15167,0.005608871397021804,9596.003541243965,8385.098886230138,119.21999999999935,100.94000000000051,18.279999999998836,119.21999999999935,293.0471428571427,0,8275.687857142857,,0.0,0,0.0,0.0
2020-02-08,9806.27,9890.7,9913.44,9641.16,71561797135.19986,180081607384.42255,0.009268660041519546,9694.235694162644,8418.932619123843,272.28000000000065,113.98999999999978,158.29000000000087,272.28000000000065,302.00642857142844,0,8275.687857142857,,0.0,0,0.0,0.0
2020-02-09,9889.45,10148.38,10148.38,9889.05,78110955304.52135,184792100015.16357,0.025719165143944563,9845.617129441764,8457.796605210948,259.3299999999999,257.6799999999985,1.6500000000014552,259.3299999999999,299.9921428571428,0,8275.687857142857,,0.0,0,0.0,0.0
2020-02-10,10156.02,9890.12,10175.39,9771.54,81406687324.35088,180145850760.05313,-0.025777807808926714,9860.451419627843,8489.983647790477,403.84999999999854,27.01000000000022,376.8399999999983,403.84999999999854,300.9307142857142,0,8275.687857142857,,-0.0,0,0.0,-0.0
2020-02-11,9880.45,10226.93,10276.86,9717.91,38930644711.90421,186262984851.99295,0.03348815814432289,9982.610946418563,8529.01615008732,558.9500000000007,386.7399999999998,172.21000000000095,558.9500000000007,308.4492857142856,0,8275.687857142857,,0.0,0,0.0,0.0
2020-02-12,10228.71,10328.9,10383.85,10210.85,45456624047.83392,188132988212.86746,0.009921354324817083,10098.040630945708,8569.462978175245,173.0,156.92000000000007,16.079999999999927,173.0,309.38,0,8275.687857142857,,0.0,0,0.0,0.0
2020-02-13,10328.39,10221.26,10454.25,10113.01,54151236617.55855,186190344916.03287,-0.010475926650809575,10139.113753963806,8606.582012373554,341.2399999999998,125.35000000000036,215.88999999999942,341.2399999999998,306.23357142857145,0,8275.687857142857,,-0.0,0,0.0,-0.0
2020-02-14,10223.05,10320.16,10364.73,10118.42,50206573483.049774,187680301470.73926,0.009629398961710871,10199.462502642538,8645.089382882014,246.3099999999995,143.46999999999935,102.84000000000015,246.3099999999995,301.86857142857144,0,8275.687857142857,,0.0,0,0.0,0.0
2020-02-15,10317.51,9894.14,10353.26,9840.68,51460340288.898056,180265718400.57037,-0.04215660111390234,10097.688335095027,8673.157936075675,512.5799999999999,33.100000000000364,479.47999999999956,512.5799999999999,327.50642857142844,0,8275.687857142857,,-0.0,0,0.0,-0.0
2020-02-16,9896.24,9943.67,10040.51,9666.52,42364906261.0548,181221481668.7407,0.004993505121740295,10046.348890063351,8701.70876897285,373.9899999999998,146.3700000000008,227.61999999999898,373.9899999999998,336.18714285714276,0,8275.687857142857,,0.0,0,0.0,0.0
2020-02-17,9934.92,9723.61,9946.32,9493.63,48517591137.467995,176547652266.39673,-0.022379219119339776,9938.769260042234,8724.6728415802,452.6900000000005,2.649999999999636,450.0400000000009,452.6900000000005,344.5514285714285,0,8275.687857142857,,-0.0,0,0.0,-0.0
2020-02-18,9722.14,10133.82,10204.28,9604.33,54648014949.72496,184918071499.10074,0.041321396208929065,10003.78617336149,8756.339069859298,599.9500000000007,480.6700000000001,119.28000000000065,599.9500000000007,369.78428571428566,0,8275.687857142857,,0.0,0,0.0,0.0
2020-02-19,10155.32,9618.41,10228.18,9580.01,50502739123.75383,175312937106.92148,-0.05219937455464907,9875.327448907661,8775.711450311897,648.1700000000001,94.36000000000058,553.8099999999995,648.1700000000001,377.9214285714285,0,8275.687857142857,,-0.0,0,0.0,-0.0
2020-02-20,9625.62,9608.17,9665.92,9483.53,53579139400.80847,174871048291.16623,-0.001065192142151273,9786.27496593844,8794.418384012753,182.38999999999942,47.51000000000022,134.8799999999992,182.38999999999942,367.4249999999999,0,8275.687857142857,,-0.0,0,0.0,-0.0
2020-02-21,9601.62,9673.01,9739.71,9578.06,37678167400.71924,176701844101.55685,0.006725754795484582,9748.519977292295,8814.162015832691,161.64999999999964,131.53999999999905,30.110000000000582,161.64999999999964,370.45571428571424,0,8275.687857142857,,0.0,0,0.0,0.0
2020-02-22,9668.09,9658.61,9691.25,9562.29,32555342237.084362,176097270350.4831,-0.001489787473927134,9718.54998486153,8833.138375027462,128.95999999999913,18.23999999999978,110.71999999999935,128.95999999999913,360.21857142857124,0,8275.687857142857,,-0.0,0,0.0,-0.0
2020-02-23,9656.0,9946.72,9949.8,9653.46,38743680759.32858,181368043820.09412,0.02939310305198382,9794.606656574355,8858.162681206619,296.34000000000015,291.1899999999987,5.150000000001455,296.34000000000015,362.8621428571427,0,8275.687857142857,,0.0,0,0.0,0.0
2020-02-24,9946.6,9670.96,9969.09,9517.12,41928789500.12296,175872097740.40662,-0.02811526793402875,9753.391104382903,8876.42778949411,451.96999999999935,22.3700000000008,429.59999999999854,451.96999999999935,366.29928571428565,0,8275.687857142857,,-0.0,0,0.0,-0.0
2020-02-25,9665.38,9345.34,9665.91,9311.3,39441760776.318504,170478976467.6238,-0.034249757311101095,9617.374069588603,8886.965142539186,354.6100000000006,5.049999999999272,359.65999999999985,359.65999999999985,352.0642857142856,0,8275.687857142857,,-0.0,0,0.0,-0.0
2020-02-26,9332.97,8801.66,9374.85,8687.11,45140119229.636024,160731785487.8149,-0.05993748328004498,9345.469379725735,8885.048173043922,687.7399999999998,29.51000000000022,658.2299999999996,687.7399999999998,388.8314285714284,0,8275.687857142857,,-0.0,0,0.0,-0.0
2020-02-27,8806.42,8781.18,8954.05,8575.79,43045469000.97675,160149975301.41962,-0.00232954508619813,9157.372919817157,8882.714056795743,378.2599999999984,152.38999999999942,225.86999999999898,378.2599999999984,391.475714285714,0,8275.687857142857,,-0.0,0,0.0,-0.0
2020-02-28,8816.64,8717.33,8894.61,8468.46,41297721067.30182,159030381910.26715,-0.007297796598203316,9010.691946544772,8878.997561137412,426.15000000000146,113.43000000000029,312.72000000000116,426.15000000000146,404.32142857142844,0,8275.687857142857,,-0.0,0,0.0,-0.0
2020-02-29,8724.31,8552.99,8792.87,8552.99,33291626663.006737,156047250857.11172,-0.019032068956237366,8858.124631029848,8871.671548527582,239.88000000000102,75.54000000000087,164.34000000000015,239.88000000000102,384.8428571428571,-1,9515.097142857143,9515.097142857143,-0.001,1,0.001,-0.0
2020-03-01,8547.97,8567.8,8759.62,8456.63,34310775733.322155,155934421965.2728,0.0017300607850451804,8761.349754019899,8864.842974403366,302.9900000000016,206.63000000000102,96.36000000000058,302.9900000000016,379.77142857142866,-1,9515.097142857143,9517.228571428572,-0.0017300607850451804,0,0.0,-0.0017300607850451804
2020-03-02,8517.42,8905.88,8952.72,8504.61,59776629742.57125,162521881368.8758,0.038700742543703134,8809.526502679933,8865.765154753852,448.10999999999876,384.9200000000001,63.18999999999869,448.10999999999876,379.4442857142857,-1,9515.097142857143,9854.490714285714,-0.038700742543703134,0,0.0,-0.038700742543703134
2020-03-03,8912.01,8756.72,8912.37,8649.94,68336042797.3885,159816567727.14258,-0.016890327137873737,8791.924335119957,8863.314701838035,262.4300000000003,6.490000000001601,255.9399999999987,262.4300000000003,355.33571428571423,-1,9515.097142857143,9645.059285714286,0.016890327137873737,0,0.0,0.016890327137873737
2020-03-04,8752.8,8758.65,8843.49,8692.54,38832067216.87788,159869936941.09732,0.00022037787472499207,8780.832890079972,8860.962686066394,150.9499999999989,86.77000000000044,64.17999999999847,150.9499999999989,319.8199999999998,-1,9515.097142857143,9558.199999999999,-0.00022037787472499207,0,0.0,-0.00022037787472499207
2020-03-05,8766.14,9038.87,9136.05,8766.14,38122635173.15044,165070261612.788,0.03149238310777801,8866.845260053315,8864.960603233441,369.90999999999985,377.39999999999964,7.489999999999782,377.39999999999964,333.7492857142856,0,9515.097142857143,9873.243214285714,-0.03249238310777801,1,0.001,-0.03149238310777801
2020-03-06,9047.88,9135.85,9152.04,9008.53,41388087588.44269,166791067805.42844,0.010672067624011319,8956.513506702211,8871.04800540797,143.51000000000022,113.17000000000007,30.340000000000146,143.51000000000022,332.4535714285713,0,9515.097142857143,,0.0,0,0.0,0.0
2020-03-07,9128.44,8902.2,9160.97,8864.91,36764763103.12236,162543409238.00458,-0.025907797012279483,8938.409004468142,8871.748050230262,296.0599999999995,25.11999999999898,270.9400000000005,296.0599999999995,344.3892857142856,0,9515.097142857143,,-0.0,0,0.0,-0.0
2020-03-08,8910.02,8041.37,8910.02,8041.37,39132209137.697235,147076617271.6885,-0.10169897051793265,8639.396002978761,8853.087869326211,868.6500000000005,7.819999999999709,860.8300000000008,868.6500000000005,385.26857142857136,0,9515.097142857143,,-0.0,0,0.0,-0.0
2020-03-09,8050.87,7921.33,8223.75,7697.08,45678665163.11017,144664117909.4077,-0.015040345664014953,8400.040668652508,8832.149490240228,526.6700000000001,182.3800000000001,344.28999999999996,526.6700000000001,390.6042857142857,0,9515.097142857143,,-0.0,0,0.0,-0.0
2020-03-10,7954.51,7906.73,8138.89,7785.01,40882213633.94649,144410718987.88852,-0.0018448254733404463,8235.603779101672,8811.353546639324,353.8800000000001,217.5600000000004,136.3199999999997,353.8800000000001,390.1914285714286,0,9515.097142857143,,-0.0,0,0.0,-0.0
2020-03-11,7905.67,7935.52,7982.66,7620.77,38689036552.81125,144948460093.29614,0.0036345887350029324,8135.575852734448,8791.671893905856,361.8899999999994,75.93000000000029,285.9599999999991,361.8899999999994,366.9164285714286,0,9515.097142857143,,0.0,0,0.0,0.0
2020-03-12,7939.24,5142.99,7963.67,4795.52,50009548492.07486,93092131086.97026,-0.4337142618819257,7138.047235156299,8709.67904235741,3168.1499999999996,28.149999999999636,3140.0,3168.1499999999996,566.1942857142858,0,9515.097142857143,,-0.0,0,0.0,-0.0
2020-03-13,5154.34,5542.82,5874.4,4249.6,74329688818.10397,101262945297.35811,0.07486877412007929,6606.304823437534,8638.51367061904,1624.7999999999993,731.4099999999999,893.3899999999994,1624.7999999999993,651.8121428571428,0,9515.097142857143,,0.0,0,0.0,0.0
2020-03-14,5553.14,5214.19,5621.92,5138.66,36054625746.82817,95216478864.65564,-0.0611196413202621,6142.266548958356,8561.562576897264,483.2600000000002,79.10000000000036,404.15999999999985,483.2600000000002,669.1964285714284,0,9515.097142857143,,-0.0,0,0.0,-0.0
2020-03-15,5205.29,5397.93,5842.93,5160.25,32985693209.74783,98632587514.00247,0.0346317915456191,5894.154365972237,8490.469710000696,682.6800000000003,628.7400000000007,53.9399999999996,682.6800000000003,696.3171428571426,0,9515.097142857143,,0.0,0,0.0,0.0
2020-03-16,5354.9,5032.5,5359.95,4550.8,44034438467.966835,91962797384.28253,-0.07009866821408209,5606.936243981492,8412.762525506298,809.1499999999996,37.98000000000047,847.1300000000001,847.1300000000001,724.8185714285713,0,9515.097142857143,,-0.0,0,0.0,-0.0
2020-03-17,5054.12,5389.42,5458.3,4995.44,36007089253.822556,98079756006.79294,0.06852089392004691,5534.430829320995,8344.822244034245,462.8600000000006,425.8000000000002,37.0600000000004,462.8600000000006,739.135,0,9515.097142857143,,0.0,0,0.0,0.0
2020-03-18,5314.73,5376.28,5422.75,5036.93,37618067230.41405,98259998309.05324,-0.0024410872539644877,5481.713886213997,8278.113429561565,385.8199999999997,33.32999999999993,352.4899999999998,385.8199999999997,755.9114285714285,0,9515.097142857143,,-0.0,0,0.0,-0.0
2020-03-19,5372.69,6170.2,6305.01,5264.7,48056214948.15649,112778383593.49141,0.13773456710491155,5711.209257475998,8230.744588447822,1040.3100000000004,928.7300000000005,111.57999999999993,1040.3100000000004,803.2621428571429,0,9515.097142857143,,0.0,0,0.0,0.0
2020-03-20,6136.49,6195.6,6849.59,5784.79,50936770688.25396,113030383272.51407,0.004108110388663244,5872.672838317332,8185.0110021905675,1064.8000000000002,679.3900000000003,385.40999999999985,1064.8000000000002,869.0685714285713,0,9515.097142857143,,0.0,0,0.0,0.0
2020-03-21,6213.61,6145.77,6426.79,5951.22,40189198131.46317,112349835902.32983,-0.008075322397381268,5963.705225544889,8139.1853616919025,475.5699999999997,231.1899999999996,244.3800000000001,475.5699999999997,881.8907142857144,0,9515.097142857143,,-0.0,0,0.0,-0.0
2020-03-22,6171.23,5859.65,6395.68,5820.76,37255748385.30394,107128564670.89128,-0.04767416545134771,5929.02015036326,8087.959847946016,574.9200000000001,249.90999999999985,325.0100000000002,574.9200000000001,860.9099999999999,0,9515.097142857143,,-0.0,0,0.0,-0.0
2020-03-23,5848.04,6456.35,6549.61,5766.32,45578824447.64577,118046727572.5451,0.09697426779049927,6104.79676690884,8051.294458104532,783.29,689.96,93.32999999999993,783.29,879.24,0,9515.097142857143,,0.0,0,0.0,0.0
2020-03-24,6469.06,6730.17,6778.43,6365.2,45846522059.373184,123064256188.85924,0.04153626073408802,6313.25451127256,8021.606268034767,413.2300000000005,322.0799999999999,91.15000000000055,413.2300000000005,883.4792857142857,0,9515.097142857143,,0.0,0,0.0,0.0
2020-03-25,6740.4,6695.9,6894.0,6507.91,42082295491.03078,122445336599.19923,-0.005105004580796228,6440.80300751504,7991.815115944098,386.09000000000015,163.82999999999993,222.26000000000022,386.09000000000015,885.2078571428572,0,9515.097142857143,,-0.0,0,0.0,-0.0
2020-03-26,6701.07,6765.56,6767.29,6584.36,34840544710.10888,123732739823.4625,0.010349638419837765,6549.055338343361,7964.258821203781,182.9300000000003,71.39000000000033,111.53999999999996,182.9300000000003,671.9778571428573,0,9515.097142857143,,0.0,0,0.0,0.0
2020-03-27,6784.95,6397.83,6865.07,6373.23,32910551599.472366,117019679177.81361,-0.055886166835426375,6498.646892228908,7929.058173536279,491.84000000000015,99.50999999999931,392.33000000000084,491.84000000000015,591.052142857143,0,9515.097142857143,,-0.0,0,0.0,-0.0
2020-03-28,6403.78,6255.0,6403.78,6099.81,35231848358.55144,114171796491.49913,-0.02257772645206573,6417.431261485939,7891.438888737711,303.96999999999935,5.949999999999818,298.0199999999995,303.96999999999935,578.2457142857144,0,9515.097142857143,,-0.0,0,0.0,-0.0
2020-03-29,6264.74,5915.34,6264.74,5911.38,25923471292.176422,108551603303.50957,-0.05583216715993467,6250.067507657293,7847.032172136863,353.3599999999997,9.739999999999782,343.6199999999999,353.3599999999997,554.7228571428572,0,9515.097142857143,,-0.0,0,0.0,-0.0
2020-03-30,5905.52,6403.14,6545.5,5905.52,34907149977.57921,117151628726.53436,0.07923951828959323,6301.09167177153,7814.585157032663,639.9799999999996,630.1599999999999,9.819999999999709,639.9799999999996,539.9264285714286,0,9515.097142857143,,0.0,0,0.0,0.0
2020-03-31,6403.14,6421.71,6508.22,6334.39,32287674952.1782,117750205634.39989,0.0028959423272909525,6341.297781181021,7783.284591706086,173.82999999999993,105.07999999999993,68.75,173.82999999999993,519.2814285714286,0,9515.097142857143,,0.0,0,0.0,0.0
2020-04-01,6419.49,6640.8,6640.8,6179.92,35886963977.71526,120921617010.34784,0.03354800078286481,6441.131854120681,7757.6107806565105,460.8800000000001,219.09000000000015,241.78999999999996,460.8800000000001,524.6428571428571,0,9515.097142857143,,0.0,0,0.0,0.0
2020-04-02,6638.92,6807.9,7108.29,6569.15,47638672293.73783,124719708453.63535,0.024851264402860458,6563.387902747121,7736.268965360859,539.1400000000003,467.4899999999998,71.65000000000055,539.1400000000003,488.84499999999997,0,9515.097142857143,,0.0,0,0.0,0.0
2020-04-03,6767.37,6732.85,6997.91,6628.92,39867535857.25387,123234164427.70816,-0.011085171577181484,6619.875268498081,7713.720224566232,368.9899999999998,190.01000000000022,178.97999999999956,368.9899999999998,439.1442857142857,0,9515.097142857143,,-0.0,0,0.0,-0.0
2020-04-04,6733.29,6859.42,6949.17,6684.1,35009177102.13241,125564427826.17566,0.018624359074077328,6699.723512332054,7694.5224667108105,265.0699999999997,216.3199999999997,48.75,265.0699999999997,424.1085714285714,0,9515.097142857143,,0.0,0,0.0,0.0
2020-04-05,6859.59,6788.05,6885.19,6701.19,31885662165.01491,124272363451.93964,-0.01045917677369968,6729.165674888037,7674.1522989195555,184.0,25.769999999999527,158.23000000000047,184.0,396.18571428571425,0,9515.097142857143,,-0.0,0,0.0,-0.0
2020-04-06,6778.67,7297.64,7297.64,6778.47,45370138560.82485,133484854333.44951,0.0723872949296424,6918.657116592025,7665.691348382037,519.1700000000001,509.59000000000015,9.579999999999927,519.1700000000001,377.32,0,9515.097142857143,,0.0,0,0.0,0.0
2020-04-07,7280.01,7196.78,7415.91,7106.18,43386074290.71468,131782164465.85344,-0.013917304448284502,7011.364744394684,7655.154014710531,309.72999999999956,118.26999999999953,191.46000000000004,309.72999999999956,369.92714285714277,0,9515.097142857143,,-0.0,0,0.0,-0.0
2020-04-08,7197.92,7342.29,7396.29,7166.14,38922547592.862114,134518720640.0234,0.02001707930265908,7121.673162929789,7648.123362694563,230.14999999999964,199.51000000000022,30.639999999999418,230.14999999999964,358.7885714285713,0,9515.097142857143,,0.0,0,0.0,0.0
2020-04-09,7339.04,7294.49,7357.38,7155.32,34921486435.060486,133598651281.71776,-0.006531514435769509,7179.278775286526,7640.176545555359,202.0600000000004,15.090000000000146,186.97000000000025,202.0600000000004,360.15499999999986,0,9515.097142857143,,-0.0,0,0.0,-0.0
2020-04-10,7294.22,6864.69,7297.84,6798.85,37828011010.9016,125740858699.27551,-0.060728387024053865,7074.415850191018,7622.749881610294,498.9899999999998,3.350000000000364,495.6399999999994,498.9899999999998,360.66571428571416,0,9515.097142857143,,-0.0,0,0.0,-0.0
