timestamp,bitcoin_open,bitcoin_close,bitcoin_high,bitcoin_low,bitcoin_total_volume,bitcoin_market_cap,bitcoin_log_return_1,returns_1d,returns_7d,sma_7,sma_21,price_vs_sma7,price_vs_sma21,volume_sma_7,volume_ratio,volatility_7d,signal,confidence,strategy_returns,position_change,transaction_cost,strategy_returns_gross,label,barrier_touched,days_to_barrier,return_at_barrier,volatility
2020-02-05,9182.73,9592.18,9694.36,9160.11,65675565620.91084,174596806174.2994,0.04392533586274144,0.044904335095142134,0.033986605424878524,9371.50857142857,8957.730476190474,0.02354705508611521,0.07082703877906171,54621708460.362755,1.2023711354354565,0.022968268212296087,1,0.13427746401276394,0.04392533586274144,0,0.0,0.04392533586274144,1.0,upper,4.0,0.0564,0.0241
2020-02-06,9585.98,9744.64,9842.37,9513.03,71141695218.03949,177388314197.5645,0.015769207068428836,0.01589419714809348,0.024693448134084584,9405.055714285714,9006.479047619048,0.036106568215058754,0.08195888187583034,57493697003.656944,1.2373825119215147,0.021861894065784773,1,0.12533403755786227,0.015769207068428836,0,0.0,0.015769207068428836,1.0,upper,5.0,0.0483,0.0227
2020-02-07,9757.21,9799.45,9845.58,9726.36,69495711755.62915,178414902529.15167,0.005608871397021804,0.0056246305661369345,0.0527918814446835,9475.254285714285,9049.18761904762,0.034214988274721136,0.08290936297675544,60264110967.93537,1.1531857126807301,0.018921284144663587,1,0.16851024413922958,0.005608871397021804,0,0.0,0.005608871397021804,1.0,upper,5.0,0.0526,0.0214
2020-02-08,9806.27,9890.7,9913.44,9641.16,71561797135.19986,180081607384.42255,0.009268660041519546,0.009311747087846767,0.05633532054143786,9550.608571428573,9096.035238095237,0.03560939871296154,0.08736386140816776,63586085096.69991,1.1254317202634934,0.01891681560060659,1,0.37715145365530345,0.009268660041519546,0,0.0,0.009268660041519546,1.0,upper,4.0,0.0434,0.0201
2020-02-09,9889.45,10148.38,10148.38,9889.05,78110955304.52135,184792100015.16357,0.025719165143944563,0.026052756629965312,0.08673415845507049,9666.317142857142,9165.46380952381,0.04987037462339772,0.10724129306526131,66884021256.819786,1.1678567442078973,0.019327425050079117,-1,0.6227080419738326,0.024719165143944562,1,0.001,0.025719165143944563,1.0,time,5.0,0.0168,0.0197
2020-02-10,10156.02,9890.12,10175.39,9771.54,81406687324.35088,180145850760.05313,-0.025777807808926714,-0.02544839668991483,0.062435881322303155,9749.347142857141,9225.41,0.014439208603418852,0.07205208223807946,70395724402.03926,1.1564152228823807,0.02362139216476514,-1,0.5486128104194106,0.025777807808926714,0,0.0,0.025777807808926714,1.0,time,5.0,0.0004,0.022
2020-02-11,9880.45,10226.93,10276.86,9717.91,38930644711.90421,186262984851.99295,0.03348815814432289,0.034055198521352636,0.1140495165556279,9898.914285714285,9296.939047619046,0.033136534453995115,0.10003195112042018,68046151010.0794,0.5721211873708709,0.022849151150191406,-1,0.12280347465227631,-0.03348815814432289,0,0.0,-0.03348815814432289,0.0,time,5.0,-0.0281,0.0225
2020-02-12,10228.71,10328.9,10383.85,10210.85,45456624047.83392,188132988212.86746,0.009921354324817083,0.009970734130379189,0.07680423011244564,10004.16,9376.151428571427,0.03246049643348359,0.10161403414681569,65157730785.35412,0.6976397658411314,0.018898995618073778,-1,0.12402094768186132,-0.009921354324817083,0,0.0,-0.009921354324817083,0.0,lower,3.0,-0.043,0.0212
2020-02-13,10328.39,10221.26,10454.25,10113.01,54151236617.55855,186190344916.03287,-0.010475926650809575,-0.01042124524392718,0.04891099106791019,10072.248571428572,9462.118095238095,0.01479425646762933,0.08022959522603634,62730522413.856834,0.8632358624451186,0.020279084428594323,-1,0.6054749036378599,0.010475926650809575,0,0.0,0.010475926650809575,0.0,lower,4.0,-0.0499,0.021
2020-02-14,10223.05,10320.16,10364.73,10118.42,50206573483.049774,187680301470.73926,0.009629398961710871,0.009675910797690257,0.05313665562863212,10146.635714285716,9552.025714285714,0.017101657199536158,0.08041585195541168,59974931232.0598,0.8371259866691049,0.020290405871016676,-1,0.12537068426024836,-0.009629398961710871,0,0.0,-0.009629398961710871,0.0,lower,1.0,-0.0422,0.0199
2020-02-15,10317.51,9894.14,10353.26,9840.68,51460340288.898056,180265718400.57037,-0.04215660111390234,-0.04128036774623656,0.0003478014700677434,10147.127142857144,9625.619523809524,-0.02493189838812937,0.02789643570746536,57103294539.730965,0.9011798829416631,0.027358314835078,-1,0.1888903422564675,0.04215660111390234,0,0.0,0.04215660111390234,0.0,time,5.0,-0.0293,0.0245
2020-02-16,9896.24,9943.67,10040.51,9666.52,42364906261.0548,181221481668.7407,0.004993505121740295,0.005005993446626,-0.02017169242775685,10117.882857142858,9689.807142857142,-0.0172183113406843,0.026198958699605646,51996716104.95002,0.8147611894479182,0.025131519507887955,-1,0.10321885876863567,-0.004993505121740295,0,0.0,-0.004993505121740295,0.0,time,5.0,-0.0276,0.0232
2020-02-17,9934.92,9723.61,9946.32,9493.63,48517591137.467995,176547652266.39673,-0.022379219119339776,-0.022130662019153813,-0.016835993900984003,10094.095714285713,9730.010476190477,-0.036703209952861915,-0.000657807738865035,47298273792.53819,1.0257793201984078,0.02465635227556794,-1,0.5164393393407111,0.022379219119339776,0,0.0,0.022379219119339776,0.0,time,5.0,-0.0067,0.0233
2020-02-18,9722.14,10133.82,10204.28,9604.33,54648014949.72496,184918071499.10074,0.041321396208929065,0.04218700667756092,-0.009104393987247494,10080.794285714286,9768.725238095238,0.005260073044130786,0.03737383875646305,49543612397.941154,1.1030284693571502,0.02674974871874079,1,0.418770787761109,-0.042321396208929066,1,0.001,-0.041321396208929065,0.0,lower,1.0,-0.0522,0.0255
2020-02-19,10155.32,9618.41,10228.18,9580.01,50502739123.75383,175312937106.92148,-0.05219937455464907,-0.050860386310394246,-0.06878660844814066,9979.295714285714,9784.988095238095,-0.036163445258876714,-0.01702384240193011,50264485980.21543,1.004739989654568,0.031964801931245575,-1,0.5390615205076291,-0.05319937455464907,1,0.001,-0.05219937455464907,1.0,time,5.0,0.0054,0.0299
2020-02-20,9625.62,9608.17,9665.92,9483.53,53579139400.80847,174871048291.16623,-0.001065192142151273,-0.0010646250263817159,-0.05998184176901866,9891.71142857143,9789.671904761904,-0.02866454714322164,-0.018540141746080208,50182757806.39399,1.0676802500077374,0.03212431690945272,-1,0.16051399933401675,0.001065192142151273,0,0.0,0.001065192142151273,0.0,time,5.0,-0.0277,0.0283
2020-02-21,9601.62,9673.01,9739.71,9578.06,37678167400.71924,176701844101.55685,0.006725754795484582,0.00674842347710336,-0.06270736112618402,9799.261428571428,9807.050476190476,-0.01288376981180639,-0.013667766523267955,48392985508.9182,0.7785873717953533,0.03186853388787327,-1,0.14174974804593854,-0.006725754795484582,0,0.0,-0.006725754795484582,0.0,lower,5.0,-0.0944,0.027
2020-02-22,9668.09,9658.61,9691.25,9562.29,32555342237.084362,176097270350.4831,-0.001489787473927134,-0.0014886782914521612,-0.02380499972711103,9765.614285714286,9821.116666666665,-0.010957250878812386,-0.016546658815103976,45692271501.516235,0.7124912193521405,0.02847094984000893,-1,0.10042445108482073,0.001489787473927134,0,0.0,0.001489787473927134,0.0,lower,4.0,-0.0929,0.0256
2020-02-23,9656.0,9946.72,9949.8,9653.46,38743680759.32858,181368043820.09412,0.02939310305198382,0.02982934397392567,0.0003067277976842586,9766.050000000001,9850.083333333334,0.01849980288857811,0.00981074610197874,45174953572.6982,0.8576363160391515,0.031073803574705405,-1,0.13224051722550526,-0.02939310305198382,0,0.0,-0.02939310305198382,0.0,lower,2.0,-0.0624,0.026
2020-02-24,9946.6,9670.96,9969.09,9517.12,41928789500.12296,175872097740.40662,-0.02811526793402875,-0.027723711937201467,-0.00541465566800825,9758.528571428571,9867.323809523808,-0.008973542556913627,-0.01990041203819437,44233696195.93463,0.9478925142135533,0.0318145747733471,-1,0.3391603579608133,0.02811526793402875,0,0.0,0.02811526793402875,0.0,lower,2.0,-0.0942,0.0264
2020-02-25,9665.38,9345.34,9665.91,9311.3,39441760776.318504,170478976467.6238,-0.034249757311101095,-0.03366987351824424,-0.07780678954234432,9645.888571428572,9875.199047619048,-0.03115820478362208,-0.053655530897556813,42061374171.16228,0.9377192627092101,0.027548317944129458,-1,0.1249297165305578,0.034249757311101095,0,0.0,0.034249757311101095,0.0,lower,1.0,-0.0599,0.0271
2020-02-26,9332.97,8801.66,9374.85,8687.11,45140119229.636024,160731785487.8149,-0.05993748328004498,-0.05817658854573515,-0.08491528225559108,9529.210000000001,9837.555238095238,-0.07634945604095211,-0.10530006826124916,41295285614.85973,1.093105872923004,0.02938259762212859,-1,0.4718549483683622,0.05993748328004498,0,0.0,0.05993748328004498,1.0,time,5.0,0.0118,0.0309
2020-02-27,8806.42,8781.18,8954.05,8575.79,43045469000.97675,160149975301.41962,-0.00232954508619813,-0.002326833801805539,-0.08607154119879223,9411.06857142857,9791.676190476192,-0.06693061118913457,-0.10319951056582566,39790475557.74091,1.0818033310135347,0.0293064979988927,-1,0.6702487372081062,0.00232954508619813,0,0.0,0.00232954508619813,0.0,time,5.0,-0.0028,0.0294
2020-02-28,8816.64,8717.33,8894.61,8468.46,41297721067.30182,159030381910.26715,-0.007297796598203316,-0.007271232340072764,-0.09879861594271078,9274.542857142857,9740.146666666666,-0.0600798191054468,-0.10501039683180668,40307554652.967,1.0245652811950459,0.028239324497054314,-1,0.6618684903956045,0.007297796598203316,0,0.0,0.007297796598203316,1.0,time,5.0,0.0047,0.0279
2020-02-29,8724.31,8552.99,8792.87,8552.99,33291626663.006737,156047250857.11172,-0.019032068956237366,-0.018852102650696922,-0.11446988748898657,9116.597142857141,9676.44619047619,-0.061822095901070684,-0.1161021482847624,40412738142.384476,0.8237904233489889,0.027672697420773926,1,0.2412530939926994,0.018032068956237365,1,0.001,0.019032068956237366,1.0,upper,5.0,0.0553,0.0267
2020-03-01,8547.97,8567.8,8759.62,8456.63,34310775733.322155,155934421965.2728,0.0017300607850451804,0.0017315582036223631,-0.13863062396448278,8919.608571428571,9601.180476190477,-0.0394421536114814,-0.1076305646741158,39779465995.81214,0.8625247944991088,0.021001047080022005,1,0.13964285471205085,0.0017300607850451804,0,0.0,0.0017300607850451804,1.0,upper,4.0,0.0535,0.0256
2020-03-02,8517.42,8905.88,8952.72,8504.61,59776629742.57125,162521881368.8758,0.038700742543703134,0.03945937113378006,-0.07911107066930279,8810.31142857143,9554.311904761906,0.010847354512196539,-0.0678679858084521,42329157459.019035,1.4121856736799918,0.030544895897406676,-1,0.6910585915556865,0.037700742543703133,1,0.001,0.038700742543703134,0.0,time,5.0,-0.0004,0.0283
2020-03-03,8912.01,8756.72,8912.37,8649.94,68336042797.3885,159816567727.14258,-0.016890327137873737,-0.016748485270405622,-0.0629854023502624,8726.222857142857,9484.301904761904,0.0034948847120239712,-0.07671433407203099,46456912033.4576,1.4709553391791055,0.029115693188980947,-1,0.1620210818341378,0.016890327137873737,0,0.0,0.016890327137873737,0.0,lower,5.0,-0.0852,0.0271
2020-03-04,8752.8,8758.65,8843.49,8692.54,38832067216.87788,159869936941.09732,0.00022037787472499207,0.00022040215971275146,-0.004886578213655124,8720.07857142857,9409.528095238094,0.0044232891086335435,-0.0691722357009048,45555761745.92072,0.8524073734834449,0.019374546160950253,-1,0.09749741803356747,-0.00022037787472499207,0,0.0,-0.00022037787472499207,0.0,lower,4.0,-0.0854,0.0258
2020-03-05,8766.14,9038.87,9136.05,8766.14,38122635173.15044,165070261612.788,0.03149238310777801,0.03199351498233183,0.029345714357295938,8756.891428571427,9353.22380952381,0.03220076139217065,-0.033609140113136426,44852499770.51697,0.8499556405596307,0.02287384744713084,-1,0.2468342785241262,-0.03149238310777801,0,0.0,-0.03149238310777801,0.0,lower,3.0,-0.1169,0.0269
2020-03-06,9047.88,9135.85,9152.04,9008.53,41388087588.44269,166791067805.42844,0.010672067624011319,0.010729217258351964,0.048010113188327264,8816.68,9296.828095238096,0.03620070139780518,-0.0173153782762262,44865409273.537094,0.9224943728052554,0.022353984450036973,-1,0.12406283493591944,-0.010672067624011319,0,0.0,-0.010672067624011319,0.0,lower,2.0,-0.1276,0.0258
2020-03-07,9128.44,8902.2,9160.97,8864.91,36764763103.12236,162543409238.00458,-0.025907797012279483,-0.025575069643218762,0.040828996643279325,8866.567142857142,9249.592857142856,0.004018788395637962,-0.037557637672082644,45361571622.125046,0.8104825690208316,0.023747472341844336,-1,0.10710182424336154,0.025907797012279483,0,0.0,0.025907797012279483,0.0,lower,1.0,-0.1017,0.0258
2020-03-08,8910.02,8041.37,8910.02,8041.37,39132209137.697235,147076617271.6885,-0.10169897051793265,-0.0966985688930827,-0.06144284413735146,8791.362857142858,9159.007142857143,-0.08531019243887761,-0.12202601498446886,46050347822.750046,0.8497701100612518,0.045685577746737226,-1,0.2621294756627615,0.10169897051793265,0,0.0,0.10169897051793265,0.0,lower,4.0,-0.447,0.0387
2020-03-09,8050.87,7921.33,8223.75,7697.08,45678665163.11017,144664117909.4077,-0.015040345664014953,-0.014927804590511351,-0.11055055760913013,8650.712857142858,9073.184285714286,-0.08431476910490798,-0.12695149238045111,44036352882.827034,1.0372944663390504,0.04059236355213376,-1,0.04788585297150448,0.015040345664014953,0,0.0,0.015040345664014953,0.0,lower,3.0,-0.4319,0.0368
2020-03-10,7954.51,7906.73,8138.89,7785.01,40882213633.94649,144410718987.88852,-0.0018448254733404463,-0.0018431248287851254,-0.09706716670168736,8529.285714285714,8967.13238095238,-0.07299036931580272,-0.11825434664094447,40114377288.049614,1.0191411757531037,0.04092743268550057,-1,0.07451134963098144,0.0018448254733404463,0,0.0,0.0018448254733404463,0.0,lower,2.0,-0.4301,0.0352
2020-03-11,7905.67,7935.52,7982.66,7620.77,38689036552.81125,144948460093.29614,0.0036345887350029324,0.003641201862211174,-0.09397909495184753,8411.695714285715,8886.994761904763,-0.05660876599197684,-0.10706372484693938,40093944336.04009,0.9649596015933513,0.04114161182768352,-1,0.09074305592115313,-0.0036345887350029324,0,0.0,-0.0036345887350029324,0.0,lower,1.0,-0.4337,0.0337
2020-03-12,7939.24,5142.99,7963.67,4795.52,50009548492.07486,93092131086.97026,-0.4337142618819257,-0.35190258483376013,-0.43101405374786905,7855.141428571428,8674.367142857143,-0.3452708589951732,-0.40710487401551076,41792074810.17216,1.1966275596324922,0.13022304855040537,1,0.23454929757729248,0.4327142618819257,1,0.001,0.4337142618819257,1.0,time,5.0,0.0468,0.132
2020-03-13,5154.34,5542.82,5874.4,4249.6,74329688818.10397,101262945297.35811,0.07486877412007929,0.07774271386878051,-0.39328907545548586,7341.851428571428,8477.691428571428,-0.24503784175887122,-0.3461875739756646,46498017842.9809,1.5985560732740867,0.13914045762496913,-1,0.0392863905592564,0.07386877412007929,1,0.001,0.07486877412007929,0.0,time,5.0,-0.0305,0.1311
2020-03-14,5553.14,5214.19,5621.92,5138.66,36054625746.82817,95216478864.65564,-0.0611196413202621,-0.05928931482530553,-0.41428073959246037,6814.992857142856,8266.052380952382,-0.23489428245915778,-0.3692043360364913,46396569649.224594,0.7770967987378079,0.13839194696536355,1,0.08661482261747101,0.060119641320262096,1,0.001,0.0611196413202621,1.0,time,5.0,0.1683,0.1248
2020-03-15,5205.29,5397.93,5842.93,5160.25,32985693209.74783,98632587514.00247,0.0346317915456191,0.03523845506205192,-0.3287300547046087,6437.358571428571,8049.443333333334,-0.1614681798279728,-0.3294033169167392,45518495945.23182,0.7246657106033656,0.14202597809696155,1,0.005413164193462903,0.0346317915456191,0,0.0,0.0346317915456191,1.0,time,5.0,0.1378,0.1209
2020-03-16,5354.9,5032.5,5359.95,4550.8,44034438467.966835,91962797384.28253,-0.07009866821408209,-0.06769817318861127,-0.3646900204889836,6024.66857142857,7828.564285714286,-0.16468434066793936,-0.35716182222794,45283606417.3542,0.9724145657067489,0.14159596316200657,1,0.017265880489138484,-0.07009866821408209,0,0.0,-0.07009866821408209,1.0,time,5.0,0.1998,0.1155
2020-03-17,5054.12,5389.42,5458.3,4995.44,36007089253.822556,98079756006.79294,0.06852089392004691,0.07092300049677092,-0.31837561166246975,5665.052857142858,7640.187142857144,-0.048654948875776594,-0.2945958130045806,44587160077.336494,0.8075663305617179,0.14840077559471992,1,0.01133057525728645,0.06852089392004691,0,0.0,0.06852089392004691,1.0,time,5.0,0.0837,0.1143
2020-03-18,5314.73,5376.28,5422.75,5036.93,37618067230.41405,98259998309.05324,-0.0024410872539644877,-0.0024381102233635987,-0.3225043853458879,5299.447142857142,7477.07380952381,0.01449827785270319,-0.2809647013044001,44434164459.85118,0.8466023315101183,0.1481092487487091,1,0.034506581464357734,-0.0024410872539644877,0,0.0,-0.0024410872539644877,1.0,time,5.0,0.1831,0.109
2020-03-19,5372.69,6170.2,6305.01,5264.7,48056214948.15649,112778383593.49141,0.13773456710491155,0.14767088023689245,0.19973011808306063,5446.191428571428,7352.741428571428,0.13293850958494202,-0.16083000334763375,44155116810.719986,1.0883498543138128,0.07787690875232268,1,0.04208752189142924,0.13773456710491155,0,0.0,0.13773456710491155,1.0,time,5.0,0.0869,0.1146
2020-03-20,6136.49,6195.6,6849.59,5784.79,50936770688.25396,113030383272.51407,0.004108110388663244,0.0041165602411592506,0.11777037681180347,5539.445714285714,7232.659047619048,0.11845125298766379,-0.14338558485767994,40813271363.59856,1.2480442999647554,0.07509984159217521,1,0.005034873498063929,0.004108110388663244,0,0.0,0.004108110388663244,1.0,time,5.0,0.0777,0.1091
2020-03-21,6213.61,6145.77,6426.79,5951.22,40189198131.46317,112349835902.32983,-0.008075322397381268,-0.008042804570985829,0.17866245763963362,5672.528571428571,7118.029523809523,0.08342689201338804,-0.1365911058049638,41403924561.40356,0.9706615630569295,0.06847431250390532,1,0.00851026170001728,-0.008075322397381268,0,0.0,-0.008075322397381268,1.0,time,5.0,0.0961,0.1037
2020-03-22,6171.23,5859.65,6395.68,5820.76,37255748385.30394,107128564670.89128,-0.04767416545134771,-0.04655559840345491,0.08553649269256902,5738.488571428572,6989.07,0.021113822405202542,-0.16159803807945838,42013932443.625854,0.8867474720509338,0.07337515838458483,1,0.027299287708677133,-0.04767416545134771,0,0.0,-0.04767416545134771,1.0,time,5.0,0.0879,0.0994
2020-03-23,5848.04,6456.35,6549.61,5766.32,45578824447.64577,118046727572.5451,0.09697426779049927,0.10183202068382946,0.2829309488325882,5941.895714285713,6872.425714285714,0.08658083387047966,-0.06054277362661298,42234559012.15142,1.079183150332697,0.06980776716301651,-1,0.030002782650832446,0.09597426779049927,1,0.001,0.09697426779049927,0.0,time,5.0,-0.0317,0.1
2020-03-24,6469.06,6730.17,6778.43,6365.2,45846522059.373184,123064256188.85924,0.04153626073408802,0.042410959752801514,0.24877445068300474,6133.431428571428,6775.923333333334,0.09729277621802024,-0.0067523392875854515,43640192270.08722,1.0505572884654377,0.06839884607317938,-1,0.004598028286948082,-0.04153626073408802,0,0.0,-0.04153626073408802,0.0,time,5.0,-0.1291,0.096
2020-03-25,6740.4,6695.9,6894.0,6507.91,42082295491.03078,122445336599.19923,-0.005105004580796228,-0.005091996190289438,0.24545224579076974,6321.948571428571,6677.697142857142,0.05915129241346029,0.002725918344818723,44277939164.461044,0.9504122433233622,0.06864232007213443,-1,0.01482358313828211,0.005105004580796228,0,0.0,0.005105004580796228,0.0,time,5.0,-0.0447,0.0914
2020-03-26,6701.07,6765.56,6767.29,6584.36,34840544710.10888,123732739823.4625,0.010349638419837765,0.010403381173553994,0.0964895789439566,6407.0,6569.444285714285,0.055963789605119496,0.029852709872611793,42389986273.311386,0.821905071765602,0.046814296713257014,-1,0.056498732385061534,-0.010349638419837765,0,0.0,-0.010349638419837765,0.0,time,5.0,-0.0522,0.0869
2020-03-27,6784.95,6397.83,6865.07,6373.23,32910551599.472366,117019679177.81361,-0.055886166835426375,-0.054353224271161626,0.03264090644973838,6435.889999999999,6439.06238095238,-0.0059137120118584185,-0.006403475927543645,39814812117.77116,0.8265906543053332,0.05362443532196699,1,0.31971682596731066,0.054886166835426374,1,0.001,0.055886166835426375,1.0,time,5.0,0.0373,0.0846
2020-03-28,6403.78,6255.0,6403.78,6099.81,35231848358.55144,114171796491.49913,-0.02257772645206573,-0.02232475698791625,0.01777320010348582,6451.494285714286,6313.0052380952375,-0.030457174262618292,-0.00918821320552854,39106619293.06948,0.90091777288443,0.05450341136985631,1,0.05498603143873584,-0.02257772645206573,0,0.0,-0.02257772645206573,1.0,time,5.0,0.0847,0.0806
2020-03-29,6264.74,5915.34,6264.74,5911.38,25923471292.176422,108551603303.50957,-0.05583216715993467,-0.05430215827338125,0.009503980613176699,6459.45,6211.765714285714,-0.08423472586675329,-0.047720040954538745,37487722565.479836,0.6915189698946335,0.055759475852528835,1,0.028504713266731454,-0.05583216715993467,0,0.0,-0.05583216715993467,1.0,time,5.0,0.1294,0.0782
2020-03-30,5905.52,6403.14,6545.5,5905.52,34907149977.57921,117151628726.53436,0.07923951828959323,0.08246356084350182,-0.008241498679594561,6451.848571428572,6139.470952380952,-0.007549552797049941,0.04294654208222837,35963197641.184616,0.9706353235287388,0.05022348252263489,1,0.021279613281615956,0.07923951828959323,0,0.0,0.07923951828959323,1.0,time,5.0,0.0688,0.0791
2020-03-31,6403.14,6421.71,6508.22,6334.39,32287674952.1782,117750205634.39989,0.0028959423272909525,0.0029001396189993756,-0.04583242325231007,6407.782857142857,6068.755714285714,0.002173472973045376,0.058159250813711205,34026219483.013897,0.9489057392431273,0.046747779881761306,1,0.13935251767887485,0.0028959423272909525,0,0.0,0.0028959423272909525,1.0,time,5.0,0.0555,0.0752
2020-04-01,6419.49,6640.8,6640.8,6179.92,35886963977.71526,120921617010.34784,0.03354800078286481,0.03411708096441601,-0.008228916202452141,6399.9114285714295,6007.10238095238,0.03763936018757397,0.10549139649375383,33141172123.96883,1.0828513802552138,0.049129210237733006,1,0.10626414336397873,0.03354800078286481,0,0.0,0.03354800078286481,1.0,time,5.0,0.0943,0.0723
