timestamp,bitcoin_open,bitcoin_close,bitcoin_high,bitcoin_low,bitcoin_total_volume,bitcoin_market_cap,bitcoin_log_return_1,ema_fast,ema_slow,atr,signal,long_trailing_stop,short_trailing_stop,strategy_returns,position_change,transaction_cost,strategy_returns_gross
2020-09-23,10533.15,10223.78,10534.99,10154.93,19981974722.351273,189120580778.46335,-0.029283050648842644,10597.953780299731,10790.357576242297,309.27214285714297,0,11130.82907142857,6784.953428571429,-0.0,0,0.0,-0.0
2020-09-24,10232.24,10726.53,10786.87,10219.31,21348447554.09249,198514026300.17914,0.0480037325753534,10626.526273566458,10786.368352727153,332.1728571428574,0,11130.82907142857,6784.953428571429,0.0,0,0.0,0.0
2020-09-25,10732.26,10681.99,10750.61,10562.95,19119761059.475536,197616950282.06653,-0.004160966219284908,10638.851546107246,10779.844705681706,333.2035714285717,0,11130.82907142857,6784.953428571429,-0.0,0,0.0,-0.0
2020-09-26,10684.79,10743.19,10756.99,10653.01,16886146730.050009,198687083452.04324,0.005712919700176496,10662.037869194524,10777.5537865766,326.4214285714288,0,11130.82907142857,6784.953428571429,0.0,0,0.0,0.0
2020-09-27,10728.6,10765.3,10791.81,10623.48,17639951627.948776,199236216251.43555,0.0020559330560155466,10684.985009373519,10776.787924915563,315.2878571428573,0,11130.82907142857,6784.953428571429,0.0,0,0.0,0.0
2020-09-28,10834.89,10672.03,10935.9,10672.03,19869963340.485493,197720212770.89465,-0.00870169825528439,10682.106118401625,10770.240554608341,301.7771428571429,0,11130.82907142857,6784.953428571429,-0.0,0,0.0,-0.0
2020-09-29,10701.57,10837.52,10849.43,10647.31,18308943800.639038,200532996047.58585,0.015387887285247788,10716.642536534597,10774.44551994532,295.4635714285715,0,11130.82907142857,6784.953428571429,0.0,0,0.0,0.0
2020-09-30,10839.06,10770.88,10839.06,10674.49,18558607662.6852,199310441688.83572,-0.006167991269277367,10728.695306193575,10774.222674948738,278.99357142857156,0,11130.82907142857,6784.953428571429,-0.0,0,0.0,-0.0
2020-10-01,10811.77,10627.98,10898.75,10482.02,20889752499.95891,196617081790.5188,-0.013356050205546983,10706.314127039446,10765.082507764442,288.1928571428572,0,11130.82907142857,6784.953428571429,-0.0,0,0.0,-0.0
2020-10-02,10614.05,10572.67,10662.46,10420.55,21258724984.475838,195660035179.73257,-0.005217776387552536,10676.61543214179,10753.056726029165,291.94571428571425,0,11130.82907142857,6784.953428571429,-0.0,0,0.0,-0.0
2020-10-03,10570.13,10546.66,10592.27,10510.64,16039831144.937496,195188285650.34625,-0.0024631475667485406,10647.736447221392,10740.156930652342,279.82,0,11130.82907142857,6784.953428571429,-0.0,0,0.0,-0.0
2020-10-04,10528.65,10670.7,10696.19,10525.4,16029160487.55924,197494664453.7935,0.011692445540483305,10652.839458949971,10735.81587248657,270.6978571428572,0,11130.82907142857,6784.953428571429,0.0,0,0.0,0.0
2020-10-05,10667.67,10784.95,10784.95,10633.08,17853484006.269306,199530129891.0881,0.010649976101384158,10682.19735696109,10738.886755456158,236.48214285714297,0,11130.82907142857,6784.953428571429,0.0,0,0.0,0.0
2020-10-06,10786.36,10605.96,10794.76,10541.05,19419734685.095844,196314284797.01337,-0.016735536504055685,10665.255722080847,10730.578833240148,239.62785714285732,0,11130.82907142857,6784.953428571429,-0.0,0,0.0,-0.0
2020-10-07,10594.11,10668.01,10679.87,10562.72,17222472599.6063,197575523784.584,0.0058334364444519535,10665.867783840658,10726.668281162638,220.84857142857177,0,11130.82907142857,6784.953428571429,0.0,0,0.0,0.0
2020-10-08,10672.16,10888.67,10929.16,10552.77,19767968267.462948,201518932273.67853,0.020473255389331767,10715.379387431623,10736.793388589973,207.19357142857163,0,11130.82907142857,6784.953428571429,0.0,0,0.0,0.0
2020-10-09,10918.68,11063.25,11095.4,10840.1,19254933802.105747,204809205392.17957,0.015906005554643513,10792.683968002373,10757.196926803099,212.02500000000015,1,10448.377499999999,6784.953428571429,-0.001,1,0.001,0.0
2020-10-10,11056.69,11286.54,11449.37,11051.39,19496631246.27072,209268690952.5854,0.019982060646143596,10902.429752890735,10790.280868877906,233.0250000000003,1,10610.7675,6784.953428571429,0.019982060646143596,0,0.0,0.019982060646143596
2020-10-11,11296.8,11377.81,11421.5,11280.24,16270141989.732687,210799352797.1382,0.008054102004153093,11008.069807803906,10827.001439573036,231.09142857142888,1,10707.644857142855,6784.953428571429,0.008054102004153093,0,0.0,0.008054102004153093
2020-10-12,11366.48,11543.18,11696.64,11251.51,20957733313.86495,213726225963.20517,0.01442981908117689,11126.983183847482,10871.76259959972,244.03857142857174,1,10835.468142857142,6784.953428571429,0.01442981908117689,0,0.0,0.01442981908117689
2020-10-13,11533.68,11426.11,11560.17,11325.74,19556025069.397404,211576163357.66504,-0.010193698955562347,11193.455809659154,10906.409312124739,246.34642857142885,1,10835.468142857142,6784.953428571429,-0.010193698955562347,0,0.0,-0.010193698955562347
2020-10-14,11429.39,11435.57,11538.11,11298.59,20441486195.023685,211756280001.1405,0.0008275857714679477,11247.25896306823,10939.481855116943,251.70000000000033,1,10835.468142857142,6784.953428571429,0.0008275857714679477,0,0.0,0.0008275857714679477
2020-10-15,11430.41,11495.58,11575.75,11288.11,20511481706.663586,212878404236.874,0.005233940469050238,11302.441415719735,10974.237989172134,242.47928571428605,1,10835.468142857142,6784.953428571429,0.005233940469050238,0,0.0,0.005233940469050238
2020-10-16,11499.16,11319.1,11537.36,11235.44,20436703034.239178,209993205751.02322,-0.015471049348590964,11306.143323337572,10995.791864848876,246.76571428571464,1,10835.468142857142,6784.953428571429,-0.015471049348590964,0,0.0,-0.015471049348590964
2020-10-17,11317.89,11365.81,11401.78,11282.06,15650920221.099894,210421523306.69058,0.004118161898274135,11319.402584818112,11018.917998295821,249.48642857142892,1,10835.468142857142,6784.953428571429,0.004118161898274135,0,0.0,0.004118161898274135
2020-10-18,11364.04,11495.9,11495.9,11350.55,15569792414.423223,212752326976.49207,0.011380723848845233,11358.62423263631,11048.729373402333,247.66928571428602,1,10835.468142857142,6784.953428571429,0.011380723848845233,0,0.0,0.011380723848845233
2020-10-19,11509.09,11752.15,11808.12,11425.36,18121468516.27194,217391050812.65872,0.022045752513918264,11446.074403161574,11092.693162564687,264.16142857142887,1,10986.081857142855,6784.953428571429,0.022045752513918264,0,0.0,0.022045752513918264
2020-10-20,11750.92,11908.71,12004.41,11690.75,21431994055.82887,220404884318.97812,0.013233862583426702,11548.882313570113,11143.694214904393,268.4435714285716,1,11130.223642857141,6784.953428571429,0.013233862583426702,0,0.0,0.013233862583426702
2020-10-21,11913.87,12806.44,13243.91,11897.06,29314287990.069,236717318526.15692,0.07267810424219151,11828.339577221199,11247.61582647287,356.27928571428583,1,11773.230071428572,6784.953428571429,0.07267810424219151,0,0.0,0.07267810424219151
2020-10-22,12807.2,12951.04,13161.84,12694.2,25070864646.764915,240257678153.83536,0.011227924400644705,12077.828560060932,11354.079837318315,362.797142857143,1,11898.928285714286,6784.953428571429,0.011227924400644705,0,0.0,0.011227924400644705
2020-10-23,12961.59,12928.07,13010.09,12755.89,21379873277.585674,239590543523.72256,-0.0017751774332292413,12266.771102269615,11452.45422248592,362.71857142857164,1,11898.928285714286,6784.953428571429,-0.0017751774332292413,0,0.0,-0.0017751774332292413
2020-10-24,12929.76,13106.05,13150.16,12884.48,19302801174.758503,242785151288.07916,0.013673039288530397,12453.277523987477,11555.803958580549,353.2685714285716,1,12081.571142857141,6784.953428571429,0.013673039288530397,0,0.0,0.013673039288530397
2020-10-25,13104.7,13021.41,13324.07,12905.79,18998745579.318,241326618198.73062,-0.00647902980874536,12579.529185323594,11647.404336169264,373.0557142857143,1,12081.571142857141,6784.953428571429,-0.00647902980874536,0,0.0,-0.00647902980874536
2020-10-26,13022.85,13060.79,13203.1,12810.79,21507619985.694366,242141178089.60794,0.003019686216951684,12686.476033029463,11735.740940158685,369.2828571428572,1,12081.571142857141,6784.953428571429,0.003019686216951684,0,0.0,0.003019686216951684
2020-10-27,13062.81,13655.19,13760.58,13052.96,23918511528.069115,253004886697.36078,0.04450505708118732,12901.74580346736,11855.706506398767,403.08214285714297,1,12486.251785714285,6784.953428571429,0.04450505708118732,0,0.0,0.04450505708118732
2020-10-28,13631.65,13283.0,13843.6,12901.78,26825856788.112816,245661872194.44214,-0.027634646995598842,12986.468958252392,11944.912349748844,453.2464285714286,1,12486.251785714285,6784.953428571429,-0.027634646995598842,0,0.0,-0.027634646995598842
2020-10-29,13275.88,13441.88,13620.43,12996.52,22860841953.831577,249545455596.3296,0.011890184114589992,13087.671411974083,12038.47282788954,477.26571428571435,1,12486.251785714285,6784.953428571429,0.011890184114589992,0,0.0,0.011890184114589992
2020-10-30,13448.38,13537.17,13649.73,13145.09,23482756915.113663,250845436637.92026,0.007064029033733471,13187.559987090954,12132.141401146444,491.7457142857143,1,12486.251785714285,6784.953428571429,0.007064029033733471,0,0.0,0.007064029033733471
2020-10-31,13549.54,13778.64,13989.58,13441.43,22691200479.405403,255329261020.6163,0.017680331657202186,13318.911101070742,12235.047563574792,522.347857142857,1,12486.251785714285,6784.953428571429,0.017680331657202186,0,0.0,0.017680331657202186
2020-11-01,13740.61,13720.36,13858.35,13621.6,19771957707.937115,254260250527.50497,-0.0042387059353355015,13408.121967499466,12327.879590851368,528.8764285714285,1,12486.251785714285,6784.953428571429,-0.0042387059353355015,0,0.0,-0.0042387059353355015
2020-11-02,13750.98,13558.36,13799.5,13245.09,22630851230.49477,251266177558.48047,-0.01187752977541872,13441.508196944029,12404.784616423158,541.1371428571427,1,12486.251785714285,6784.953428571429,-0.01187752977541872,0,0.0,-0.01187752977541872
2020-11-03,13538.65,13989.98,14032.08,13321.8,22602862338.46403,259277183164.55063,0.03133802783866421,13563.390819845356,12503.859327896711,569.4671428571428,1,12486.251785714285,6784.953428571429,0.03133802783866421,0,0.0,0.03133802783866421
2020-11-04,14013.13,14101.72,14212.89,13568.27,25857225138.46526,261103557610.74826,0.007955416676259063,13683.019526546388,12603.725619903167,519.307857142857,1,12595.727214285715,6784.953428571429,0.007955416676259063,0,0.0,0.007955416676259063
2020-11-05,14131.53,15553.33,15701.77,14095.43,36313255719.023285,288118007577.42645,0.09797798784875962,14098.644076202747,12788.07589365922,600.6435714285714,1,13811.463642857143,6784.953428571429,0.09797798784875962,0,0.0,0.09797798784875962
2020-11-06,15570.11,15548.31,15926.75,15250.46,34523587704.57108,288563189165.38806,-0.00032281256188377216,14420.792059268802,12960.590525305517,630.7928571428571,1,13811.463642857143,6784.953428571429,-0.00032281256188377216,0,0.0,-0.00032281256188377216
2020-11-07,15557.1,14818.46,15736.86,14535.78,30369855794.73288,274687727889.983,-0.048078250208620506,14509.162712764624,13076.707367473922,697.6071428571428,1,13811.463642857143,6784.953428571429,-0.048078250208620506,0,0.0,-0.048078250208620506
2020-11-08,14815.75,15496.32,15638.15,14738.72,24082570971.891495,287116472704.3936,0.04472887554360951,14728.53099881693,13227.933157006803,731.975,1,13811.463642857143,6784.953428571429,0.04472887554360951,0,0.0,0.04472887554360951
2020-11-09,15478.62,15335.34,15827.03,14866.0,29501754042.78257,284292217075.7686,-0.010442607558397226,14863.37744352428,13359.646084693877,772.5978571428572,1,13811.463642857143,6784.953428571429,-0.010442607558397226,0,0.0,-0.010442607558397226
2020-11-10,15308.36,15278.71,15434.18,15114.32,21918753732.66584,283242342238.5137,-0.0036996127328369844,14955.67356718555,13479.58757940051,744.9007142857143,1,13811.463642857143,6784.953428571429,-0.0036996127328369844,0,0.0,-0.0036996127328369844
2020-11-11,15305.1,15686.91,15922.53,15286.57,23990613793.268227,291215273242.1888,0.026366250532301166,15118.170552255428,13617.545230687978,723.6150000000001,1,13811.463642857143,6784.953428571429,0.026366250532301166,0,0.0,0.026366250532301166
2020-11-12,15680.22,16265.15,16310.57,15526.82,28001128791.211353,301529322417.4614,0.03619817551617646,15373.054873976444,13783.02052876998,735.0321428571431,1,14133.556785714285,6784.953428571429,0.03619817551617646,0,0.0,0.03619817551617646
2020-11-13,16275.64,16326.81,16461.04,16009.19,24826304419.55837,302672502422.09,0.0037837597717147483,15585.000457537233,13942.007370721856,731.2614285714288,1,14206.151857142855,6784.953428571429,0.0037837597717147483,0,0.0,0.0037837597717147483
2020-11-14,16324.19,16095.56,16324.19,15739.43,22096608221.167004,298290647831.24426,-0.01426508435128511,15698.45813364007,14076.60441005174,734.0635714285717,1,14206.151857142855,6784.953428571429,-0.01426508435128511,0,0.0,-0.01426508435128511
2020-11-15,16069.74,15984.67,16132.26,15810.51,19184714602.510406,296277008765.18964,-0.00691331961497318,15762.060770608943,14195.858509423506,740.1350000000002,1,14206.151857142855,6784.953428571429,-0.00691331961497318,0,0.0,-0.00691331961497318
2020-11-16,15966.88,16714.4,16854.95,15892.42,24606359052.384533,309857769717.0289,0.04464048538127893,15973.691710473622,14353.267352584537,769.2864285714288,1,14483.469357142858,6784.953428571429,0.04464048538127893,0,0.0,0.04464048538127893
2020-11-17,16707.98,17651.82,17814.21,16571.43,31572384445.72333,327448838765.29767,0.05456827088460599,16346.60910814615,14559.426893048003,807.322142857143,1,15310.585785714284,6784.953428571429,0.05456827088460599,0,0.0,0.05456827088460599
2020-11-18,17654.61,17829.93,18376.51,17350.14,40089857655.31074,330792375072.03064,0.010039611689361745,16676.23597300256,14763.833337232503,834.5900000000001,1,15409.618999999999,6784.953428571429,0.010039611689361745,0,0.0,0.010039611689361745
2020-11-19,17807.15,17819.76,18120.35,17400.5,30586797551.711708,330526082018.5286,-0.0005705519613711784,16930.352423446435,14954.82875365547,771.2692857142857,1,15583.079071428569,6784.953428571429,-0.0005705519613711784,0,0.0,-0.0005705519613711784
2020-11-20,17823.0,18628.81,18768.22,17775.27,28731271104.013725,345552251091.15924,0.04440135316519931,17307.787440458338,15184.452581552005,793.8878571428571,1,16326.535214285715,6784.953428571429,0.04440135316519931,0,0.0,0.04440135316519931
2020-11-21,18657.73,18689.53,18946.22,18488.25,31201880851.778336,346623937352.1668,0.003254166910070364,17614.841342578708,15403.519920205004,740.8085714285716,1,16541.185142857143,6784.953428571429,0.003254166910070364,0,0.0,0.003254166910070364
2020-11-22,18649.91,18390.61,18698.71,17710.85,33010231293.95878,342078349285.0962,-0.01612326574646305,17787.234377561217,15590.213050192191,747.1250000000001,1,16541.185142857143,6784.953428571429,-0.01612326574646305,0,0.0,-0.01612326574646305
2020-11-23,18420.95,18360.69,18710.21,18029.3,33389683851.4282,340635146714.39825,-0.0016282420817907383,17914.66896032539,15763.36785955518,727.1164285714286,1,16541.185142857143,6784.953428571429,-0.0016282420817907383,0,0.0,-0.0016282420817907383
2020-11-24,18311.66,19091.52,19334.85,18144.47,49429532567.3455,354209935573.8031,0.03903229122159278,18176.191413586414,15971.37736833298,789.2964285714285,1,16802.56035714286,6784.953428571429,0.03903229122159278,0,0.0,0.03903229122159278
2020-11-25,19114.89,18753.29,19298.51,18676.0,32146102840.277466,348158099247.1633,-0.01787505371649752,18304.435543900545,16145.246907812169,787.7742857142854,1,16802.56035714286,6784.953428571429,-0.01787505371649752,0,0.0,-0.01787505371649752
2020-11-26,18732.22,17138.03,18864.99,16368.68,48738957776.520256,317999016791.45123,-0.09006923294924281,18045.234311922646,16207.295851073908,910.0999999999997,1,16802.56035714286,6784.953428571429,-0.09006923294924281,0,0.0,-0.09006923294924281
2020-11-27,17183.05,17140.28,17461.93,16540.01,30680336583.342796,318057301370.37897,0.0001312783508423897,17844.133353717614,16265.60736038179,943.6764285714283,1,16802.56035714286,6784.953428571429,0.0001312783508423897,0,0.0,0.0001312783508423897
2020-11-28,17149.12,17718.97,17854.65,16917.83,24501260966.046284,328812520405.74207,0.033204567984483395,17816.3192751137,16356.442525357928,968.6364285714284,1,16802.56035714286,6784.953428571429,0.033204567984483395,0,0.0,0.033204567984483395
2020-11-29,17725.46,18169.95,18307.43,17544.75,23940328528.71234,336495192223.0139,0.025133313538936563,17894.90388064399,16469.786742523058,1000.1314285714285,1,16802.56035714286,6784.953428571429,0.025133313538936563,0,0.0,0.025133313538936563
2020-11-30,18192.65,19609.52,19799.03,18192.65,36160827241.441734,363927715778.6875,0.07624603198555349,18275.929684945324,16666.020071115367,1047.7421428571427,1,16802.56035714286,6784.953428571429,0.07624603198555349,0,0.0,0.07624603198555349
2020-12-01,19615.04,18857.42,19832.27,18338.09,38614628143.57325,349587593227.14185,-0.0391086922084295,18405.149754957474,16802.982566670657,1065.6992857142855,1,16802.56035714286,6784.953428571429,-0.0391086922084295,0,0.0,-0.0391086922084295
2020-12-02,18838.82,19208.4,19319.79,18409.53,28923102074.82652,356517705143.29443,0.018441212965760227,18583.64980941137,16953.32115625374,1057.4057142857143,1,16802.56035714286,6784.953428571429,0.018441212965760227,0,0.0,0.018441212965760227
2020-12-03,19225.05,19435.2,19571.13,18962.71,24342606870.708958,360661550057.2975,0.011738171605354092,18772.883185097733,17108.43858398788,1049.446428571429,1,16802.56035714286,6784.953428571429,0.011738171605354092,0,0.0,0.011738171605354092
2020-12-04,19417.98,18711.23,19500.11,18643.98,26369871383.262005,347850442856.6359,-0.03796197659280856,18759.182477298236,17208.613047488638,1039.6735714285717,1,16802.56035714286,6784.953428571429,-0.03796197659280856,0,0.0,-0.03796197659280856
2020-12-05,18697.27,19139.11,19161.6,18591.11,23333284386.26552,355244908734.6481,0.02261000709507936,18843.610815676406,17329.2691070206,1047.7107142857144,1,16802.56035714286,6784.953428571429,0.02261000709507936,0,0.0,0.02261000709507936
2020-12-06,19157.02,19325.55,19383.78,18892.36,21832193872.698597,358762118305.1145,0.009694169145689694,18950.708412192762,17454.03666283181,1012.2507142857141,1,16802.56035714286,6784.953428571429,0.009694169145689694,0,0.0,0.009694169145689694
2020-12-07,19356.89,19198.81,19392.1,18947.15,22034483383.94943,356587934226.10187,-0.006579756665548364,19005.842098372148,17563.084996404825,995.3964285714283,1,16802.56035714286,6784.953428571429,-0.006579756665548364,0,0.0,-0.006579756665548364
2020-12-08,19182.84,18336.51,19260.17,18290.35,26799991795.55794,340435142947.90857,-0.045954143664632637,18857.101632067224,17611.424059129524,979.6421428571427,1,16802.56035714286,6784.953428571429,-0.045954143664632637,0,0.0,-0.045954143664632637
2020-12-09,18321.29,18564.99,18647.42,17732.0,29806757748.847992,344693077429.9694,0.012383394699256065,18792.187936052287,17671.02193043393,1000.5642857142856,1,16802.56035714286,6784.953428571429,0.012383394699256065,0,0.0,0.012383394699256065
2020-12-10,18561.1,18262.06,18561.1,17961.17,24092658533.60422,339714540194.3479,-0.01645186528125682,18674.38172804067,17707.96180978181,865.3864285714286,1,16802.56035714286,6784.953428571429,-0.01645186528125682,0,0.0,-0.01645186528125682
2020-12-11,18279.58,18058.03,18279.58,17654.39,26080197328.252396,335310805699.2893,-0.011235222502195441,18537.414677364966,17729.841071670446,844.1914285714286,1,16802.56035714286,6784.953428571429,-0.011235222502195441,0,0.0,-0.011235222502195441
2020-12-12,18053.18,18807.1,18881.7,18053.18,21918803313.730873,349235537025.78625,0.040643996917491515,18597.34474906164,17797.169754691044,836.4557142857144,1,16802.56035714286,6784.953428571429,0.040643996917491515,0,0.0,0.040643996917491515
2020-12-13,18798.42,19151.13,19365.36,18733.12,23550581096.074562,355642790361.31714,0.018127263603715416,18720.408138159055,17881.792270022852,827.1385714285716,1,16802.56035714286,6784.953428571429,0.018127263603715416,0,0.0,0.018127263603715416
2020-12-14,19147.46,19259.97,19310.69,19010.36,21638023119.81534,357681110300.36426,0.005667127017708146,18840.31077412371,17967.928378146426,732.2278571428573,1,17136.509214285714,6784.953428571429,0.005667127017708146,0,0.0,0.005667127017708146
2020-12-15,19262.12,19432.36,19524.38,19058.21,24173322660.107285,360542942204.959,0.008910868934342371,18971.877268762888,18059.455354512273,658.7985714285717,1,17521.844142857142,6784.953428571429,0.008910868934342371,0,0.0,0.008910868934342371
2020-12-16,19431.79,21318.0,21387.0,19286.09,39062639738.04841,396179736655.63983,0.09261206859623496,19493.237875704468,18263.114394855256,743.8450000000001,1,19160.8495,6784.953428571429,0.09261206859623496,0,0.0,0.09261206859623496
2020-12-17,21345.0,22806.0,23625.0,21225.0,60693764158.56218,423587689809.2768,0.06747187296822166,20229.40723665903,18547.0447451768,871.8149999999999,1,20277.7365,6784.953428571429,0.06747187296822166,0,0.0,0.06747187296822166
2020-12-18,22800.0,23121.0,23233.0,22425.0,37000188847.409645,429459534590.4159,0.013717636228799126,20871.983406290357,18832.91694860325,868.3771428571428,1,20602.706285714285,6784.953428571429,0.013717636228799126,0,0.0,0.013717636228799126
2020-12-19,23114.0,23864.0,24073.0,22850.0,35252972899.69343,443289431125.4617,0.0316297517484814,21536.875982670277,19147.35963931555,914.985,1,21210.5435,6784.953428571429,0.0316297517484814,0,0.0,0.0316297517484814
2020-12-20,23789.0,23518.0,24225.0,23155.0,32907758817.840942,436893169132.7113,-0.014604961811223324,21977.125764299104,19420.524661858326,956.312142857143,1,21210.5435,6784.953428571429,-0.014604961811223324,0,0.0,-0.014604961811223324
2020-12-21,23473.0,22841.0,24084.0,22143.0,38423396405.393135,424329939581.7774,-0.029208918734727134,22169.09781667708,19634.30437049218,1063.1728571428575,1,21210.5435,6784.953428571429,-0.029208918734727134,0,0.0,-0.029208918734727134
2020-12-22,22753.0,23795.0,23814.0,22441.0,38733771616.273865,441752551013.19135,0.040918307906576926,22530.40941297106,19894.34784733642,1091.971428571429,1,21210.5435,6784.953428571429,0.040918307906576926,0,0.0,0.040918307906576926
2020-12-23,23842.0,23308.0,24056.0,22934.0,42917744239.8244,433051601800.69293,-0.020678825292245986,22703.207321199716,20107.701106877892,1106.7271428571435,1,21210.5435,6784.953428571429,-0.020678825292245986,0,0.0,-0.020678825292245986
2020-12-24,23263.0,23760.0,23790.0,22853.0,36826373658.97133,441614502954.16315,0.019206845213616406,22938.05013871089,20335.969787698024,1130.5257142857147,1,21210.5435,6784.953428571429,0.019206845213616406,0,0.0,0.019206845213616406
2020-12-25,23765.0,24671.0,24728.0,23475.0,36622874229.82892,458416319552.32434,0.03762497028812693,23323.150107886246,20606.9091759669,1175.3692857142858,1,21262.42907142857,6784.953428571429,0.03762497028812693,0,0.0,0.03762497028812693
2020-12-26,24699.0,26476.0,26718.0,24542.0,41995154622.74047,491978602969.93176,0.07061019747410524,24023.783417244857,20973.727352468966,1271.6178571428572,1,22788.308214285713,6784.953428571429,0.07061019747410524,0,0.0,0.07061019747410524
2020-12-27,26484.0,26423.0,28336.0,25914.0,56654980595.93094,493427450341.26013,-0.0020038192681980423,24556.94265785711,21314.306892939654,1399.4578571428572,1,22788.308214285713,6784.953428571429,-0.0020038192681980423,0,0.0,-0.0020038192681980423
2020-12-28,26271.0,27125.0,27389.0,26271.0,42186521237.4668,503712223153.6673,0.02622096887214531,25127.622067222197,21677.475212130925,1457.8628571428574,1,22897.197714285714,6784.953428571429,0.02622096887214531,0,0.0,0.02622096887214531
2020-12-29,27093.0,27425.0,27425.0,26098.0,38081840205.60215,509680257177.0481,0.010999194300670317,25638.150496728376,22036.69551137274,1519.3507142857143,1,23018.882928571427,6784.953428571429,0.010999194300670317,0,0.0,0.010999194300670317
2020-12-30,27438.0,28837.0,28985.0,27438.0,43341140482.282166,535967306917.84125,0.0502042786533701,26349.00594189985,22461.714541911944,1480.7142857142858,1,24542.928571428572,6784.953428571429,0.0502042786533701,0,0.0,0.0502042786533701
2020-12-31,28920.0,29022.0,29286.0,28239.0,43503516563.294876,539438036435.6701,0.0063948782542369775,26943.00462147766,22871.732383042447,1384.0714285714287,1,25008.192857142858,6784.953428571429,0.0063948782542369775,0,0.0,0.0063948782542369775
2021-01-01,29026.0,29352.0,29601.0,28829.0,34089717988.090446,545593282215.2498,0.011306523984079678,27478.336927815955,23276.749109102293,1381.5,1,25345.65,6784.953428571429,0.011306523984079678,0,0.0,0.011306523984079678
2021-01-02,29335.0,32164.0,33278.0,29050.0,57273436641.22308,597887713053.5825,0.09148712763292169,28519.5953883013,23832.2022897834,1596.142857142857,1,27535.18571428571,6784.953428571429,0.09148712763292169,0,0.0,0.09148712763292169
2021-01-03,32247.0,33008.0,34685.0,32071.0,178894068361.35312,613616917625.6967,0.025902141642993367,29517.018635345456,24405.689646671937,1706.4285714285713,1,28059.35714285714,6784.953428571429,0.025902141642993367,0,0.0,0.025902141642993367
2021-01-04,33177.0,31516.0,33575.0,28273.0,74657165356.22716,585726270248.7891,-0.04625460294545433,29961.236716379797,24850.08404375494,1946.5,1,28059.35714285714,6784.953428571429,-0.04625460294545433,0,0.0,-0.04625460294545433
2021-01-05,31538.0,34082.0,34483.0,30321.0,67420500715.520256,633651671519.3958,0.07827403230175925,30876.96189051762,25427.078791020256,2145.714285714286,1,28059.35714285714,6784.953428571429,0.07827403230175925,0,0.0,0.07827403230175925
2021-01-06,34042.0,36934.0,37017.0,33629.0,71027195897.95125,682743683563.0741,0.08036315033848003,32222.97035929148,26146.26136658149,2307.5714285714284,1,30242.042857142857,6784.953428571429,0.08036315033848003,0,0.0,0.08036315033848003
2021-01-07,36894.0,39547.0,40180.0,36530.0,78642959829.4919,735339707368.3339,0.06835730196278147,33850.53250167115,26983.807531170147,2501.3571428571427,1,32293.064285714285,6784.953428571429,0.06835730196278147,0,0.0,0.06835730196278147
2021-01-08,39539.0,40816.0,41940.0,37029.0,82846468856.35208,758971014787.3597,0.03158432341299322,35398.41416796645,27848.319560472013,2762.6428571428573,1,32804.33571428571,6784.953428571429,0.03158432341299322,0,0.0,0.03158432341299322
2021-01-09,40852.0,40297.0,41391.0,39000.0,55921808671.54423,749347201462.6359,-0.012797136905083105,36486.98879730724,28626.36208794251,2778.0,1,32804.33571428571,6784.953428571429,-0.012797136905083105,0,0.0,-0.012797136905083105
2021-01-10,40292.0,38398.0,41568.0,36051.0,73381123612.69325,714078952009.0243,-0.04827164959040856,36911.65795346119,29237.089457446105,2999.0714285714284,1,32804.33571428571,6784.953428571429,-0.04827164959040856,0,0.0,-0.04827164959040856
2021-01-11,38452.0,35670.0,38452.0,30469.0,111691569520.10521,663380898829.0051,-0.07369537553316378,36635.73396380315,29639.146366355722,3489.4285714285716,1,32804.33571428571,6784.953428571429,-0.07369537553316378,0,0.0,-0.07369537553316378
2021-01-12,35608.0,33938.0,36633.0,32740.0,68954134557.3671,629751630408.4126,-0.049774668820165825,36036.237527402445,29907.82471845849,3672.714285714286,1,32804.33571428571,6784.953428571429,-0.049774668820165825,0,0.0,-0.049774668820165825
2021-01-13,34064.0,37456.0,37694.0,32623.0,65278944793.97605,696668634091.3435,0.09863158019792059,36351.740299090794,30379.585673554837,3923.5,1,32804.33571428571,6784.953428571429,0.09863158019792059,0,0.0,0.09863158019792059
2021-01-14,37414.0,39233.0,40039.0,36929.0,57519444621.68669,729751433670.0881,0.04635131863675313,36992.02023262617,30932.924068957658,4070.8571428571427,1,32804.33571428571,6784.953428571429,0.04635131863675313,0,0.0,0.04635131863675313
2021-01-15,39093.0,36788.0,39523.0,34771.0,63450740093.03335,684304915288.2261,-0.06434652434485696,36946.68240315369,31298.866314647803,4355.142857142857,1,32804.33571428571,6784.953428571429,-0.06434652434485696,0,0.0,-0.06434652434485696
2021-01-16,36887.0,36255.0,37835.0,35572.0,55054325262.44017,674660879866.02,-0.014594402216895194,36792.97520245287,31608.624669982317,4214.785714285715,1,32804.33571428571,6784.953428571429,-0.014594402216895194,0,0.0,-0.014594402216895194
2021-01-17,36117.0,35804.0,36752.0,34192.0,50749258739.19448,672291934493.4396,-0.012517683814863506,36573.20293524112,31870.835628108423,4210.928571428572,1,32804.33571428571,6784.953428571429,-0.012517683814863506,0,0.0,-0.012517683814863506
